bottle,trial,propertyType,property
190,1,e0,1.0
190,1,c0,1.0
190,1,s0,1.0
190,1,e1,1.0
190,1,c1,1.0
190,1,s1,1.0
190,2,e0,1.0
190,2,c0,1.0
190,2,s0,1.0
190,2,e1,1.0
190,2,c1,1.0
190,2,s1,1.0
190,3,e0,1.0
190,3,c0,1.0
190,3,s0,1.0
190,3,e1,0.9723661485319517
190,3,c1,1.0
190,3,s1,0.5191320920686117
190,4,e0,1.0
190,4,c0,1.0
190,4,s0,1.0
190,4,e1,1.0
190,4,c1,1.0
190,4,s1,1.0
190,5,e0,1.0
190,5,c0,1.0
190,5,s0,1.0
190,5,e1,1.0
190,5,c1,1.0
190,5,s1,1.0
190,6,e0,1.0
190,6,c0,1.0
190,6,s0,1.0
190,6,e1,1.0
190,6,c1,1.0
190,6,s1,1.0
190,7,e0,1.0
190,7,c0,1.0
190,7,s0,1.0
190,7,e1,0.8736738218603504
190,7,c1,0.9378783493486175
190,7,s1,0.8660997898646338
190,8,e0,1.0
190,8,c0,1.0
190,8,s0,1.0
190,8,e1,1.0
190,8,c1,1.0
190,8,s1,1.0
190,9,e0,1.0
190,9,c0,1.0
190,9,s0,1.0
190,9,e1,1.0
190,9,c1,1.0
190,9,s1,1.0
190,10,e0,1.0
190,10,c0,1.0
190,10,s0,1.0
190,10,e1,1.0
190,10,c1,1.0
190,10,s1,1.0
190,11,e0,1.0
190,11,c0,1.0
190,11,s0,1.0
190,11,e1,1.0
190,11,c1,1.0
190,11,s1,1.0
190,12,e0,1.0
190,12,c0,1.0
190,12,s0,1.0
190,12,e1,1.0
190,12,c1,1.0
190,12,s1,1.0
190,13,e0,1.0
190,13,c0,1.0
190,13,s0,1.0
190,13,e1,1.0
190,13,c1,1.0
190,13,s1,1.0
190,14,e0,1.0
190,14,c0,1.0
190,14,s0,1.0
190,14,e1,1.0
190,14,c1,1.0
190,14,s1,1.0
190,15,e0,0.8144584258573896
190,15,c0,0.8708621273183427
190,15,s0,0.8123442310511655
190,15,e1,1.0
190,15,c1,1.0
190,15,s1,1.0
190,16,e0,1.0
190,16,c0,1.0
190,16,s0,1.0
190,16,e1,1.0
190,16,c1,1.0
190,16,s1,1.0
190,17,e0,1.0
190,17,c0,1.0
190,17,s0,1.0
190,17,e1,1.0
190,17,c1,1.0
190,17,s1,1.0
190,18,e0,1.0
190,18,c0,1.0
190,18,s0,1.0
190,18,e1,1.0
190,18,c1,1.0
190,18,s1,1.0
190,19,e0,1.0
190,19,c0,1.0
190,19,s0,1.0
190,19,e1,1.0
190,19,c1,1.0
190,19,s1,1.0
190,20,e0,1.0
190,20,c0,1.0
190,20,s0,1.0
190,20,e1,1.0
190,20,c1,1.0
190,20,s1,1.0
190,21,e0,1.0
190,21,c0,1.0
190,21,s0,1.0
190,21,e1,1.0
190,21,c1,1.0
190,21,s1,1.0
190,22,e0,0.9694053787318037
190,22,c0,0.9623300577936124
190,22,s0,0.7908420075257783
190,22,e1,1.0
190,22,c1,1.0
190,22,s1,1.0
190,23,e0,1.0
190,23,c0,1.0
190,23,s0,1.0
190,23,e1,1.0
190,23,c1,1.0
190,23,s1,1.0
190,24,e0,1.0
190,24,c0,1.0
190,24,s0,1.0
190,24,e1,1.0
190,24,c1,1.0
190,24,s1,1.0
190,25,e0,0.9921046138662719
190,25,c0,1.0
190,25,s0,0.9179006010848849
190,25,e1,1.0
190,25,c1,1.0
190,25,s1,1.0
