generation,trial,propertyType,property
80,-1,m,-1.0
1,1,e,-0.002004008016032068
1,1,c,-0.048689138576779055
1,1,s,0.0
2,1,e,0.23446893787575152
2,1,c,0.3477015390825758
2,1,s,0.390625
3,1,e,0.3466933867735471
3,1,c,0.27863290351753667
3,1,s,0.26171875
4,1,e,0.4188376753507014
4,1,c,0.31407155700609574
4,1,s,0.32421875
5,1,e,0.4468937875751503
5,1,c,0.25275293593052156
5,1,s,0.40625
6,1,e,0.6152304609218436
6,1,c,0.2184599595947339
6,1,s,0.2265625
7,1,e,0.6152304609218436
7,1,c,0.4423952194662636
7,1,s,0.390625
8,1,e,0.6312625250501002
8,1,c,0.48331445644213816
8,1,s,0.546875
9,1,e,0.6833667334669339
9,1,c,0.5678867892290023
9,1,s,0.72265625
10,1,e,0.6953907815631263
10,1,c,0.6456726046533678
10,1,s,0.76171875
11,1,e,0.7194388777555111
11,1,c,0.6541601192677485
11,1,s,0.81640625
12,1,e,0.7715430861723447
12,1,c,0.7146975595540674
12,1,s,0.8359375
13,1,e,0.779559118236473
13,1,c,0.7553355224255405
13,1,s,0.84765625
14,1,e,0.8316633266533067
14,1,c,0.7729441174942742
14,1,s,0.8515625
15,1,e,0.8276553106212425
15,1,c,0.7784879560326083
15,1,s,0.96875
16,1,e,0.7875751503006012
16,1,c,0.7964453466389764
16,1,s,0.81640625
17,1,e,0.8557114228456913
17,1,c,0.8446583811807644
17,1,s,0.734375
18,1,e,0.9599198396793587
18,1,c,0.9370776570835883
18,1,s,0.85546875
19,1,e,1.0
19,1,c,1.0
19,1,s,0.95703125
20,1,e,1.0
20,1,c,1.0
20,1,s,1.0
21,1,e,1.0
21,1,c,1.0
21,1,s,1.0
22,1,e,1.0
22,1,c,1.0
22,1,s,1.0
23,1,e,1.0
23,1,c,1.0
23,1,s,1.0
24,1,e,1.0
24,1,c,1.0
24,1,s,1.0
25,1,e,1.0
25,1,c,1.0
25,1,s,1.0
26,1,e,1.0
26,1,c,1.0
26,1,s,1.0
27,1,e,1.0
27,1,c,1.0
27,1,s,1.0
28,1,e,1.0
28,1,c,1.0
28,1,s,1.0
29,1,e,1.0
29,1,c,1.0
29,1,s,1.0
30,1,e,1.0
30,1,c,1.0
30,1,s,1.0
31,1,e,1.0
31,1,c,1.0
31,1,s,1.0
32,1,e,1.0
32,1,c,1.0
32,1,s,1.0
33,1,e,1.0
33,1,c,1.0
33,1,s,1.0
34,1,e,0.9839679358717435
34,1,c,0.982604483100409
34,1,s,0.984375
35,1,e,1.0
35,1,c,1.0
35,1,s,0.984375
36,1,e,1.0
36,1,c,1.0
36,1,s,1.0
37,1,e,1.0
37,1,c,1.0
37,1,s,1.0
38,1,e,0.9879759519038076
38,1,c,0.980250363342849
38,1,s,0.98828125
39,1,e,1.0
39,1,c,1.0
39,1,s,0.98828125
40,1,e,1.0
40,1,c,1.0
40,1,s,1.0
41,1,e,1.0
41,1,c,1.0
41,1,s,1.0
42,1,e,1.0
42,1,c,1.0
42,1,s,1.0
43,1,e,1.0
43,1,c,1.0
43,1,s,1.0
44,1,e,1.0
44,1,c,1.0
44,1,s,1.0
45,1,e,1.0
45,1,c,1.0
45,1,s,1.0
46,1,e,1.0
46,1,c,1.0
46,1,s,1.0
47,1,e,1.0
47,1,c,1.0
47,1,s,1.0
48,1,e,1.0
48,1,c,1.0
48,1,s,1.0
49,1,e,0.9959919839679359
49,1,c,1.0
49,1,s,0.99609375
50,1,e,1.0
50,1,c,1.0
50,1,s,0.99609375
51,1,e,1.0
51,1,c,1.0
51,1,s,1.0
52,1,e,1.0
52,1,c,1.0
52,1,s,1.0
53,1,e,1.0
53,1,c,1.0
53,1,s,1.0
54,1,e,1.0
54,1,c,1.0
54,1,s,1.0
