reflection,trial,propertyType,property
175,1,e0,0.21370884589005
175,1,c0,0.009645014339996458
175,1,s0,0.002166748046875
175,1,e1,0.2623154910386271
175,1,c1,0.3106997480758877
175,1,s1,0.0168609619140625
175,2,e0,0.19102472645396038
175,2,c0,0.13761113970020267
175,2,s0,0.0032196044921875
175,2,e1,0.5402074107567025
175,2,c1,0.6966594062596945
175,2,s1,0.2380523681640625
175,3,e0,0.23575139427138148
175,3,c0,0.30515575005233564
175,3,s0,0.005279541015625
175,3,e1,0.8602597140731666
175,3,c1,0.9138244922840528
175,3,s1,0.7654571533203125
175,4,e0,0.21294507082486178
175,4,c0,0.1977062242193617
175,4,s0,0.0041961669921875
175,4,e1,0.4567726226355433
175,4,c1,0.6100173948410241
175,4,s1,0.2650909423828125
175,5,e0,0.23373502809928462
175,5,c0,0.11243932478018119
175,5,s0,0.0030364990234375
175,5,e1,0.2814098676683322
175,5,c1,0.48821556187325643
175,5,s1,0.0148468017578125
175,6,e0,0.1997317621971059
175,6,c0,0.1850491140239074
175,6,s0,0.0019073486328125
175,6,e1,0.2094928075302111
175,6,c1,0.12721712014909103
175,6,s1,0.0036163330078125
175,7,e0,0.20556700369514375
175,7,c0,0.18373168857893984
175,7,s0,0.003662109375
175,7,e1,0.4469199242946155
175,7,c1,0.6250462389179448
175,7,s1,0.13800048828125
175,8,e0,0.13710220685167335
175,8,c0,0.09461971223759931
175,8,s0,0.0019989013671875
175,8,e1,0.21763464972511734
175,8,c1,0.2716251548772432
175,8,s1,0.006317138671875
175,9,e0,0.20773612488027823
175,9,c0,0.3154263997215456
175,9,s0,0.00347900390625
175,9,e1,0.7278974952760512
175,9,c1,0.8426372777319014
175,9,s1,0.597869873046875
175,10,e0,0.2117535817231682
175,10,c0,0.31704694607364364
175,10,s0,0.004241943359375
175,10,e1,0.7430813435719927
175,10,c1,0.8758602439902765
175,10,s1,0.5644683837890625
175,11,e0,0.22443224780529233
175,11,c0,0.2005963190129365
175,11,s0,0.004058837890625
175,11,e1,0.20769029837636693
175,11,c1,0.296432072511939
175,11,s1,0.009613037109375
175,12,e0,0.20730841084377286
175,12,c0,0.12254833554074383
175,12,s0,0.00201416015625
175,12,e1,0.6247267594704289
175,12,c1,0.8036267881821162
175,12,s1,0.3572235107421875
175,13,e0,0.20865265495850407
175,13,c0,0.06610959544551766
175,13,s0,0.002655029296875
175,13,e1,0.700141909407112
175,13,c1,0.8315502095402864
175,13,s1,0.411163330078125
175,14,e0,0.2083013184285175
175,14,c0,0.12539378160242973
175,14,s0,0.003814697265625
175,14,e1,0.24642896968271255
175,14,c1,0.3716438592599454
175,14,s1,0.0165557861328125
175,15,e0,0.19912074214495531
175,15,c0,0.08632480485403048
175,15,s0,0.00244140625
175,15,e1,0.8675614036963658
175,15,c1,0.9092829518296638
175,15,s1,0.7191314697265625
175,16,e0,0.22724294004518492
175,16,c0,0.10494221931398143
175,16,s0,0.002197265625
175,16,e1,0.4649144648304495
175,16,c1,0.7265270826585054
175,16,s1,0.2945404052734375
175,17,e0,0.19198708303609752
175,17,c0,0.15495042924956035
175,17,s0,0.0016632080078125
175,17,e1,0.7360851639748688
175,17,c1,0.8302560699539159
175,17,s1,0.612823486328125
175,18,e0,0.19727240648719988
175,18,c0,0.15254421172388427
175,18,s0,0.0026092529296875
175,18,e1,0.35062316407568705
175,18,c1,0.4449171061003861
175,18,s1,0.0428314208984375
175,19,e0,0.22815947012341076
175,19,c0,0.122351633009768
175,19,s0,0.0041046142578125
175,19,e1,0.9398756268683848
175,19,c1,0.9512985691620063
175,19,s1,0.790924072265625
175,20,e0,0.2020078118913667
175,20,c0,0.1007607502841594
175,20,s0,0.002716064453125
175,20,e1,0.23413219113318248
175,20,c1,0.14967683890342676
175,20,s1,0.0023651123046875
175,21,e0,0.18436460788551925
175,21,c0,0.13911300504619098
175,21,s0,0.0032806396484375
175,21,e1,0.5723928920037333
175,21,c1,0.7488211266680281
175,21,s1,0.45257568359375
175,22,e0,0.17180814581382522
175,22,c0,0.10164457629806775
175,22,s0,0.0017547607421875
175,22,e1,0.8648118134616883
175,22,c1,0.9094581346179035
175,22,s1,0.5379791259765625
175,23,e0,0.1937743166886379
175,23,c0,0.04975064975872015
175,23,s0,0.00189208984375
175,23,e1,0.9098592668064884
175,23,c1,0.9319272601486266
175,23,s1,0.7671356201171875
175,24,e0,0.2125020812870526
175,24,c0,0.12210393163878373
175,24,s0,0.0041351318359375
175,24,e1,0.730631810009425
175,24,c1,0.8428300261679378
175,24,s1,0.384063720703125
175,25,e0,0.26520256078503857
175,25,c0,0.16206628942604173
175,25,s0,0.002166748046875
175,25,e1,0.7377043671130677
175,25,c1,0.8218418633201713
175,25,s1,0.4532928466796875
