generation,trial,propertyType,property
50,-1,m,-1.0
1,11,e,-0.0026964945570758007
1,11,c,-0.02189781021897809
1,11,s,0.003127443315089914
2,11,e,0.1970438430040947
2,11,c,-0.02189781021897809
2,11,s,0.03440187646598906
3,11,e,0.7523219814241486
3,11,c,0.8748688412513327
3,11,s,0.12431587177482407
4,11,e,0.7603115949265954
4,11,c,0.8815652373052362
4,11,s,0.9179046129788898
5,11,e,0.8442025367022871
5,11,c,0.9553306753702432
5,11,s,0.9022673964034402
6,11,e,0.9840207729951064
6,11,c,1.0
6,11,s,0.8631743549648163
7,11,e,1.0
7,11,c,1.0
7,11,s,0.9843627834245504
8,11,e,1.0
8,11,c,1.0
8,11,s,1.0
9,11,e,1.0
9,11,c,1.0
9,11,s,1.0
10,11,e,1.0
10,11,c,1.0
10,11,s,1.0
11,11,e,1.0
11,11,c,1.0
11,11,s,1.0
12,11,e,1.0
12,11,c,1.0
12,11,s,1.0
13,11,e,1.0
13,11,c,1.0
13,11,s,1.0
14,11,e,0.8721661839608509
14,11,c,0.920647526540205
14,11,s,0.8749022673964034
15,11,e,0.8442025367022871
15,11,c,0.920647526540205
15,11,s,0.8397185301016419
16,11,e,0.4607010885848397
16,11,c,0.8540145985401459
16,11,s,0.46051602814698983
17,11,e,0.45670628183361633
17,11,c,0.8540145985401459
17,11,s,0.9960906958561376
18,11,e,0.4886647358434036
18,11,c,0.8540145985401459
18,11,s,0.9491790461297889
19,11,e,0.4886647358434036
19,11,c,0.8540145985401459
19,11,s,0.9882720875684128
20,11,e,0.512633576350744
20,11,c,0.8540145985401459
20,11,s,0.9765441751368257
21,11,e,0.4886647358434036
21,11,c,0.8540145985401459
21,11,s,0.9765441751368257
22,11,e,0.9880155797463298
22,11,c,1.0
22,11,s,0.511336982017201
23,11,e,0.6644362328972336
23,11,c,0.7011968679980088
23,11,s,0.6129788897576232
24,11,e,0.4167582143213822
24,11,c,0.7813097975862078
24,11,s,0.36278342455043
25,11,e,0.5765504843703185
25,11,c,0.7270801995697462
25,11,s,0.530883502736513
26,11,e,0.9320882852292021
26,11,c,0.8909298073074501
26,11,s,0.5387021110242377
27,11,e,0.9520623189853191
27,11,c,0.9344723374126965
27,11,s,0.9687255668491008
28,11,e,1.0
28,11,c,1.0
28,11,s,0.9530883502736512
29,11,e,1.0
29,11,c,1.0
29,11,s,1.0
30,11,e,1.0
30,11,c,1.0
30,11,s,1.0
31,11,e,1.0
31,11,c,1.0
31,11,s,1.0
32,11,e,1.0
32,11,c,1.0
32,11,s,1.0
33,11,e,1.0
33,11,c,1.0
33,11,s,1.0
34,11,e,1.0
34,11,c,1.0
34,11,s,1.0
35,11,e,1.0
35,11,c,1.0
35,11,s,1.0
36,11,e,1.0
36,11,c,1.0
36,11,s,1.0
37,11,e,1.0
37,11,c,1.0
37,11,s,1.0
38,11,e,1.0
38,11,c,1.0
38,11,s,1.0
39,11,e,0.8721661839608509
39,11,c,0.920647526540205
39,11,s,0.8749022673964034
40,11,e,0.9360830919804255
40,11,c,1.0
40,11,s,0.9374511336982018
41,11,e,0.9680415459902127
41,11,c,1.0
41,11,s,0.9687255668491008
42,11,e,0.9680415459902127
42,11,c,1.0
42,11,s,1.0
43,11,e,1.0
43,11,c,1.0
43,11,s,0.9687255668491008
44,11,e,1.0
44,11,c,1.0
44,11,s,1.0
45,11,e,1.0
45,11,c,1.0
45,11,s,1.0
46,11,e,1.0
46,11,c,1.0
46,11,s,1.0
47,11,e,1.0
47,11,c,1.0
47,11,s,1.0
48,11,e,1.0
48,11,c,1.0
48,11,s,1.0
49,11,e,1.0
49,11,c,1.0
49,11,s,1.0
50,11,e,1.0
50,11,c,1.0
50,11,s,1.0
