generation,trial,propertyType,property
50,-1,m,-1.0
1,16,e,-0.003915269551249873
1,16,c,-0.04868913857677909
1,16,s,0.003127443315089914
2,16,e,0.05631964662182512
2,16,c,0.550561797752809
2,16,s,0.2689601250977326
3,16,e,0.060335307700030115
3,16,c,0.25093632958801493
3,16,s,0.2767787333854574
4,16,e,0.1245858849513101
4,16,c,0.10112359550561792
4,16,s,0.4136043784206411
5,16,e,0.28119666700130513
5,16,c,0.550561797752809
5,16,s,0.5543393275996873
6,16,e,0.690794096978215
6,16,c,0.8201314869943499
6,16,s,0.43706020328381545
7,16,e,0.74299769099488
7,16,c,0.9035295335010262
7,16,s,0.5230648944487881
8,16,e,0.79921694608975
8,16,c,0.8982182869197731
8,16,s,0.8944487881157154
9,16,e,0.8955928119666701
9,16,c,0.9092260231227915
9,16,s,0.8866301798279906
10,16,e,0.971890372452565
10,16,c,0.9541595694810734
10,16,s,0.9257232212666145
11,16,e,1.0
11,16,c,1.0
11,16,s,0.9726348709929633
12,16,e,1.0
12,16,c,1.0
12,16,s,1.0
13,16,e,1.0
13,16,c,1.0
13,16,s,1.0
14,16,e,1.0
14,16,c,1.0
14,16,s,1.0
15,16,e,1.0
15,16,c,1.0
15,16,s,1.0
16,16,e,1.0
16,16,c,1.0
16,16,s,1.0
17,16,e,1.0
17,16,c,1.0
17,16,s,1.0
18,16,e,1.0
18,16,c,1.0
18,16,s,1.0
19,16,e,1.0
19,16,c,1.0
19,16,s,1.0
20,16,e,1.0
20,16,c,1.0
20,16,s,1.0
21,16,e,1.0
21,16,c,1.0
21,16,s,1.0
22,16,e,1.0
22,16,c,1.0
22,16,s,1.0
23,16,e,1.0
23,16,c,1.0
23,16,s,1.0
24,16,e,1.0
24,16,c,1.0
24,16,s,1.0
25,16,e,1.0
25,16,c,1.0
25,16,s,1.0
26,16,e,1.0
26,16,c,1.0
26,16,s,1.0
27,16,e,1.0
27,16,c,1.0
27,16,s,1.0
28,16,e,1.0
28,16,c,1.0
28,16,s,1.0
29,16,e,1.0
29,16,c,1.0
29,16,s,1.0
30,16,e,1.0
30,16,c,1.0
30,16,s,1.0
31,16,e,1.0
31,16,c,1.0
31,16,s,1.0
32,16,e,1.0
32,16,c,1.0
32,16,s,1.0
33,16,e,0.6144965364923201
33,16,c,0.850187265917603
33,16,s,0.6247068021892104
34,16,e,0.58237124786668
34,16,c,0.7687543905318958
34,16,s,0.8436278342455044
35,16,e,0.8032326071679551
35,16,c,0.9759807152211193
35,16,s,0.7224394057857702
36,16,e,0.915671117357695
36,16,c,1.0
36,16,s,0.8631743549648163
37,16,e,0.9196867784359
37,16,c,1.0
37,16,s,0.9882720875684128
38,16,e,0.93574942274872
38,16,c,1.0
38,16,s,0.9843627834245504
39,16,e,1.0
39,16,c,1.0
39,16,s,0.9374511336982018
40,16,e,1.0
40,16,c,1.0
40,16,s,1.0
41,16,e,1.0
41,16,c,1.0
41,16,s,1.0
42,16,e,1.0
42,16,c,1.0
42,16,s,1.0
43,16,e,1.0
43,16,c,1.0
43,16,s,1.0
44,16,e,0.8714988454974401
44,16,c,0.9011716077147017
44,16,s,0.8749022673964034
45,16,e,0.8714988454974401
45,16,c,0.9185671246142927
45,16,s,0.9921813917122753
46,16,e,0.899608473044875
46,16,c,0.9327543837119057
46,16,s,0.9726348709929633
47,16,e,0.939765083826925
47,16,c,0.9494696529412714
47,16,s,0.9609069585613761
48,16,e,0.96787471137436
48,16,c,0.9494696529412714
48,16,s,0.9726348709929633
49,16,e,1.0
49,16,c,1.0
49,16,s,0.9687255668491008
50,16,e,1.0
50,16,c,1.0
50,16,s,1.0
