generation,trial,propertyType,property
250,-1,m,-1.0
1,19,e,0.001650599860527749
1,19,c,-0.006711409395973175
1,19,s,3.0517578125e-5
2,19,e,0.07766526812509118
2,19,c,0.16851693913096788
2,19,s,0.0019073486328125
3,19,e,0.15595609908487565
3,19,c,0.07005736034959278
3,19,s,0.0030059814453125
4,19,e,0.17011719182628446
4,19,c,0.08522039446743976
4,19,s,0.002685546875
5,19,e,0.20088357886101732
5,19,c,0.081885950096757
5,19,s,0.002655029296875
6,19,e,0.18218543698886588
6,19,c,0.053626580303830114
6,19,s,0.0028533935546875
7,19,e,0.20195291703998025
7,19,c,0.18291609677911605
7,19,s,0.0015411376953125
8,19,e,0.19539940162890757
8,19,c,0.0966264955135428
8,19,s,0.001739501953125
9,19,e,0.20513037905747003
9,19,c,0.10538947283149253
9,19,s,0.001983642578125
10,19,e,0.19747697294803548
10,19,c,0.08745551700554818
10,19,s,0.0030517578125
11,19,e,0.18429356082739276
11,19,c,0.1352166717775121
11,19,s,0.00244140625
12,19,e,0.20011976587604383
12,19,c,0.16637445281303978
12,19,s,0.002685546875
13,19,e,0.2037249631651188
13,19,c,0.2281886710493328
13,19,s,0.0032501220703125
14,19,e,0.18736408902698626
14,19,c,0.1428982886955116
14,19,s,0.00286865234375
15,19,e,0.2044429473709939
15,19,c,0.076982902019979
15,19,s,0.0016632080078125
16,19,e,0.20233482353246698
16,19,c,0.04488925295818254
16,19,s,0.0028839111328125
17,19,e,0.188784781179037
17,19,c,0.05987007527193744
17,19,s,0.0029144287109375
18,19,e,0.2085828137495503
18,19,c,0.08787454317016477
18,19,s,0.002777099609375
19,19,e,0.211531131871548
19,19,c,0.07621680873765346
19,19,s,0.0014495849609375
20,19,e,0.19541467788860703
20,19,c,0.07929019674096693
20,19,s,0.0025634765625
21,19,e,0.23864649283810752
21,19,c,0.2194943636993274
21,19,s,0.0027618408203125
22,19,e,0.24144204836311056
22,19,c,0.1298683394205708
22,19,s,0.005218505859375
23,19,e,0.20286949262194845
23,19,c,0.18879102611741982
23,19,s,0.0038299560546875
24,19,e,0.2213690431180068
24,19,c,0.228208516750393
24,19,s,0.004974365234375
25,19,e,0.21235604989531942
25,19,c,0.3088484727079539
25,19,s,0.0062255859375
26,19,e,0.22379796841022254
26,19,c,0.26198199821862816
26,19,s,0.0063934326171875
27,19,e,0.23893674177239746
27,19,c,0.35223325205387407
27,19,s,0.0084686279296875
28,19,e,0.25885698442050653
28,19,c,0.40293907297935544
28,19,s,0.009613037109375
29,19,e,0.2770815622419744
29,19,c,0.399035068022614
29,19,s,0.011138916015625
30,19,e,0.27715794354047174
30,19,c,0.44403889556008125
30,19,s,0.0200347900390625
31,19,e,0.24570412481926274
31,19,c,0.48029481027753784
31,19,s,0.019805908203125
32,19,e,0.30749659530361945
32,19,c,0.5532515792096232
32,19,s,0.02734375
33,19,e,0.33580350452673763
33,19,c,0.6225200776165298
33,19,s,0.0580902099609375
34,19,e,0.4835249358206139
34,19,c,0.6983667013257878
34,19,s,0.1059722900390625
35,19,e,0.5108694406826655
35,19,c,0.671626671921428
35,19,s,0.186492919921875
36,19,e,0.632926755681432
36,19,c,0.7989365575740499
36,19,s,0.2595062255859375
37,19,e,0.6765863059025177
37,19,c,0.7982129503781178
37,19,s,0.388214111328125
38,19,e,0.6709340898137137
38,19,c,0.8137807624161887
38,19,s,0.4164581298828125
39,19,e,0.5523750382861259
39,19,c,0.7077159670531354
39,19,s,0.3107757568359375
40,19,e,0.6291382432759633
40,19,c,0.7645313340306661
40,19,s,0.3014068603515625
41,19,e,0.6811997363317576
41,19,c,0.7846787891414362
41,19,s,0.3824005126953125
42,19,e,0.5810944065211298
42,19,c,0.7177884187634628
42,19,s,0.3525390625
