reflection,trial,propertyType,property
125,1,e0,0.9930900027146418
125,1,c0,0.9858450732285932
125,1,s0,0.9872773536895675
125,1,e1,0.9960514301226524
125,1,c1,0.9958451260559017
125,1,s1,0.9853200234879624
125,2,e0,0.9921028602453049
125,2,c0,0.9869166112332654
125,2,s0,0.9735760422783324
125,2,e1,0.9368228819624392
125,2,c1,0.9263746389913199
125,2,s1,0.9011548248189469
125,3,e0,0.39488166629648824
125,3,c0,0.36637814290320153
125,3,s0,0.2180465844587982
125,3,e1,0.982231435551936
125,3,c1,0.9784660074291927
125,3,s1,0.9540027402622823
125,4,e0,0.9338614545544286
125,4,c0,0.9511367681446898
125,4,s0,0.7024858093560383
125,4,e1,0.9842057204906098
125,4,c1,0.9777999186994021
125,4,s1,0.9686827167743198
125,5,e0,0.982231435551936
125,5,c0,0.9785108568988408
125,5,s0,0.9755333724799373
125,5,e1,0.947681449125145
125,5,c1,0.9644217583984181
125,5,s1,0.9285574476414171
125,6,e0,0.9851928629599467
125,6,c0,0.9846193816224191
125,6,s0,0.9442160892542572
125,6,e1,0.9930900027146418
125,6,c1,0.9977021819452299
125,6,s1,0.9765120375807399
125,7,e0,0.9990128575306632
125,7,c0,0.9977021819452299
125,7,s0,0.9461734194558622
125,7,e1,0.9190543175143753
125,7,c1,0.89216380084953
125,7,s1,0.8737522019964769
125,8,e0,0.5311073270649787
125,8,c0,0.5036326754974524
125,8,s0,0.24642787238207087
125,8,e1,0.8845043310875842
125,8,c1,0.9306809431961335
125,8,s1,0.7944803288314739
125,9,e0,0.9930900027146418
125,9,c0,0.9869171996771893
125,9,s0,0.9471520845566647
125,9,e1,0.973347153327904
125,9,c1,0.9813472795278422
125,9,s1,0.9021334899197495
125,10,e0,0.9990128575306632
125,10,c0,0.9977021819452299
125,10,s0,0.9765120375807399
125,10,e1,0.9891414328372943
125,10,c1,0.9867278450781145
125,10,s1,0.9853200234879624
125,11,e0,0.7216258236469979
125,11,c0,0.8863196616358611
125,11,s0,0.5302407516147974
125,11,e1,0.9950642876533156
125,11,c1,0.9977021819452299
125,11,s1,0.9843413583871599
125,12,e0,0.8973371831889637
125,12,c0,0.9118939231170775
125,12,s0,0.8590722254844392
125,12,e1,0.982231435551936
125,12,c1,0.9779078152705333
125,12,s1,0.9716187120767273
125,13,e0,0.3741516744404136
125,13,c0,0.38453127432775386
125,13,s0,0.07516147974163241
125,13,e1,0.9871671478986205
125,13,c1,0.9884181500172267
125,13,s1,0.9696613818751223
125,14,e0,0.9091828928210064
125,14,c0,0.912257334664135
125,14,s0,0.6046192992757878
125,14,e1,0.9901285753066311
125,14,c1,0.9852268947380771
125,14,s1,0.9784693677823448
125,15,e0,0.9763085807359148
125,15,c0,0.9764763846844386
125,15,s0,0.9735760422783324
125,15,e1,0.9881542903679573
125,15,c1,0.9895591850072494
125,15,s1,0.9285574476414171
125,16,e0,0.9180671750450383
125,16,c0,0.9166398774060368
125,16,s0,0.8757095321980818
125,16,e1,0.9812442930825992
125,16,c1,0.981416188069269
125,16,s1,0.9696613818751223
125,17,e0,0.9782828656745884
125,17,c0,0.9756795169697059
125,17,s0,0.9520454100606772
125,17,e1,0.9861800054292836
125,17,c1,0.9825729711340163
125,17,s1,0.9823840281855549
125,18,e0,0.9970385725919894
125,18,c0,0.9958451260559017
125,18,s0,0.9481307496574672
125,18,e1,0.9921028602453049
125,18,c1,0.9864764375117472
125,18,s1,0.98825601879037
125,19,e0,0.9990128575306632
125,19,c0,0.9977021819452299
125,19,s0,0.9814053630847523
125,19,e1,0.9990128575306632
125,19,c1,1.0
125,19,s1,0.9911920140927775
125,20,e0,0.9921028602453049
125,20,c0,0.9875353781677053
125,20,s0,0.9911920140927775
125,20,e1,0.9200414599837121
125,20,c1,0.9674209512333805
125,20,s1,0.8786455275004893
125,21,e0,0.5696058833691172
125,21,c0,0.6479417153690745
125,21,s0,0.24838520258367588
125,21,e1,0.9950642876533156
125,21,c1,0.9931065458356896
125,21,s1,0.9853200234879624
125,22,e0,0.6406801411613731
125,22,c0,0.7566045752970525
125,22,s0,0.24153454687805834
125,22,e1,0.9950642876533156
125,22,c1,0.9916902521118034
125,22,s1,0.9823840281855549
125,23,e0,0.9980257150613262
125,23,c0,1.0
125,23,s0,0.9931493442943825
125,23,e1,0.9950642876533156
125,23,c1,0.9954043638904597
125,23,s1,0.9853200234879624
125,24,e0,0.6939858345055651
125,24,c0,0.7161580675256123
125,24,s0,0.55079271873165
125,24,e1,0.991115717775968
125,24,c1,0.9895591850072494
125,24,s1,0.9804266979839499
125,25,e0,0.8983243256583007
125,25,c0,0.9293855567255753
125,25,s0,0.8453709140732042
125,25,e1,0.9921028602453049
125,25,c1,0.9877021291179212
125,25,s1,0.9921706791935799
