bottle,trial,propertyType,property
165,1,e0,0.4742812053065049
165,1,c0,0.3157440959465094
165,1,s0,0.5380859375
165,1,e1,0.4959806677516398
165,1,c1,0.4202898550724638
165,1,s1,0.7275390625
165,2,e0,0.9487103614933176
165,2,c0,0.9703445217210718
165,2,s0,0.94921875
165,2,e1,0.9980273215958968
165,2,c1,0.995271157046705
165,2,s1,0.998046875
165,3,e0,0.497953346155743
165,3,c0,0.6263288289120142
165,3,s0,0.6669921875
165,3,e1,0.9970409823938452
165,3,c1,0.9976355785233524
165,3,s1,0.9951171875
165,4,e0,1.0
165,4,c0,1.0
165,4,s0,0.9638671875
165,4,e1,0.9901366079794841
165,4,c1,0.9854347854960886
165,4,s1,0.98828125
165,5,e0,0.47822656211471126
165,5,c0,0.4728312336177331
165,5,s0,0.79296875
165,5,e1,0.4821719189229176
165,5,c1,0.40549362855189336
165,5,s1,0.650390625
165,6,e0,0.4663904916900922
165,6,c0,0.5483990375114607
165,6,s0,0.8076171875
165,6,e1,0.4900626325393303
165,6,c1,0.6016292104591298
165,6,s1,0.607421875
165,7,e0,0.46047245647778273
165,7,c0,0.5709674633637032
165,7,s0,0.587890625
165,7,e1,0.4742812053065049
165,7,c1,0.4797076917785171
165,7,s1,0.6748046875
165,8,e0,0.4831582581249692
165,8,c0,0.3290558501555567
165,8,s0,0.669921875
165,8,e1,0.4624451348818859
165,8,c1,0.3026063080026105
165,8,s1,0.7080078125
165,9,e0,1.0
165,9,c0,1.0
165,9,s0,0.935546875
165,9,e1,1.0
165,9,c1,1.0
165,9,s1,1.0
165,10,e0,0.4949943285495882
165,10,c0,0.8696643408216733
165,10,s0,0.576171875
165,10,e1,0.9980273215958968
165,10,c1,1.0
165,10,s1,0.998046875
165,11,e0,0.9408196478769049
165,11,c0,0.9398932148671814
165,11,s0,0.888671875
165,11,e1,0.9990136607979484
165,11,c1,0.9976355785233524
165,11,s1,0.9990234375
165,12,e0,1.0
165,12,c0,1.0
165,12,s0,1.0
165,12,e1,1.0
165,12,c1,1.0
165,12,s1,1.0
165,13,e0,1.0
165,13,c0,1.0
165,13,s0,1.0
165,13,e1,1.0
165,13,c1,1.0
165,13,s1,1.0
165,14,e0,0.9980273215958968
165,14,c0,0.9976355785233524
165,14,s0,0.923828125
165,14,e1,1.0
165,14,c1,1.0
165,14,s1,1.0
165,15,e0,1.0
165,15,c0,1.0
165,15,s0,1.0
165,15,e1,0.9980273215958968
165,15,c1,0.9957246949270873
165,15,s1,0.998046875
165,16,e0,0.47921290131676286
165,16,c0,0.5359847540460843
165,16,s0,0.7177734375
165,16,e1,0.48710361493317555
165,16,c1,0.41792543359581624
165,16,s1,0.640625
165,17,e0,0.481185579720866
165,17,c0,0.46623917844271895
165,17,s0,0.45703125
165,17,e1,0.49203531094343345
165,17,c1,0.533443889559128
165,17,s1,0.5009765625
165,18,e0,0.4900626325393303
165,18,c0,0.5302172796998851
165,18,s0,0.638671875
165,18,e1,0.7327020762440203
165,18,c1,0.9244302951648952
165,18,s1,0.56640625
165,19,e0,0.48414459732702075
165,19,c0,0.4082024391218699
165,19,s0,0.666015625
165,19,e1,0.46934950929624697
165,19,c1,0.43334381458543664
165,19,s1,0.69140625
165,20,e0,0.971396163140504
165,20,c0,0.9818091451203345
165,20,s0,0.7841796875
165,20,e1,1.0
165,20,c1,1.0
165,20,s1,1.0
165,21,e0,0.5068303989742072
165,21,c0,0.7532006263729981
165,21,s0,0.48828125
165,21,e1,1.0
165,21,c1,1.0
165,21,s1,0.998046875
165,22,e0,0.4880899541352271
165,22,c0,0.38240192480303825
165,22,s0,0.439453125
165,22,e1,1.0
165,22,c1,1.0
165,22,s1,1.0
165,23,e0,0.4900626325393303
165,23,c0,0.4542843901091594
165,23,s0,0.599609375
165,23,e1,0.7050845785865759
165,23,c1,0.6624805467636772
165,23,s1,0.6357421875
165,24,e0,1.0
165,24,c0,1.0
165,24,s0,0.9990234375
165,24,e1,0.9861912511712778
165,24,c1,0.9923577492935372
165,24,s1,0.9404296875
165,25,e0,0.9990136607979484
165,25,c0,1.0
165,25,s0,0.9990234375
165,25,e1,1.0
165,25,c1,1.0
165,25,s1,1.0
