reflection,trial,propertyType,property
400,1,e0,0.5642184836581932
400,1,c0,0.8755032275242133
400,1,s0,0.6328125
400,1,e1,1.0
400,1,c1,1.0
400,1,s1,0.9990234375
400,2,e0,0.5602658168433015
400,2,c0,0.8781812100179153
400,2,s0,0.5380859375
400,2,e1,1.0
400,2,c1,1.0
400,2,s1,1.0
400,3,e0,0.938733664369179
400,3,c0,0.9679406581189655
400,3,s0,0.9375
400,3,e1,1.0
400,3,c1,1.0
400,3,s1,1.0
400,4,e0,0.6403073198448578
400,4,c0,0.7693990137382007
400,4,s0,0.5146484375
400,4,e1,1.0
400,4,c1,1.0
400,4,s1,0.9990234375
400,5,e0,0.4910941475826972
400,5,c0,0.654812213115876
400,5,s0,0.6005859375
400,5,e1,0.9772721658143729
400,5,c1,0.9727818970169314
400,5,s1,0.9775390625
400,6,e0,0.48615331406408263
400,6,c0,0.641279943087536
400,6,s0,0.5673828125
400,6,e1,1.0
400,6,c1,1.0
400,6,s1,1.0
400,7,e0,0.9990118332962771
400,7,c0,0.9976693559730189
400,7,s0,0.9990234375
400,7,e1,1.0
400,7,c1,1.0
400,7,s1,1.0
400,8,e0,1.0
400,8,c0,1.0
400,8,s0,1.0
400,8,e1,1.0
400,8,c1,1.0
400,8,s1,1.0
400,9,e0,0.7549346574767163
400,9,c0,0.827916697460286
400,9,s0,0.5517578125
400,9,e1,1.0
400,9,c1,1.0
400,9,s1,0.9970703125
400,10,e0,0.517774648583216
400,10,c0,0.8382930681947691
400,10,s0,0.421875
400,10,e1,1.0
400,10,c1,1.0
400,10,s1,0.9990234375
400,11,e0,1.0
400,11,c0,1.0
400,11,s0,0.927734375
400,11,e1,0.9891301662590479
400,11,c1,0.9894100305073529
400,11,s1,0.9892578125
400,12,e0,0.5009758146199264
400,12,c0,0.6524815690888949
400,12,s0,0.5595703125
400,12,e1,0.9970354998888312
400,12,c1,0.9934551266868621
400,12,s1,0.9970703125
400,13,e0,0.4970231478050347
400,13,c0,0.7145940592011658
400,13,s0,0.42578125
400,13,e1,1.0
400,13,c1,1.0
400,13,s1,0.9951171875
400,14,e0,0.5563131500284098
400,14,c0,0.8294743519216858
400,14,s0,0.4375
400,14,e1,1.0
400,14,c1,1.0
400,14,s1,1.0
400,15,e0,1.0
400,15,c0,1.0
400,15,s0,1.0
400,15,e1,0.9980236665925541
400,15,c1,0.9976693559730189
400,15,s1,0.998046875
400,16,e0,1.0
400,16,c0,1.0
400,16,s0,1.0
400,16,e1,1.0
400,16,c1,1.0
400,16,s1,1.0
400,17,e0,1.0
400,17,c0,1.0
400,17,s0,1.0
400,17,e1,0.9980236665925541
400,17,c1,0.9953387119460377
400,17,s1,0.998046875
400,18,e0,0.9980236665925541
400,18,c0,0.9957857707138432
400,18,s0,0.998046875
400,18,e1,0.9950591664813854
400,18,c1,0.9976693559730189
400,18,s1,0.9951171875
400,19,e0,0.5039403147310951
400,19,c0,0.6650153098620629
400,19,s0,0.5498046875
400,19,e1,0.9980236665925541
400,19,c1,1.0
400,19,s1,0.9970703125
400,20,e0,0.7569109908841621
400,20,c0,0.9537163838588912
400,20,s0,0.751953125
400,20,e1,1.0
400,20,c1,1.0
400,20,s1,0.9970703125
400,21,e0,1.0
400,21,c0,1.0
400,21,s0,0.9990234375
400,21,e1,0.9990118332962771
400,21,c1,0.9976693559730189
400,21,s1,0.9990234375
400,22,e0,1.0
400,22,c0,1.0
400,22,s0,0.98828125
400,22,e1,1.0
400,22,c1,1.0
400,22,s1,0.962890625
400,23,e0,0.9179821635909978
400,23,c0,0.9553828957163076
400,23,s0,0.4033203125
400,23,e1,0.9891301662590479
400,23,c1,0.9858119930956494
400,23,s1,0.986328125
400,24,e0,0.6057214852145557
400,24,c0,0.7297724250626035
400,24,s0,0.568359375
400,24,e1,0.9990118332962771
400,24,c1,0.9976693559730189
400,24,s1,0.9912109375
400,25,e0,0.9891301662590479
400,25,c0,0.9957857707138432
400,25,s0,0.611328125
400,25,e1,0.9871538328516021
400,25,c1,0.9793460730131299
400,25,s1,0.9873046875
