reflection,trial,propertyType,property
375,1,e0,0.9594931706473683
375,1,c0,0.9376216684859644
375,1,s0,0.671875
375,1,e1,0.9851804282856226
375,1,c1,1.0
375,1,s1,0.9853515625
375,2,e0,0.6265467927976881
375,2,c0,0.8160142143859745
375,2,s0,0.3505859375
375,2,e1,0.9980240571047496
375,2,c1,0.9976355785233524
375,2,s1,0.998046875
375,3,e0,0.6581618791216933
375,3,c0,0.6571686372076365
375,3,s0,0.45703125
375,3,e1,1.0
375,3,c1,1.0
375,3,s1,1.0
375,4,e0,1.0
375,4,c0,1.0
375,4,s0,0.9541015625
375,4,e1,0.9950601427618742
375,4,c1,0.9923577492935372
375,4,s1,0.953125
375,5,e0,1.0
375,5,c0,1.0
375,5,s0,0.990234375
375,5,e1,0.9901202855237483
375,5,c1,0.9822626830007168
375,5,s1,0.9892578125
375,6,e0,0.9229382270852372
375,6,c0,0.9491566783152667
375,6,s0,0.8388671875
375,6,e1,0.9980240571047496
375,6,c1,0.9957246949270873
375,6,s1,0.998046875
375,7,e0,1.0
375,7,c0,1.0
375,7,s0,0.9990234375
375,7,e1,1.0
375,7,c1,1.0
375,7,s1,1.0
375,8,e0,0.9990120285523748
375,8,c0,0.9976355785233524
375,8,s0,0.9990234375
375,8,e1,0.9664089707807444
375,8,c1,0.9830703640194411
375,8,s1,0.958984375
375,9,e0,0.8320448539037222
375,9,c0,0.8991910359927825
375,9,s0,0.5029296875
375,9,e1,0.9990120285523748
375,9,c1,0.9976355785233524
375,9,s1,0.9990234375
375,10,e0,0.9960481142094993
375,10,c0,0.9976355785233524
375,10,s0,0.9951171875
375,10,e1,0.9733247709141206
375,10,c1,0.9976355785233524
375,10,s1,0.9736328125
375,11,e0,0.9209622841899869
375,11,c0,0.9469336272696395
375,11,s0,0.6201171875
375,11,e1,0.9832044853903722
375,11,c1,0.995271157046705
375,11,s1,0.9833984375
375,12,e0,0.9990120285523748
375,12,c0,1.0
375,12,s0,0.9892578125
375,12,e1,0.9980240571047496
375,12,c1,0.9976355785233524
375,12,s1,0.9970703125
375,13,e0,0.510954133425544
375,13,c0,0.859255072310812
375,13,s0,0.7109375
375,13,e1,0.9950601427618742
375,13,c1,0.9933602734504399
375,13,s1,0.984375
375,14,e0,0.9841924568379974
375,14,c0,0.9820678398625385
375,14,s0,0.984375
375,14,e1,1.0
375,14,c1,1.0
375,14,s1,0.998046875
375,15,e0,1.0
375,15,c0,1.0
375,15,s0,0.9970703125
375,15,e1,1.0
375,15,c1,1.0
375,15,s1,1.0
375,16,e0,0.4941586188159163
375,16,c0,0.6215164527311942
375,16,s0,0.5068359375
375,16,e1,1.0
375,16,c1,1.0
375,16,s1,1.0
375,17,e0,1.0
375,17,c0,1.0
375,17,s0,0.892578125
375,17,e1,0.9911082569713735
375,17,c1,0.9933602734504399
375,17,s1,0.9892578125
375,18,e0,1.0
375,18,c0,1.0
375,18,s0,1.0
375,18,e1,1.0
375,18,c1,1.0
375,18,s1,1.0
375,19,e0,0.9950601427618742
375,19,c0,0.995271157046705
375,19,s0,0.9951171875
375,19,e1,1.0
375,19,c1,1.0
375,19,s1,1.0
375,20,e0,0.5919677921308074
375,20,c0,0.7046237246306637
375,20,s0,0.615234375
375,20,e1,1.0
375,20,c1,1.0
375,20,s1,1.0
375,21,e0,0.9871563711808728
375,21,c0,0.9976355785233524
375,21,s0,0.6015625
375,21,e1,1.0
375,21,c1,1.0
375,21,s1,1.0
375,22,e0,0.9762886852569961
375,22,c0,0.9909958519737923
375,22,s0,0.9765625
375,22,e1,1.0
375,22,c1,1.0
375,22,s1,0.9990234375
375,23,e0,0.48625484723491497
375,23,c0,0.5152590423638386
375,23,s0,0.681640625
375,23,e1,1.0
375,23,c1,1.0
375,23,s1,1.0
375,24,e0,0.7391755378269568
375,24,c0,0.8356902394897131
375,24,s0,0.671875
375,24,e1,1.0
375,24,c1,1.0
375,24,s1,1.0
375,25,e0,1.0
375,25,c0,1.0
375,25,s0,1.0
375,25,e1,1.0
375,25,c1,1.0
375,25,s1,0.994140625
