reflection,trial,propertyType,property
250,1,e0,1.0
250,1,c0,1.0
250,1,s0,0.9990227694713183
250,1,e1,1.0
250,1,c1,1.0
250,1,s1,0.9980455389426366
250,2,e0,1.0
250,2,c0,1.0
250,2,s0,0.9540701651519593
250,2,e1,1.0
250,2,c1,1.0
250,2,s1,1.0
250,3,e0,1.0
250,3,c0,1.0
250,3,s0,0.9902276947131828
250,3,e1,1.0
250,3,c1,1.0
250,3,s1,1.0
250,4,e0,0.9970428053919514
250,4,c0,0.9958451260559017
250,4,s0,0.9951138473565915
250,4,e1,1.0
250,4,c1,1.0
250,4,s1,1.0
250,5,e0,0.9990142684639838
250,5,c0,0.6832362676665765
250,5,s0,0.9853415420697743
250,5,e1,0.982256832351709
250,5,c1,0.9762989683593647
250,5,s1,0.9814326199550474
250,6,e0,0.9950713423199191
250,6,c0,0.9935473080011317
250,6,s0,0.9501612430372325
250,6,e1,0.9970428053919514
250,6,c1,1.0
250,6,s1,0.9951138473565915
250,7,e0,0.9438133024470785
250,7,c0,0.9496798537567749
250,7,s0,0.7996677416202482
250,7,e1,1.0
250,7,c1,1.0
250,7,s1,1.0
250,8,e0,1.0
250,8,c0,1.0
250,8,s0,0.9843643115410925
250,8,e1,1.0
250,8,c1,1.0
250,8,s1,1.0
250,9,e0,0.970428053919515
250,9,c0,0.9796179425789415
250,9,s0,0.9032541776605101
250,9,e1,1.0
250,9,c1,1.0
250,9,s1,1.0
250,10,e0,0.982256832351709
250,10,c0,0.9752535348654913
250,10,s0,0.9335483240496433
250,10,e1,1.0
250,10,c1,1.0
250,10,s1,1.0
250,11,e0,0.9240986717267552
250,11,c0,0.9977021819452299
250,11,s0,0.7068308413954851
250,11,e1,1.0
250,11,c1,1.0
250,11,s1,0.9921821557705462
250,12,e0,0.9635279331674018
250,12,c0,0.9799433267513672
250,12,s0,0.6227890159288576
250,12,e1,1.0
250,12,c1,1.0
250,12,s1,1.0
250,13,e0,0.9861997584957737
250,13,c0,0.9896356786530915
250,13,s0,0.9315938629922799
250,13,e1,1.0
250,13,c1,1.0
250,13,s1,1.0
250,14,e0,0.964513664703418
250,14,c0,0.9624580292458446
250,14,s0,0.7136714550962572
250,14,e1,0.994085610783903
250,14,c1,0.9925730239613249
250,14,s1,0.9902276947131828
250,15,e0,0.9871854900317898
250,15,c0,0.9797753897094748
250,15,s0,0.9061858692465553
250,15,e1,1.0
250,15,c1,1.0
250,15,s1,0.9951138473565915
250,16,e0,0.9083269671504965
250,16,c0,0.9833227505379148
250,16,s0,0.7214892993257109
250,16,e1,1.0
250,16,c1,1.0
250,16,s1,1.0
250,17,e0,1.0
250,17,c0,1.0
250,17,s0,0.9843643115410925
250,17,e1,0.8738263633899308
250,17,c1,0.8753268183749026
250,17,s1,0.8113945079644288
250,18,e0,0.8688977057098499
250,18,c0,0.9114861642531215
250,18,s0,0.7381022183133001
250,18,e1,1.0
250,18,c1,1.0
250,18,s1,0.9941366168279097
250,19,e0,1.0
250,19,c0,1.0
250,19,s0,0.9403889377504153
250,19,e1,1.0
250,19,c1,1.0
250,19,s1,0.9824098504837291
250,20,e0,0.7989107666527021
250,20,c0,0.7815974585679739
250,20,s0,0.8778461839147855
250,20,e1,1.0
250,20,c1,1.0
250,20,s1,1.0
250,21,e0,0.8905837995022056
250,21,c0,0.9264842190665791
250,21,s0,0.6296296296296297
250,21,e1,1.0
250,21,c1,1.0
250,21,s1,1.0
250,22,e0,0.9990142684639838
250,22,c0,0.9977021819452299
250,22,s0,0.8885957197302844
250,22,e1,0.9950713423199191
250,22,c1,0.9935473080011317
250,22,s1,0.9892504641845011
250,23,e0,0.9960570738559353
250,23,c0,0.9958451260559017
250,23,s0,0.8670966480992867
250,23,e1,1.0
250,23,c1,1.0
250,23,s1,1.0
250,24,e0,0.7023090761231179
250,24,c0,0.6574350993228272
250,24,s0,0.35600508159874916
250,24,e1,1.0
250,24,c1,1.0
250,24,s1,0.9990227694713183
250,25,e0,0.8619975849577368
250,25,c0,0.9390135316437332
250,25,s0,0.6335385517443565
250,25,e1,1.0
250,25,c1,1.0
250,25,s1,0.9990227694713183
