reflection,trial,propertyType,property
375,1,e0,0.6438437253354381
375,1,c0,0.8244448157158277
375,1,s0,0.4853515625
375,1,e1,1.0
375,1,c1,1.0
375,1,s1,1.0
375,2,e0,1.0
375,2,c0,1.0
375,2,s0,1.0
375,2,e1,1.0
375,2,c1,1.0
375,2,s1,1.0
375,3,e0,0.8865430149960537
375,3,c0,0.9532475533980039
375,3,s0,0.619140625
375,3,e1,1.0
375,3,c1,1.0
375,3,s1,0.9921875
375,4,e0,0.9921073401736386
375,4,c0,0.9881529587984237
375,4,s0,0.853515625
375,4,e1,0.8707576953433307
375,4,c1,0.9382313132727731
375,4,s1,0.8720703125
375,5,e0,1.0
375,5,c0,1.0
375,5,s0,0.98828125
375,5,e1,1.0
375,5,c1,1.0
375,5,s1,1.0
375,6,e0,0.44751381215469616
375,6,c0,0.8540965617115482
375,6,s0,0.419921875
375,6,e1,0.9990134175217048
375,6,c1,0.9976825982686267
375,6,s1,0.96484375
375,7,e0,0.8559589581689029
375,7,c0,0.8983753352176174
375,7,s0,0.828125
375,7,e1,1.0
375,7,c1,1.0
375,7,s1,1.0
375,8,e0,0.9921073401736386
375,8,c0,0.9925097258700861
375,8,s0,0.5830078125
375,8,e1,1.0
375,8,c1,1.0
375,8,s1,1.0
375,9,e0,0.7474348855564326
375,9,c0,0.9054919023073615
375,9,s0,0.625
375,9,e1,1.0
375,9,c1,1.0
375,9,s1,1.0
375,10,e0,1.0
375,10,c0,1.0
375,10,s0,0.9423828125
375,10,e1,0.9980268350434096
375,10,c1,1.0
375,10,s1,0.998046875
375,11,e0,1.0
375,11,c0,1.0
375,11,s0,0.9853515625
375,11,e1,1.0
375,11,c1,1.0
375,11,s1,1.0
375,12,e0,0.9990134175217048
375,12,c0,1.0
375,12,s0,0.978515625
375,12,e1,1.0
375,12,c1,1.0
375,12,s1,1.0
375,13,e0,0.6823204419889503
375,13,c0,0.7759537670047545
375,13,s0,0.5576171875
375,13,e1,0.8697711128650355
375,13,c1,0.8933790833476384
375,13,s1,0.791015625
375,14,e0,1.0
375,14,c0,1.0
375,14,s0,0.9560546875
375,14,e1,1.0
375,14,c1,1.0
375,14,s1,1.0
375,15,e0,0.7543409629044988
375,15,c0,0.6697070204391319
375,15,s0,0.4677734375
375,15,e1,1.0
375,15,c1,1.0
375,15,s1,1.0
375,16,e0,0.8855564325177585
375,16,c0,0.7331127359573422
375,16,s0,0.7216796875
375,16,e1,1.0
375,16,c1,1.0
375,16,s1,1.0
375,17,e0,0.9812549329123915
375,17,c0,0.9805998808147921
375,17,s0,0.7509765625
375,17,e1,1.0
375,17,c1,1.0
375,17,s1,1.0
375,18,e0,0.6359510655090765
375,18,c0,0.8035040393303546
375,18,s0,0.19921875
375,18,e1,1.0
375,18,c1,1.0
375,18,s1,1.0
375,19,e0,0.9881610102604578
375,19,c0,0.9836523506201927
375,19,s0,0.76171875
375,19,e1,1.0
375,19,c1,1.0
375,19,s1,1.0
375,20,e0,0.8727308602999211
375,20,c0,0.9279252443886379
375,20,s0,0.521484375
375,20,e1,1.0
375,20,c1,1.0
375,20,s1,1.0
375,21,e0,1.0
375,21,c0,1.0
375,21,s0,0.9921875
375,21,e1,1.0
375,21,c1,1.0
375,21,s1,1.0
375,22,e0,0.9565903709550119
375,22,c0,0.9883194410685099
375,22,s0,0.537109375
375,22,e1,0.8490528808208366
375,22,c1,0.9219995454463163
375,22,s1,0.8359375
375,23,e0,1.0
375,23,c0,1.0
375,23,s0,0.9599609375
375,23,e1,1.0
375,23,c1,1.0
375,23,s1,1.0
375,24,e0,0.9911207576953434
375,24,c0,1.0
375,24,s0,0.9287109375
375,24,e1,1.0
375,24,c1,1.0
375,24,s1,1.0
375,25,e0,0.7099447513812155
375,25,c0,0.743350214980905
375,25,s0,0.3671875
375,25,e1,1.0
375,25,c1,1.0
375,25,s1,0.9990234375
