reflection,trial,propertyType,property
300,1,e0,0.9120705411613604
300,1,c0,0.9157736589122524
300,1,s0,0.5304475421863536
300,1,e1,1.0
300,1,c1,1.0
300,1,s1,0.9931523599902177
300,2,e0,0.9239261985328624
300,2,c0,0.9075767642596418
300,2,s0,0.7798972853998533
300,2,e1,1.0
300,2,c1,1.0
300,2,s1,1.0
300,3,e0,1.0
300,3,c0,1.0
300,3,s0,0.9530447542186353
300,3,e1,1.0
300,3,c1,1.0
300,3,s1,1.0
300,4,e0,0.5356534196161731
300,4,c0,0.7279199648580247
300,4,s0,0.3289312790413304
300,4,e1,1.0
300,4,c1,1.0
300,4,s1,1.0
300,5,e0,0.9980240571047496
300,5,c0,0.9957857707138432
300,5,s0,0.9413059427732942
300,5,e1,0.927878084323363
300,5,c1,0.9934551266868621
300,5,s1,0.9285888970408412
300,6,e0,0.9861683997332477
300,6,c0,0.9934551266868621
300,6,s0,0.48936170212765956
300,6,e1,0.9891323140761232
300,6,c1,0.9875264452481772
300,6,s1,0.9158718513083883
300,7,e0,0.9970360856571245
300,7,c0,1.0
300,7,s0,0.35925654194179507
300,7,e1,1.0
300,7,c1,1.0
300,7,s1,0.9970652971386648
300,8,e0,0.7362116234840813
300,8,c0,0.7848564111571096
300,8,s0,0.6850085595500123
300,8,e1,1.0
300,8,c1,1.0
300,8,s1,1.0
300,9,e0,0.9496134561711167
300,9,c0,0.9632186111453341
300,9,s0,0.7309855710442651
300,9,e1,1.0
300,9,c1,1.0
300,9,s1,1.0
300,10,e0,0.9930841998666239
300,10,c0,0.988085261420129
300,10,s0,0.8493519197847884
300,10,e1,0.9920962284189987
300,10,c1,0.9849338486072591
300,10,s1,0.9921741257031059
300,11,e0,0.7539951095413342
300,11,c0,0.8440746428445011
300,11,s0,0.6517485937882123
300,11,e1,0.9851804282856226
300,11,c1,0.9924669243036295
300,11,s1,0.9853264856933236
300,12,e0,0.939733741694865
300,12,c0,0.9804890229908766
300,12,s0,0.6664221080948888
300,12,e1,1.0
300,12,c1,1.0
300,12,s1,0.9951088285644412
300,13,e0,0.9654209993331193
300,13,c0,1.0
300,13,s0,0.8610907312301296
300,13,e1,0.9861683997332477
300,13,c1,0.9849338486072591
300,13,s1,0.8366348740523355
300,14,e0,0.5741843060735544
300,14,c0,0.6457262781533942
300,14,s0,0.297627781853754
300,14,e1,0.8656358831229778
300,14,c1,0.9028235556508148
300,14,s1,0.8327219369038885
300,15,e0,1.0
300,15,c0,1.0
300,15,s0,0.9970652971386648
300,15,e1,1.0
300,15,c1,1.0
300,15,s1,1.0
300,16,e0,0.7362116234840813
300,16,c0,0.8113229739308457
300,16,s0,0.22817314746881878
300,16,e1,0.970360856571245
300,16,c1,0.9816767170401111
300,16,s1,0.8826118855465884
300,17,e0,0.9960481142094993
300,17,c0,0.9924669243036295
300,17,s0,0.8875030569821473
300,17,e1,1.0
300,17,c1,1.0
300,17,s1,1.0
300,18,e0,0.9288660557709882
300,18,c0,0.9575020462422407
300,18,s0,0.6478356566397653
300,18,e1,0.927878084323363
300,18,c1,0.9491732698935252
300,18,s1,0.45023233064318907
300,19,e0,0.7451033665127078
300,19,c0,0.7648836981154334
300,19,s0,0.9070677427243825
300,19,e1,1.0
300,19,c1,1.0
300,19,s1,1.0
300,20,e0,1.0
300,20,c0,1.0
300,20,s0,1.0
300,20,e1,1.0
300,20,c1,1.0
300,20,s1,1.0
300,21,e0,0.8043816533702176
300,21,c0,0.9195375848018302
300,21,s0,0.7329420396184886
300,21,e1,0.9970360856571245
300,21,c1,0.9940713185613153
300,21,s1,0.9970652971386648
300,22,e0,0.9950601427618742
300,22,c0,0.9909445318158774
300,22,s0,0.9481535827830766
300,22,e1,0.9960481142094993
300,22,c1,1.0
300,22,s1,0.9921741257031059
300,23,e0,1.0
300,23,c0,1.0
300,23,s0,0.9686965028124236
300,23,e1,1.0
300,23,c1,1.0
300,23,s1,1.0
300,24,e0,1.0
300,24,c0,1.0
300,24,s0,0.9951088285644412
300,24,e1,0.9920962284189987
300,24,c1,0.9934551266868621
300,24,s1,0.9921741257031059
300,25,e0,0.9990120285523748
300,25,c0,1.0
300,25,s0,0.8542430912203473
300,25,e1,1.0
300,25,c1,1.0
300,25,s1,1.0
