generation,trial,propertyType,property
50,-1,m,-1.0
1,4,e,0.030157298867848913
1,4,c,-0.029411764705882346
1,4,s,-0.002565620682849812
2,4,e,0.27462178138463084
2,4,c,0.31098466640926126
2,4,s,0.02901124925991711
3,4,e,0.3587816852018836
3,4,c,0.07082797932025822
3,4,s,0.09216498914545096
4,4,e,0.4830177336940186
4,4,c,0.5498225182748737
4,4,s,0.0645352279455299
5,4,e,0.6914136860034065
5,4,c,0.5939231598941453
5,4,s,0.3289915137162029
6,4,e,0.7475202885482417
6,4,c,0.6911463184702997
6,4,s,0.6210775606867969
7,4,e,0.8036268910930768
7,4,c,0.7246596249151132
7,4,s,0.7473850404578646
8,4,e,0.8356878068329827
8,4,c,0.7819772265306959
8,4,s,0.7631734754292481
9,4,e,0.9799619276625589
9,4,c,0.9764222461913193
9,4,s,0.8144858890862443
10,4,e,0.9799619276625589
10,4,c,0.9764222461913193
10,4,s,0.9684231300572331
11,4,e,1.0
11,4,c,1.0
11,4,s,0.9802644562857706
12,4,e,0.9759543131950706
12,4,c,1.0
12,4,s,0.9763173475429248
13,4,e,0.9639314697926059
13,4,c,1.0
13,4,s,0.9644760213143873
14,4,e,0.9919847710650236
14,4,c,1.0
14,4,s,0.9486875863430038
15,4,e,0.8517182647029355
15,4,c,0.8734850231151352
15,4,s,0.8381685415433195
16,4,e,0.8637411081054003
16,4,c,0.887167139079959
16,4,s,0.735543714229327
17,4,e,0.5872157098487125
17,4,c,0.6519759105794917
17,4,s,0.5026642984014209
18,4,e,0.7675583608856829
18,4,c,0.8885472849208242
18,4,s,0.6881784093151766
19,4,e,0.6032461677186655
19,4,c,0.5300811730329374
19,4,s,0.4395105585158871
20,4,e,0.9559162408576295
20,4,c,0.9340343787788282
20,4,s,0.5460824945727255
21,4,e,0.9318705540527001
21,4,c,0.9065537309456183
21,4,s,0.8934280639431617
22,4,e,0.807634505560565
22,4,c,0.8351465499106016
22,4,s,0.7473850404578646
23,4,e,0.9919847710650236
23,4,c,0.9829242536316516
23,4,s,0.8065916716005526
24,4,e,1.0
24,4,c,1.0
24,4,s,0.9921057825143083
25,4,e,0.9198477106502354
25,4,c,0.8855603502327642
25,4,s,0.9210578251430827
26,4,e,0.9839695421300471
26,4,c,0.9658485072633031
26,4,s,0.9171107164002368
27,4,e,0.9959923855325118
27,4,c,0.9903067040671704
27,4,s,0.9802644562857706
28,4,e,0.9318705540527001
28,4,c,0.9399599079573114
28,4,s,0.9289520426287744
29,4,e,0.9919847710650236
29,4,c,1.0
29,4,s,0.9328991513716203
30,4,e,1.0
30,4,c,1.0
30,4,s,0.9921057825143083
31,4,e,0.9959923855325118
31,4,c,0.9903067040671704
31,4,s,0.9960528912571541
32,4,e,1.0
32,4,c,1.0
32,4,s,0.9960528912571541
33,4,e,1.0
33,4,c,1.0
33,4,s,1.0
34,4,e,0.9759543131950706
34,4,c,0.9732309576988218
34,4,s,0.9763173475429248
35,4,e,0.9919847710650236
35,4,c,1.0
35,4,s,0.9763173475429248
36,4,e,0.9358781685201883
36,4,c,0.9095104306674838
36,4,s,0.9250049338859285
37,4,e,0.8316801923654944
37,4,c,0.8250867382683388
37,4,s,0.7789619104006316
38,4,e,0.9038172527802826
38,4,c,0.910370756537818
38,4,s,0.7947503453720149
39,4,e,0.9519086263901413
39,4,c,0.9407052236823155
39,4,s,0.9013222814288534
40,4,e,0.9799619276625589
40,4,c,0.9903067040671704
40,4,s,0.940793368857312
41,4,e,0.9599238553251177
41,4,c,0.929843216835807
41,4,s,0.9447404776001579
42,4,e,0.9278629395852119
42,4,c,0.9120378787795078
42,4,s,0.8934280639431617
43,4,e,0.9158400961827472
43,4,c,0.9053028876646102
43,4,s,0.8697454114860864
44,4,e,0.9919847710650236
44,4,c,0.9829242536316516
44,4,s,0.9250049338859285
45,4,e,0.9919847710650236
45,4,c,0.9829242536316516
45,4,s,1.0
46,4,e,0.9959923855325118
46,4,c,1.0
46,4,s,0.9881586737714624
47,4,e,1.0
47,4,c,1.0
47,4,s,0.9960528912571541
48,4,e,0.9799619276625589
48,4,c,1.0
48,4,s,0.9802644562857706
49,4,e,0.9719466987275824
49,4,c,0.9829242536316516
49,4,s,0.9526346950858496
50,4,e,0.9639314697926059
50,4,c,0.9667289502584897
50,4,s,0.9644760213143873
