reflection,trial,propertyType,property
425,1,e0,1.0
425,1,c0,1.0
425,1,s0,1.0
425,1,e1,1.0
425,1,c1,1.0
425,1,s1,1.0
425,2,e0,1.0
425,2,c0,1.0
425,2,s0,1.0
425,2,e1,0.9980267377041093
425,2,c1,0.9958215856936122
425,2,s1,0.998046875
425,3,e0,1.0
425,3,c0,1.0
425,3,s0,1.0
425,3,e1,1.0
425,3,c1,1.0
425,3,s1,1.0
425,4,e0,1.0
425,4,c0,1.0
425,4,s0,1.0
425,4,e1,0.9990133688520546
425,4,c1,0.9976891631460526
425,4,s1,0.9951171875
425,5,e0,1.0
425,5,c0,1.0
425,5,s0,1.0
425,5,e1,1.0
425,5,c1,1.0
425,5,s1,1.0
425,6,e0,1.0
425,6,c0,1.0
425,6,s0,0.982421875
425,6,e1,1.0
425,6,c1,1.0
425,6,s1,1.0
425,7,e0,1.0
425,7,c0,1.0
425,7,s0,1.0
425,7,e1,1.0
425,7,c1,1.0
425,7,s1,1.0
425,8,e0,1.0
425,8,c0,1.0
425,8,s0,0.9990234375
425,8,e1,1.0
425,8,c1,1.0
425,8,s1,1.0
425,9,e0,1.0
425,9,c0,1.0
425,9,s0,1.0
425,9,e1,0.9634946475260224
425,9,c1,0.977266592145868
425,9,s1,0.9638671875
425,10,e0,0.9960534754082186
425,10,c0,0.9958215856936122
425,10,s0,0.99609375
425,10,e1,1.0
425,10,c1,1.0
425,10,s1,1.0
425,11,e0,1.0
425,11,c0,1.0
425,11,s0,1.0
425,11,e1,0.9911203196684919
425,11,c1,0.993067489438158
425,11,s1,0.9912109375
425,12,e0,1.0
425,12,c0,1.0
425,12,s0,1.0
425,12,e1,0.9960534754082186
425,12,c1,0.9925309447769698
425,12,s1,0.99609375
425,13,e0,1.0
425,13,c0,1.0
425,13,s0,1.0
425,13,e1,1.0
425,13,c1,1.0
425,13,s1,1.0
425,14,e0,1.0
425,14,c0,1.0
425,14,s0,1.0
425,14,e1,0.9674411721178038
425,14,c1,0.958223846145346
425,14,s1,0.662109375
425,15,e0,1.0
425,15,c0,1.0
425,15,s0,1.0
425,15,e1,1.0
425,15,c1,1.0
425,15,s1,1.0
425,16,e0,1.0
425,16,c0,1.0
425,16,s0,1.0
425,16,e1,0.9743475901534211
425,16,c1,0.9835648461137629
425,16,s1,0.671875
425,17,e0,1.0
425,17,c0,1.0
425,17,s0,1.0
425,17,e1,1.0
425,17,c1,1.0
425,17,s1,1.0
425,18,e0,1.0
425,18,c0,1.0
425,18,s0,1.0
425,18,e1,1.0
425,18,c1,1.0
425,18,s1,1.0
425,19,e0,0.8677914261753243
425,19,c0,0.9068834415076369
425,19,s0,0.8466796875
425,19,e1,1.0
425,19,c1,1.0
425,19,s1,0.875
425,20,e0,1.0
425,20,c0,1.0
425,20,s0,0.9970703125
425,20,e1,0.9950668442602733
425,20,c1,0.9902201079230225
425,20,s1,0.9951171875
425,21,e0,0.9990133688520546
425,21,c0,0.9976891631460526
425,21,s0,0.9990234375
425,21,e1,1.0
425,21,c1,1.0
425,21,s1,1.0
425,22,e0,0.9980267377041093
425,22,c0,1.0
425,22,s0,0.998046875
425,22,e1,0.9980267377041093
425,22,c1,0.9958215856936122
425,22,s1,0.998046875
425,23,e0,0.8885106802821765
425,23,c0,0.9315051865846686
425,23,s0,0.7822265625
425,23,e1,1.0
425,23,c1,1.0
425,23,s1,1.0
425,24,e0,1.0
425,24,c0,1.0
425,24,s0,1.0
425,24,e1,1.0
425,24,c1,1.0
425,24,s1,1.0
425,25,e0,1.0
425,25,c0,1.0
425,25,s0,1.0
425,25,e1,0.8737112130629964
425,25,c1,0.9384062953881477
425,25,s1,0.8203125
