reflection,trial,propertyType,property
225,1,e0,1.0
225,1,c0,1.0
225,1,s0,1.0
225,1,e1,0.9901276007601747
225,1,c1,0.9925097258700861
225,1,s1,0.9902334212325422
225,2,e0,0.9980255201520349
225,2,c0,0.9976825982686267
225,2,s0,0.9970700263697627
225,2,e1,0.9990127600760175
225,2,c1,0.9976825982686267
225,2,s1,0.9990233421232543
225,3,e0,1.0
225,3,c0,1.0
225,3,s0,1.0
225,3,e1,0.7265345410568403
225,3,c1,0.7953711971796898
225,3,s1,0.6484031643715207
225,4,e0,1.0
225,4,c0,1.0
225,4,s0,1.0
225,4,e1,0.9328676851691883
225,4,c1,0.9339295810843291
225,4,s1,0.8173649770485399
225,5,e0,0.9861786410642447
225,5,c0,0.9901923241387129
225,5,s0,0.8720578181463033
225,5,e1,0.9980255201520349
225,5,c1,0.9976825982686267
225,5,s1,0.9980466842465084
225,6,e0,0.9901276007601747
225,6,c0,0.986614730121394
225,6,s0,0.9892567633557965
225,6,e1,1.0
225,6,c1,1.0
225,6,s1,1.0
225,7,e0,0.9940765604561048
225,7,c0,0.9953651965372534
225,7,s0,0.9882801054790507
225,7,e1,1.0
225,7,c1,1.0
225,7,s1,1.0
225,8,e0,1.0
225,8,c0,1.0
225,8,s0,1.0
225,8,e1,1.0
225,8,c1,1.0
225,8,s1,1.0
225,9,e0,0.9950638003800873
225,9,c0,0.9953651965372534
225,9,s0,0.9951167106162712
225,9,e1,1.0
225,9,c1,1.0
225,9,s1,0.9980466842465084
225,10,e0,0.9861786410642447
225,10,c0,0.989547346368885
225,10,s0,0.9863267897255591
225,10,e1,1.0
225,10,c1,1.0
225,10,s1,1.0
225,11,e0,1.0
225,11,c0,1.0
225,11,s0,0.9990233421232543
225,11,e1,1.0
225,11,c1,1.0
225,11,s1,0.9960933684930169
225,12,e0,1.0
225,12,c0,1.0
225,12,s0,1.0
225,12,e1,1.0
225,12,c1,1.0
225,12,s1,1.0
225,13,e0,1.0
225,13,c0,1.0
225,13,s0,0.9980466842465084
225,13,e1,0.9960510403040699
225,13,c1,0.9953651965372534
225,13,s1,0.9960933684930169
225,14,e0,0.9950638003800873
225,14,c0,0.9925097258700861
225,14,s0,0.9853501318488134
225,14,e1,0.8726460498062542
225,14,c1,0.8901804560098308
225,14,s1,0.8105283719113194
225,15,e0,1.0
225,15,c0,1.0
225,15,s0,1.0
225,15,e1,1.0
225,15,c1,1.0
225,15,s1,0.9873034476023049
225,16,e0,1.0
225,16,c0,1.0
225,16,s0,0.9990233421232543
225,16,e1,1.0
225,16,c1,1.0
225,16,s1,0.9960933684930169
225,17,e0,0.9950638003800873
225,17,c0,0.9930477948058801
225,17,s0,0.991210079109288
225,17,e1,1.0
225,17,c1,1.0
225,17,s1,0.9931633948627796
225,18,e0,1.0
225,18,c0,1.0
225,18,s0,1.0
225,18,e1,0.9990127600760175
225,18,c1,0.9976825982686267
225,18,s1,0.978513526711593
225,19,e0,0.9980255201520349
225,19,c0,0.9976825982686267
225,19,s0,0.9980466842465084
225,19,e1,1.0
225,19,c1,1.0
225,19,s1,0.9980466842465084
225,20,e0,1.0
225,20,c0,1.0
225,20,s0,1.0
225,20,e1,1.0
225,20,c1,1.0
225,20,s1,1.0
225,21,e0,0.9990127600760175
225,21,c0,1.0
225,21,s0,0.9990233421232543
225,21,e1,1.0
225,21,c1,1.0
225,21,s1,0.9501904482859654
225,22,e0,0.9980255201520349
225,22,c0,0.9958097151984237
225,22,s0,0.9951167106162712
225,22,e1,1.0
225,22,c1,1.0
225,22,s1,1.0
225,23,e0,0.9960510403040699
225,23,c0,0.9925097258700861
225,23,s0,0.9931633948627796
225,23,e1,1.0
225,23,c1,1.0
225,23,s1,1.0
225,24,e0,0.9960510403040699
225,24,c0,1.0
225,24,s0,0.9902334212325422
225,24,e1,1.0
225,24,c1,1.0
225,24,s1,0.9970700263697627
225,25,e0,1.0
225,25,c0,1.0
225,25,s0,0.9960933684930169
225,25,e1,1.0
225,25,c1,1.0
225,25,s1,1.0
