reflection,trial,propertyType,property
50,1,e0,0.25203252032520324
50,1,c0,0.03680572064034287
50,1,s0,0.04328246184638479
50,1,e1,0.21359940872135993
50,1,c1,0.11067310579374995
50,1,s1,0.03327495621716287
50,2,e0,0.22049765952204978
50,2,c0,0.19124760140884983
50,2,s0,0.016262196647485613
50,2,e1,0.2441488051244149
50,2,c1,0.15247091512031882
50,2,s1,0.05128846634976232
50,3,e0,0.18994826311899482
50,3,c0,-0.022727272727272717
50,3,s0,0.03527645734300726
50,3,e1,0.20275930032027592
50,3,c1,0.10978298488369326
50,3,s1,0.0542907180385289
50,4,e0,0.20473022912047303
50,4,c0,0.16496672260453846
50,4,s0,0.016262196647485613
50,4,e1,0.2382360187238236
50,4,c1,0.19561521100630108
50,4,s1,0.07130347760820616
50,5,e0,0.27765459472776544
50,5,c0,0.13056710205955818
50,5,s0,0.018263697773329996
50,5,e1,0.18699186991869918
50,5,c1,0.028794425547206133
50,5,s1,0.04928696522391794
50,6,e0,0.28159645232815966
50,6,c0,0.1831909858745256
50,6,s0,0.0422817112834626
50,6,e1,0.2402069475240207
50,6,c1,0.1421528419127762
50,6,s1,0.03227420565424068
50,7,e0,0.23232323232323232
50,7,c0,0.17770545689177353
50,7,s0,0.0783087315486615
50,7,e1,0.29637841832963785
50,7,c1,0.2232103576042993
50,7,s1,0.05529146860145109
50,8,e0,0.2549889135254989
50,8,c0,0.1917025940141778
50,8,s0,0.041280960720540404
50,8,e1,0.22049765952204978
50,8,c1,0.1101027652254312
50,8,s1,0.05729296972729547
50,9,e0,0.25991623552599163
50,9,c0,0.23950690224969398
50,9,s0,0.03327495621716287
50,9,e1,0.19487558511948755
50,9,c1,0.2694779029160455
50,9,s1,0.04328246184638479
50,10,e0,0.1958610495195861
50,10,c0,0.08123519367792267
50,10,s0,0.047285464098073555
50,10,e1,0.23035230352303523
50,10,c1,0.07771419598809441
50,10,s1,0.046284713535151366
50,11,e0,0.29046563192904656
50,11,c0,0.093913662360885
50,11,s0,0.07530647985989491
50,11,e1,0.21655580192165558
50,11,c1,-0.044415155896976026
50,11,s1,0.06730047535651738
50,12,e0,0.2756836659275684
50,12,c0,0.15356010720644722
50,12,s0,0.029271953965474107
50,12,e1,0.2214831239221483
50,12,c1,0.17950239878565663
50,12,s1,0.022266700025018765
50,13,e0,0.20473022912047303
50,13,c0,0.04833941178253779
50,13,s0,0.07630723042281712
50,13,e1,0.24907612712490762
50,13,c1,0.1306113380013771
50,13,s1,0.0893169877408056
50,14,e0,0.3091894555309189
50,14,c0,0.16798773755009325
50,14,s0,0.029271953965474107
50,14,e1,0.2500615915250062
50,14,c1,0.09248821751523077
50,14,s1,0.046284713535151366
50,15,e0,0.20571569352057156
50,15,c0,0.21777996881697229
50,15,s0,0.02626970227670753
50,15,e1,0.2618871643261887
50,15,c1,0.23394710590980217
50,15,s1,0.05128846634976232
50,16,e0,0.2756836659275684
50,16,c0,0.08724240868348304
50,16,s0,0.030272704528396296
50,16,e1,0.1889627987188963
50,16,c1,0.06690380600801425
50,16,s1,0.08031023267450588
50,17,e0,0.25400344912540035
50,17,c0,0.18462059380807597
50,17,s0,0.065298974230673
50,17,e1,0.23725055432372505
50,17,c1,0.06712141516081627
50,17,s1,0.01926444833625219
50,18,e0,0.2806109879280611
50,18,c0,0.3052903984558718
50,18,s0,0.12134100575431574
50,18,e1,0.24119241192411925
50,18,c1,0.1170267574510022
50,18,s1,0.048286214660995745
50,19,e0,0.2471051983247105
50,19,c0,0.14097132756865477
50,19,s0,0.03727795846885164
50,19,e1,0.17418083271741808
50,19,c1,0.2534080025913523
50,19,s1,0.04328246184638479
50,20,e0,0.278640059127864
50,20,c0,0.09227145512672948
50,20,s0,0.05829372029021766
50,20,e1,0.2717418083271742
50,20,c1,0.14202615871933924
50,20,s1,0.06329747310482862
50,21,e0,0.2609016999260902
50,21,c0,0.1355766898518185
50,21,s0,0.04428321240930698
50,21,e1,0.2845528455284553
50,21,c1,0.1809862009004529
50,21,s1,0.031273455091318486
50,22,e0,0.19290465631929046
50,22,c0,-0.025044674458645923
50,22,s0,0.039279459594696024
50,22,e1,0.20768662232076865
50,22,c1,0.113778382763926
50,22,s1,0.03327495621716287
50,23,e0,0.23527962552352796
50,23,c0,-0.022727272727272717
50,23,s0,0.039279459594696024
50,23,e1,0.17713722591771372
50,23,c1,0.2229408227854783
50,23,s1,0.040280210157618214
50,24,e0,0.2234540527223454
50,24,c0,0.05041980442131144
50,24,s0,0.048286214660995745
50,24,e1,0.24907612712490762
50,24,c1,0.30836710195704753
50,24,s1,0.015261446084563422
50,25,e0,0.2589307711258931
50,25,c0,0.15979317016224429
50,25,s0,0.031273455091318486
50,25,e1,0.3013057403301306
50,25,c1,0.16986745529869493
50,25,s1,0.03527645734300726
