10,78,24,16
10,79,24,13
10,80,24,15
10,81,24,19
10,82,24,15
10,83,24,17
10,84,24,12
10,64,25,19
10,65,25,16
10,66,25,18
10,67,25,18
10,68,25,12
10,69,25,16
10,70,25,17
10,71,25,16
10,72,25,16
10,73,25,13
10,74,25,18
10,75,25,13
10,76,25,19
10,77,25,14
10,78,25,23
10,79,25,11
10,80,25,18
10,81,25,17
10,82,25,13
10,83,25,19
10,84,25,12
10,64,2,14
10,65,2,16
10,66,2,24
10,67,2,18
10,68,2,15
10,69,2,15
10,70,2,16
10,71,2,21
10,72,2,18
10,73,2,14
10,74,2,14
10,75,2,14
10,76,2,13
10,77,2,17
10,78,2,11
10,79,2,14
10,80,2,25
10,81,2,13
10,82,2,16
10,83,2,19
10,84,2,12
10,64,3,15
10,65,3,13
10,66,3,15
10,67,3,15
10,68,3,17
10,69,3,20
10,70,3,14
10,71,3,14
10,72,3,13
10,73,3,14
10,74,3,14
10,75,3,15
10,76,3,17
10,77,3,12
10,78,3,14
10,79,3,12
10,80,3,18
10,81,3,12
10,82,3,14
10,83,3,20
10,84,3,13
10,64,4,17
10,65,4,14
10,66,4,14
10,67,4,17
10,68,4,20
10,69,4,14
10,70,4,17
10,71,4,17
10,72,4,17
10,73,4,17
10,74,4,16
10,75,4,10
10,76,4,14
10,77,4,16
10,78,4,18
10,79,4,23
10,80,4,16
10,81,4,13
10,82,4,12
10,83,4,10
10,84,4,12
10,64,5,21
10,65,5,21
10,66,5,15
10,67,5,13
10,68,5,14
10,69,5,15
10,70,5,23
10,71,5,17
10,72,5,13
10,73,5,21
10,74,5,12
10,75,5,9
10,76,5,15
10,77,5,15
10,78,5,13
10,79,5,15
10,80,5,15
10,81,5,14
10,82,5,13
10,83,5,12
10,84,5,23
10,64,6,22
10,65,6,21
10,66,6,14
10,67,6,15
10,68,6,12
10,69,6,14
10,70,6,15
10,71,6,18
10,72,6,18
10,73,6,10
10,74,6,13
10,75,6,16
10,76,6,15
10,77,6,22
10,78,6,13
10,79,6,17
10,80,6,14
10,81,6,23
10,82,6,17
10,83,6,19
10,84,6,15
10,64,7,12
10,65,7,17
10,66,7,19
10,67,7,22
10,68,7,15
10,69,7,12
10,70,7,15
10,71,7,18
10,72,7,13
10,73,7,16
10,74,7,17
10,75,7,17
10,76,7,21
10,77,7,19
10,78,7,14
10,79,7,17
10,80,7,25
10,81,7,13
10,82,7,13
10,83,7,18
10,84,7,12
10,64,8,20
10,65,8,25
10,66,8,18
10,67,8,19
10,68,8,23
10,69,8,19
10,70,8,11
10,71,8,24
10,72,8,17
10,73,8,16
10,74,8,13
10,75,8,13
10,76,8,12
10,77,8,11
10,78,8,12
10,79,8,12
10,80,8,17
10,81,8,25
10,82,8,13
10,83,8,18
10,84,8,26
10,64,9,21
10,65,9,25
10,66,9,19
10,67,9,19
10,68,9,15
10,69,9,17
10,70,9,18
10,71,9,19
10,72,9,25
10,73,9,14
10,74,9,18
10,75,9,15
10,76,9,15
10,77,9,27
10,78,9,11
10,79,9,15
10,80,9,11
10,81,9,12
10,82,9,16
10,83,9,14
10,84,9,15
11,71,10,18
11,72,10,23
11,73,10,23
11,74,10,17
11,75,10,21
11,76,10,21
11,77,10,31
11,78,10,17
11,79,10,18
11,80,10,22
11,81,10,13
11,82,10,13
11,83,10,14
11,84,10,21
11,85,10,15
11,86,10,18
11,87,10,23
11,88,10,24
11,89,10,20
11,90,10,19
11,91,10,12
11,71,11,18
11,72,11,27
11,73,11,14
11,74,11,13
11,75,11,22
11,76,11,17
11,77,11,19
11,78,11,13
11,79,11,12
11,80,11,14
11,81,11,17
11,82,11,18
11,83,11,21
11,84,11,13
11,85,11,16
11,86,11,15
11,87,11,60
11,88,11,15
11,89,11,19
11,90,11,25
11,91,11,28
11,71,12,19
11,72,12,18
11,73,12,21
11,74,12,17
11,75,12,17
11,76,12,25
11,77,12,18
11,78,12,12
11,79,12,19
11,80,12,20
11,81,12,15
11,82,12,17
11,83,12,23
11,84,12,17
11,85,12,11
11,86,12,14
11,87,12,22
11,88,12,30
11,89,12,16
11,90,12,21
11,91,12,40
11,71,13,16
11,72,13,21
11,73,13,16
11,74,13,22
11,75,13,25
11,76,13,13
11,77,13,19
11,78,13,17
11,79,13,17
11,80,13,15
11,81,13,24
11,82,13,13
11,83,13,23
11,84,13,23
11,85,13,32
11,86,13,15
11,87,13,19
11,88,13,14
11,89,13,15
11,90,13,17
11,91,13,17
11,71,14,19
11,72,14,18
11,73,14,23
11,74,14,23
11,75,14,19
11,76,14,15
11,77,14,22
11,78,14,15
11,79,14,23
11,80,14,22
11,81,14,20
11,82,14,16
11,83,14,14
11,84,14,19
11,85,14,14
11,86,14,13
11,87,14,14
11,88,14,18
11,89,14,18
11,90,14,20
11,91,14,12
11,71,15,19
11,72,15,13
11,73,15,20
11,74,15,19
11,75,15,18
11,76,15,23
11,77,15,13
11,78,15,15
11,79,15,17
11,80,15,25
11,81,15,19
11,82,15,13
11,83,15,14
11,84,15,16
11,85,15,16
11,86,15,14
11,87,15,14
11,88,15,19
11,89,15,19
11,90,15,13
11,91,15,28
11,71,16,16
11,72,16,22
11,73,16,24
11,74,16,23
11,75,16,17
11,76,16,19
11,77,16,15
11,78,16,16
11,79,16,12
11,80,16,22
11,81,16,15
11,82,16,15
11,83,16,12
11,84,16,14
11,85,16,17
11,86,16,17
11,87,16,17
11,88,16,10
11,89,16,42
11,90,16,10
11,91,16,17
11,71,17,18
11,72,17,30
11,73,17,14
11,74,17,20
11,75,17,20
11,76,17,19
11,77,17,16
11,78,17,13
11,79,17,16
11,80,17,28
11,81,17,17
11,82,17,14
11,83,17,20
11,84,17,17
11,85,17,18
11,86,17,18
11,87,17,14
11,88,17,28
11,89,17,21
11,90,17,13
11,91,17,12
11,71,18,12
11,72,18,22
11,73,18,21
11,74,18,24
11,75,18,17
11,76,18,16
11,77,18,28
11,78,18,18
11,79,18,16
11,80,18,10
11,81,18,34
11,82,18,17
11,83,18,14
11,84,18,11
11,85,18,19
11,86,18,13
11,87,18,19
11,88,18,18
11,89,18,12
11,90,18,13
11,91,18,18
11,71,19,26
11,72,19,22
11,73,19,19
11,74,19,14
11,75,19,19
11,76,19,20
11,77,19,21
11,78,19,23
11,79,19,20
11,80,19,22
11,81,19,21
11,82,19,16
11,83,19,18
11,84,19,18
11,85,19,47
11,86,19,12
11,87,19,11
11,88,19,17
11,89,19,17
11,90,19,70
11,91,19,20
11,71,1,21
11,72,1,19
11,73,1,16
11,74,1,19
11,75,1,15
11,76,1,14
11,77,1,15
11,78,1,15
11,79,1,15
11,80,1,14
11,81,1,18
11,82,1,13
11,83,1,19
11,84,1,29
11,85,1,15
11,86,1,18
11,87,1,14
11,88,1,30
11,89,1,11
11,90,1,14
11,91,1,18
11,71,20,18
11,72,20,16
11,73,20,17
11,74,20,18
11,75,20,16
11,76,20,17
11,77,20,14
11,78,20,14
11,79,20,15
11,80,20,15
11,81,20,12
11,82,20,16
11,83,20,28
11,84,20,19
11,85,20,17
11,86,20,19
11,87,20,16
11,88,20,16
11,89,20,12
11,90,20,17
11,91,20,31
11,71,21,17
11,72,21,18
11,73,21,23
11,74,21,14
11,75,21,19
11,76,21,28
11,77,21,18
11,78,21,16
11,79,21,17
11,80,21,32
11,81,21,15
11,82,21,14
11,83,21,21
11,84,21,16
11,85,21,13
11,86,21,31
11,87,21,25
11,88,21,25
11,89,21,33
11,90,21,21
11,91,21,16
11,71,22,20
11,72,22,21
11,73,22,23
11,74,22,14
11,75,22,24
11,76,22,14
11,77,22,29
11,78,22,16
11,79,22,16
11,80,22,17
11,81,22,17
11,82,22,12
11,83,22,16
11,84,22,15
11,85,22,16
11,86,22,21
11,87,22,14
11,88,22,16
11,89,22,20
11,90,22,19
11,91,22,61
11,71,23,23
11,72,23,27
11,73,23,20
11,74,23,24
11,75,23,18
11,76,23,14
11,77,23,15
11,78,23,21
11,79,23,22
11,80,23,19
11,81,23,18
11,82,23,24
11,83,23,17
11,84,23,12
11,85,23,20
11,86,23,16
11,87,23,19
11,88,23,13
11,89,23,38
11,90,23,27
11,91,23,24
11,71,24,14
11,72,24,23
11,73,24,24
11,74,24,20
11,75,24,22
11,76,24,17
11,77,24,12
11,78,24,15
11,79,24,18
11,80,24,15
11,81,24,14
11,82,24,15
11,83,24,18
11,84,24,20
11,85,24,16
11,86,24,14
11,87,24,17
11,88,24,14
11,89,24,27
11,90,24,12
11,91,24,15
11,71,25,18
11,72,25,26
11,73,25,17
11,74,25,20
11,75,25,23
11,76,25,14
11,77,25,20
11,78,25,17
11,79,25,14
11,80,25,22
11,81,25,21
11,82,25,18
11,83,25,15
11,84,25,20
11,85,25,21
11,86,25,22
11,87,25,15
11,88,25,20
11,89,25,29
11,90,25,29
11,91,25,12
11,71,2,18
11,72,2,22
11,73,2,12
11,74,2,18
11,75,2,14
11,76,2,15
11,77,2,18
11,78,2,15
11,79,2,16
11,80,2,17
11,81,2,18
11,82,2,19
11,83,2,11
11,84,2,12
11,85,2,18
11,86,2,15
11,87,2,12
11,88,2,14
11,89,2,12
11,90,2,12
11,91,2,56
11,71,3,19
11,72,3,16
11,73,3,30
11,74,3,17
11,75,3,18
11,76,3,16
11,77,3,13
11,78,3,14
11,79,3,14
11,80,3,11
11,81,3,17
11,82,3,21
11,83,3,22
11,84,3,27
11,85,3,21
11,86,3,21
11,87,3,19
11,88,3,18
11,89,3,17
11,90,3,19
11,91,3,36
11,71,4,15
11,72,4,22
11,73,4,14
11,74,4,12
11,75,4,23
11,76,4,15
11,77,4,20
11,78,4,14
11,79,4,17
11,80,4,16
11,81,4,19
11,82,4,23
11,83,4,17
11,84,4,12
11,85,4,29
11,86,4,27
11,87,4,20
11,88,4,21
11,89,4,19
11,90,4,34
11,91,4,14
11,71,5,18
11,72,5,16
11,73,5,19
11,74,5,25
11,75,5,17
11,76,5,11
11,77,5,20
11,78,5,16
11,79,5,23
11,80,5,19
11,81,5,15
11,82,5,19
11,83,5,18
11,84,5,58
11,85,5,14
11,86,5,18
11,87,5,16
11,88,5,13
11,89,5,15
11,90,5,16
11,91,5,14
11,71,6,17
11,72,6,23
11,73,6,22
11,74,6,25
11,75,6,19
11,76,6,20
11,77,6,18
11,78,6,14
11,79,6,18
11,80,6,15
11,81,6,21
11,82,6,26
11,83,6,14
11,84,6,18
11,85,6,19
11,86,6,23
11,87,6,15
11,88,6,15
11,89,6,13
11,90,6,16
11,91,6,18
11,71,7,17
11,72,7,19
11,73,7,21
11,74,7,18
11,75,7,21
11,76,7,19
11,77,7,19
11,78,7,20
11,79,7,15
11,80,7,16
11,81,7,19
11,82,7,20
11,83,7,16
11,84,7,19
11,85,7,20
11,86,7,15
11,87,7,26
11,88,7,19
11,89,7,12
11,90,7,17
11,91,7,23
11,71,8,26
11,72,8,25
11,73,8,21
11,74,8,15
11,75,8,13
11,76,8,21
11,77,8,26
11,78,8,15
11,79,8,17
11,80,8,18
11,81,8,18
11,82,8,18
11,83,8,17
11,84,8,18
11,85,8,16
11,86,8,20
11,87,8,18
11,88,8,17
11,89,8,20
11,90,8,12
11,91,8,18
11,71,9,23
11,72,9,19
11,73,9,21
11,74,9,17
11,75,9,17
11,76,9,21
11,77,9,15
11,78,9,17
11,79,9,19
11,80,9,18
11,81,9,20
11,82,9,14
11,83,9,20
11,84,9,19
11,85,9,21
11,86,9,37
11,87,9,17
11,88,9,18
11,89,9,15
11,90,9,22
11,91,9,10
12,78,10,22
12,79,10,37
12,80,10,14
12,81,10,15
12,82,10,17
12,83,10,19
12,84,10,15
12,85,10,22
12,86,10,16
12,87,10,24
12,88,10,19
12,89,10,14
12,90,10,18
12,91,10,18
12,92,10,25
12,93,10,29
12,94,10,14
12,95,10,19
12,96,10,18
12,97,10,20
12,98,10,24
12,78,11,22
12,79,11,19
12,80,11,21
12,81,11,23
12,82,11,20
12,83,11,16
12,84,11,25
12,85,11,17
12,86,11,18
12,87,11,19
12,88,11,22
12,89,11,27
12,90,11,16
12,91,11,14
12,92,11,19
12,93,11,16
12,94,11,20
12,95,11,26
12,96,11,179
12,97,11,19
12,98,11,17
12,78,12,28
12,79,12,32
12,80,12,21
12,81,12,17
12,82,12,21
12,83,12,17
12,84,12,17
12,85,12,23
12,86,12,18
12,87,12,20
12,88,12,13
12,89,12,21
12,90,12,16
12,91,12,26
12,92,12,44
12,93,12,17
12,94,12,18
12,95,12,17
12,96,12,19
12,97,12,12
12,98,12,19
12,78,13,23
12,79,13,19
12,80,13,23
12,81,13,20
12,82,13,37
12,83,13,17
12,84,13,18
12,85,13,13
12,86,13,25
12,87,13,25
12,88,13,21
12,89,13,17
12,90,13,79
12,91,13,13
12,92,13,23
12,93,13,20
12,94,13,15
12,95,13,19
12,96,13,21
12,97,13,20
12,98,13,38
12,78,14,18
12,79,14,24
12,80,14,16
12,81,14,28
12,82,14,20
12,83,14,20
12,84,14,34
12,85,14,17
12,86,14,12
12,87,14,20
12,88,14,20
12,89,14,22
12,90,14,69
12,91,14,20
12,92,14,58
12,93,14,17
12,94,14,36
12,95,14,20
12,96,14,18
12,97,14,20
12,98,14,16
12,78,15,21
12,79,15,20
12,80,15,17
12,81,15,19
12,82,15,23
12,83,15,19
12,84,15,22
12,85,15,17
12,86,15,14
12,87,15,20
12,88,15,15
12,89,15,15
12,90,15,18
12,91,15,18
12,92,15,23
12,93,15,23
12,94,15,19
12,95,15,28
12,96,15,27
12,97,15,18
12,98,15,14
12,78,16,19
12,79,16,22
12,80,16,21
12,81,16,24
12,82,16,26
12,83,16,19
12,84,16,24
12,85,16,17
12,86,16,18
12,87,16,18
12,88,16,17
12,89,16,30
12,90,16,33
12,91,16,21
12,92,16,17
12,93,16,17
12,94,16,21
12,95,16,26
12,96,16,16
12,97,16,53
12,98,16,15
12,78,17,22
12,79,17,24
12,80,17,21
12,81,17,21
12,82,17,20
12,83,17,17
12,84,17,18
12,85,17,32
12,86,17,22
12,87,17,23
12,88,17,20
12,89,17,16
12,90,17,22
12,91,17,15
12,92,17,14
12,93,17,19
12,94,17,16
12,95,17,34
12,96,17,15
12,97,17,18
12,98,17,14
12,78,18,19
12,79,18,16
12,80,18,20
12,81,18,23
12,82,18,23
12,83,18,23
12,84,18,18
12,85,18,12
12,86,18,16
12,87,18,20
12,88,18,18
12,89,18,19
12,90,18,14
12,91,18,19
12,92,18,25
12,93,18,16
12,94,18,21
12,95,18,134
12,96,18,18
12,97,18,18
12,98,18,23
12,78,19,23
12,79,19,25
12,80,19,27
12,81,19,22
12,82,19,19
12,83,19,17
12,84,19,22
12,85,19,22
12,86,19,26
12,87,19,25
12,88,19,19
12,89,19,21
12,90,19,13
12,91,19,20
12,92,19,27
12,93,19,21
12,94,19,22
12,95,19,17
12,96,19,108
12,97,19,15
12,98,19,28
12,78,1,25
12,79,1,25
12,80,1,24
12,81,1,12
12,82,1,24
12,83,1,27
12,84,1,26
12,85,1,20
12,86,1,18
12,87,1,28
12,88,1,22
12,89,1,18
12,90,1,23
12,91,1,37
12,92,1,17
12,93,1,25
12,94,1,15
12,95,1,114
12,96,1,24
12,97,1,22
12,98,1,17
12,78,20,24
12,79,20,25
12,80,20,18
12,81,20,19
12,82,20,16
12,83,20,30
12,84,20,17
12,85,20,19
12,86,20,14
12,87,20,15
12,88,20,33
12,89,20,16
12,90,20,24
12,91,20,13
12,92,20,28
12,93,20,19
12,94,20,15
12,95,20,30
12,96,20,19
12,97,20,27
12,98,20,30
12,78,21,27
12,79,21,18
12,80,21,21
12,81,21,14
12,82,21,18
12,83,21,23
12,84,21,30
12,85,21,19
12,86,21,20
12,87,21,22
12,88,21,16
12,89,21,23
12,90,21,16
12,91,21,17
12,92,21,57
12,93,21,33
12,94,21,26
12,95,21,24
12,96,21,24
12,97,21,121
12,98,21,26
12,78,22,20
12,79,22,25
12,80,22,20
12,81,22,19
12,82,22,26
12,83,22,23
12,84,22,20
12,85,22,15
12,86,22,20
12,87,22,14
12,88,22,17
12,89,22,21
12,90,22,21
12,91,22,22
12,92,22,23
12,93,22,19
12,94,22,16
12,95,22,21
12,96,22,36
12,97,22,19
12,98,22,15
12,78,23,18
12,79,23,18
12,80,23,20
12,81,23,20
12,82,23,19
12,83,23,21
12,84,23,19
12,85,23,16
12,86,23,19
12,87,23,18
12,88,23,31
12,89,23,25
12,90,23,15
12,91,23,20
12,92,23,21
12,93,23,16
12,94,23,30
12,95,23,17
12,96,23,22
12,97,23,13
12,98,23,131
12,78,24,20
12,79,24,18
12,80,24,18
12,81,24,23
12,82,24,26
12,83,24,18
12,84,24,19
12,85,24,18
12,86,24,21
12,87,24,21
12,88,24,26
12,89,24,27
12,90,24,22
12,91,24,29
12,92,24,18
12,93,24,24
12,94,24,19
12,95,24,53
12,96,24,16
12,97,24,23
12,98,24,43
12,78,25,22
12,79,25,23
12,80,25,27
12,81,25,16
12,82,25,22
12,83,25,19
12,84,25,16
12,85,25,18
12,86,25,24
12,87,25,18
12,88,25,26
12,89,25,28
12,90,25,23
12,91,25,27
12,92,25,16
12,93,25,21
12,94,25,24
12,95,25,34
12,96,25,18
12,97,25,15
12,98,25,19
12,78,2,21
12,79,2,20
12,80,2,23
12,81,2,17
12,82,2,17
12,83,2,21
12,84,2,32
12,85,2,19
12,86,2,21
12,87,2,13
12,88,2,14
12,89,2,25
12,90,2,25
12,91,2,15
12,92,2,32
12,93,2,30
12,94,2,14
12,95,2,30
12,96,2,13
12,97,2,19
12,98,2,23
12,78,3,18
12,79,3,20
12,80,3,24
12,81,3,43
12,82,3,22
12,83,3,20
12,84,3,32
12,85,3,21
12,86,3,15
12,87,3,27
12,88,3,29
12,89,3,19
12,90,3,16
12,91,3,46
12,92,3,22
12,93,3,19
12,94,3,18
12,95,3,21
12,96,3,15
12,97,3,17
12,98,3,18
12,78,4,21
12,79,4,17
12,80,4,24
12,81,4,28
12,82,4,17
12,83,4,17
12,84,4,18
12,85,4,21
12,86,4,26
12,87,4,30
12,88,4,19
12,89,4,17
12,90,4,20
12,91,4,17
12,92,4,17
12,93,4,17
12,94,4,17
12,95,4,21
12,96,4,81
12,97,4,26
12,98,4,17
12,78,5,18
12,79,5,18
12,80,5,23
12,81,5,26
12,82,5,17
12,83,5,19
12,84,5,20
12,85,5,20
12,86,5,15
12,87,5,14
12,88,5,17
12,89,5,17
12,90,5,17
12,91,5,16
12,92,5,23
12,93,5,15
12,94,5,22
12,95,5,36
12,96,5,20
12,97,5,18
12,98,5,181
12,78,6,22
12,79,6,20
12,80,6,27
12,81,6,20
12,82,6,27
12,83,6,25
12,84,6,28
12,85,6,17
12,86,6,19
12,87,6,16
12,88,6,35
12,89,6,29
12,90,6,22
12,91,6,70
12,92,6,19
12,93,6,20
12,94,6,18
12,95,6,39
12,96,6,24
12,97,6,17
12,98,6,16
12,78,7,13
12,79,7,19
12,80,7,25
12,81,7,27
12,82,7,16
12,83,7,21
12,84,7,29
12,85,7,20
12,86,7,27
12,87,7,28
12,88,7,24
12,89,7,16
12,90,7,27
12,91,7,14
12,92,7,32
12,93,7,26
12,94,7,24
12,95,7,23
12,96,7,27
12,97,7,18
12,98,7,22
12,78,8,20
12,79,8,18
12,80,8,21
12,81,8,23
12,82,8,33
12,83,8,13
12,84,8,22
12,85,8,17
12,86,8,16
12,87,8,19
12,88,8,21
12,89,8,20
12,90,8,19
12,91,8,20
12,92,8,16
12,93,8,62
12,94,8,31
12,95,8,14
12,96,8,25
12,97,8,17
12,98,8,40
12,78,9,33
12,79,9,20
12,80,9,18
12,81,9,25
12,82,9,20
12,83,9,19
12,84,9,19
12,85,9,24
12,86,9,20
12,87,9,23
12,88,9,20
12,89,9,24
12,90,9,18
12,91,9,21
12,92,9,19
12,93,9,15
12,94,9,24
12,95,9,22
12,96,9,109
12,97,9,37
12,98,9,19
13,84,10,20
13,85,10,43
13,86,10,20
13,87,10,22
13,88,10,21
13,89,10,24
13,90,10,31
13,91,10,21
13,92,10,29
13,93,10,50
13,94,10,21
13,95,10,67
13,96,10,23
13,97,10,28
13,98,10,18
13,99,10,63
13,100,10,36
13,101,10,73
13,102,10,19
13,103,10,15
13,104,10,22
13,84,11,21
13,85,11,25
13,86,11,20
13,87,11,24
13,88,11,29
13,89,11,35
13,90,11,39
13,91,11,19
13,92,11,77
13,93,11,13
13,94,11,23
13,95,11,14
13,96,11,19
13,97,11,29
13,98,11,17
13,99,11,20
13,100,11,112
13,101,11,23
13,102,11,15
13,103,11,62
13,104,11,27
13,84,12,28
13,85,12,25
13,86,12,41
13,87,12,31
13,88,12,31
13,89,12,30
13,90,12,29
13,91,12,23
13,92,12,13
13,93,12,24
13,94,12,21
13,95,12,26
13,96,12,18
13,97,12,16
13,98,12,26
13,99,12,21
13,100,12,34
13,101,12,170
13,102,12,20
13,103,12,32
13,104,12,196
13,84,13,24
13,85,13,27
13,86,13,26
13,87,13,35
13,88,13,29
13,89,13,33
13,90,13,23
13,91,13,17
13,92,13,24
13,93,13,38
13,94,13,19
13,95,13,22
13,96,13,26
13,97,13,24
13,98,13,29
13,99,13,26
13,100,13,23
13,101,13,27
13,102,13,24
13,103,13,14
13,104,13,27
13,84,14,23
13,85,14,38
13,86,14,25
13,87,14,14
13,88,14,32
13,89,14,19
13,90,14,18
13,91,14,24
13,92,14,22
13,93,14,23
13,94,14,33
13,95,14,16
13,96,14,18
13,97,14,22
13,98,14,157
13,99,14,39
13,100,14,15
13,101,14,22
13,102,14,20
13,103,14,23
13,104,14,196
13,84,15,22
13,85,15,25
13,86,15,29
13,87,15,17
13,88,15,26
13,89,15,27
13,90,15,27
13,91,15,18
13,92,15,23
13,93,15,21
13,94,15,22
13,95,15,22
13,96,15,26
13,97,15,39
13,98,15,22
13,99,15,40
13,100,15,19
13,101,15,27
13,102,15,19
13,103,15,178
13,104,15,34
13,84,16,33
13,85,16,24
13,86,16,21
13,87,16,34
13,88,16,28
13,89,16,24
13,90,16,26
13,91,16,32
13,92,16,20
13,93,16,34
13,94,16,38
13,95,16,22
13,96,16,33
13,97,16,32
13,98,16,15
13,99,16,20
13,100,16,33
13,101,16,20
13,102,16,19
13,103,16,20
13,104,16,26
13,84,17,27
13,85,17,35
13,86,17,32
13,87,17,43
13,88,17,25
13,89,17,28
13,90,17,19
13,91,17,27
13,92,17,26
13,93,17,24
13,94,17,20
13,95,17,23
13,96,17,24
13,97,17,31
13,98,17,21
13,99,17,26
13,100,17,196
13,101,17,35
13,102,17,24
13,103,17,54
13,104,17,19
13,84,18,22
13,85,18,34
13,86,18,24
13,87,18,19
13,88,18,25
13,89,18,23
13,90,18,20
