1,1,0.8,s,1.0
1,1,0.8,a,0.7989751675206938
1,1,0.8,b,0.19195900670082777
2,1,0.8,s,0.7674418604651163
2,1,0.8,a,0.9527000394166338
2,1,0.8,b,-0.009065825778478517
3,1,0.8,s,0.9487583760346866
3,1,0.8,a,0.9822625147812377
3,1,0.8,b,-0.009065825778478517
4,1,0.8,s,0.9822625147812377
4,1,0.8,a,1.0
4,1,0.8,b,-0.009065825778478517
5,1,0.8,s,1.0
5,1,0.8,a,1.0
5,1,0.8,b,-0.009065825778478517
6,1,0.8,s,1.0
6,1,0.8,a,1.0
6,1,0.8,b,-0.009065825778478517
7,1,0.8,s,1.0
7,1,0.8,a,1.0
7,1,0.8,b,-0.009065825778478517
8,1,0.8,s,1.0
8,1,0.8,a,1.0
8,1,0.8,b,-0.009065825778478517
9,1,0.8,s,1.0
9,1,0.8,a,1.0
9,1,0.8,b,-0.009065825778478517
10,1,0.8,s,1.0
10,1,0.8,a,1.0
10,1,0.8,b,-0.009065825778478517
11,1,0.8,s,1.0
11,1,0.8,a,1.0
11,1,0.8,b,-0.009065825778478517
12,1,0.8,s,1.0
12,1,0.8,a,1.0
12,1,0.8,b,-0.009065825778478517
13,1,0.8,s,1.0
13,1,0.8,a,1.0
13,1,0.8,b,-0.009065825778478517
14,1,0.8,s,1.0
14,1,0.8,a,1.0
14,1,0.8,b,-0.009065825778478517
15,1,0.8,s,1.0
15,1,0.8,a,1.0
15,1,0.8,b,-0.009065825778478517
16,1,0.8,s,1.0
16,1,0.8,a,1.0
16,1,0.8,b,-0.009065825778478517
17,1,0.8,s,0.9980291683090264
17,1,0.8,a,0.9980291683090264
17,1,0.8,b,-0.009065825778478517
18,1,0.8,s,0.9980291683090264
18,1,0.8,a,1.0
18,1,0.8,b,-0.009065825778478517
19,1,0.8,s,1.0
19,1,0.8,a,1.0
19,1,0.8,b,-0.009065825778478517
20,1,0.8,s,1.0
20,1,0.8,a,1.0
20,1,0.8,b,-0.009065825778478517
1,2,0.8,s,1.0
1,2,0.8,a,0.8127709893575089
1,2,0.8,b,0.17816318486401264
2,2,0.8,s,0.7910918407567994
2,2,0.8,a,0.9684666929444226
2,2,0.8,b,-0.009065825778478517
3,2,0.8,s,0.9645250295624753
3,2,0.8,a,0.9960583366180528
3,2,0.8,b,-0.009065825778478517
4,2,0.8,s,0.9960583366180528
4,2,0.8,a,1.0
4,2,0.8,b,-0.009065825778478517
5,2,0.8,s,1.0
5,2,0.8,a,1.0
5,2,0.8,b,-0.009065825778478517
6,2,0.8,s,0.9980291683090264
6,2,0.8,a,0.9980291683090264
6,2,0.8,b,-0.009065825778478517
7,2,0.8,s,0.9980291683090264
7,2,0.8,a,1.0
7,2,0.8,b,-0.009065825778478517
8,2,0.8,s,1.0
8,2,0.8,a,1.0
8,2,0.8,b,-0.009065825778478517
9,2,0.8,s,1.0
9,2,0.8,a,1.0
9,2,0.8,b,-0.009065825778478517
10,2,0.8,s,1.0
10,2,0.8,a,1.0
10,2,0.8,b,-0.009065825778478517
11,2,0.8,s,1.0
11,2,0.8,a,1.0
11,2,0.8,b,-0.009065825778478517
12,2,0.8,s,1.0
12,2,0.8,a,1.0
12,2,0.8,b,-0.009065825778478517
13,2,0.8,s,1.0
13,2,0.8,a,1.0
13,2,0.8,b,-0.009065825778478517
14,2,0.8,s,1.0
14,2,0.8,a,1.0
14,2,0.8,b,-0.009065825778478517
15,2,0.8,s,1.0
15,2,0.8,a,1.0
15,2,0.8,b,-0.009065825778478517
16,2,0.8,s,1.0
16,2,0.8,a,1.0
16,2,0.8,b,-0.009065825778478517
17,2,0.8,s,1.0
17,2,0.8,a,1.0
17,2,0.8,b,-0.009065825778478517
18,2,0.8,s,1.0
18,2,0.8,a,1.0
18,2,0.8,b,-0.009065825778478517
19,2,0.8,s,1.0
19,2,0.8,a,1.0
19,2,0.8,b,-0.009065825778478517
20,2,0.8,s,1.0
20,2,0.8,a,1.0
20,2,0.8,b,-0.009065825778478517
1,3,0.8,s,1.0
1,3,0.8,a,0.816712652739456
1,3,0.8,b,0.17422152148206546
2,3,0.8,s,0.793062672447773
2,3,0.8,a,0.9625541978715018
2,3,0.8,b,-0.009065825778478517
3,3,0.8,s,0.9684666929444226
3,3,0.8,a,0.9940875049270792
3,3,0.8,b,-0.009065825778478517
4,3,0.8,s,0.9940875049270792
4,3,0.8,a,1.0
4,3,0.8,b,-0.009065825778478517
5,3,0.8,s,1.0
5,3,0.8,a,1.0
5,3,0.8,b,-0.009065825778478517
6,3,0.8,s,0.9960583366180528
6,3,0.8,a,0.9960583366180528
6,3,0.8,b,-0.009065825778478517
7,3,0.8,s,0.9960583366180528
7,3,0.8,a,1.0
7,3,0.8,b,-0.009065825778478517
8,3,0.8,s,1.0
8,3,0.8,a,1.0
8,3,0.8,b,-0.009065825778478517
9,3,0.8,s,1.0
9,3,0.8,a,1.0
9,3,0.8,b,-0.009065825778478517
10,3,0.8,s,1.0
10,3,0.8,a,1.0
10,3,0.8,b,-0.009065825778478517
11,3,0.8,s,1.0
11,3,0.8,a,1.0
11,3,0.8,b,-0.009065825778478517
12,3,0.8,s,1.0
12,3,0.8,a,1.0
12,3,0.8,b,-0.009065825778478517
13,3,0.8,s,1.0
13,3,0.8,a,1.0
13,3,0.8,b,-0.009065825778478517
14,3,0.8,s,1.0
14,3,0.8,a,1.0
14,3,0.8,b,-0.009065825778478517
15,3,0.8,s,1.0
15,3,0.8,a,1.0
15,3,0.8,b,-0.009065825778478517
16,3,0.8,s,1.0
16,3,0.8,a,1.0
16,3,0.8,b,-0.009065825778478517
17,3,0.8,s,1.0
17,3,0.8,a,1.0
17,3,0.8,b,-0.009065825778478517
18,3,0.8,s,1.0
18,3,0.8,a,1.0
18,3,0.8,b,-0.009065825778478517
19,3,0.8,s,1.0
19,3,0.8,a,1.0
19,3,0.8,b,-0.009065825778478517
20,3,0.8,s,1.0
20,3,0.8,a,1.0
20,3,0.8,b,-0.009065825778478517
1,4,0.8,s,1.0
1,4,0.8,a,0.793062672447773
1,4,0.8,b,0.19787150177374854
2,4,0.8,s,0.7497043752463539
2,4,0.8,a,0.9448167126527395
2,4,0.8,b,-0.009065825778478517
3,4,0.8,s,0.9448167126527395
3,4,0.8,a,1.0
3,4,0.8,b,-0.009065825778478517
4,4,0.8,s,1.0
4,4,0.8,a,1.0
4,4,0.8,b,-0.009065825778478517
5,4,0.8,s,0.9980291683090264
5,4,0.8,a,0.9980291683090264
5,4,0.8,b,-0.009065825778478517
6,4,0.8,s,0.9980291683090264
6,4,0.8,a,1.0
6,4,0.8,b,-0.009065825778478517
7,4,0.8,s,1.0
7,4,0.8,a,1.0
7,4,0.8,b,-0.009065825778478517
8,4,0.8,s,1.0
8,4,0.8,a,1.0
8,4,0.8,b,-0.009065825778478517
9,4,0.8,s,1.0
9,4,0.8,a,1.0
9,4,0.8,b,-0.009065825778478517
10,4,0.8,s,1.0
10,4,0.8,a,1.0
10,4,0.8,b,-0.009065825778478517
11,4,0.8,s,1.0
11,4,0.8,a,1.0
11,4,0.8,b,-0.009065825778478517
