1,86,e,-0.00028413691121790847
1,86,c,-0.013513513513513525
1,86,s,2.9754661372880077e-5
2,86,e,0.07780768513963954
2,86,c,0.21932881452316116
2,86,s,0.18997130582527608
3,86,e,0.10718377547684589
3,86,c,0.2119748406286974
3,86,s,0.1579125655460858
4,86,e,0.11660917731670876
4,86,c,0.3561789743041148
4,86,s,0.13134699352035029
5,86,e,0.13593354251513104
5,86,c,0.35393899708183474
5,86,s,0.132720285583714
6,86,e,0.16272795876654028
6,86,c,0.12162476125431837
6,86,s,0.092971109749687
7,86,e,0.16449999541714658
7,86,c,0.22062436764208568
7,86,s,0.11045769535651806
8,86,e,0.19584671271925133
8,86,c,0.2522619329099274
8,86,s,0.10079887451086007
9,86,e,0.19731322580940827
9,86,c,0.27491535077464374
9,86,s,0.06225514393245234
10,86,e,0.21466696404293217
10,86,c,0.2378624141133586
10,86,s,0.04450915871365258
11,86,e,0.18275502815399608
11,86,c,0.31906737397875073
11,86,s,0.036116818326429996
12,86,e,0.2082051407394281
12,86,c,0.31470500123888817
12,86,s,0.04341052506296163
13,86,e,0.21961644572221187
13,86,c,0.29442897379060473
13,86,s,0.03707812277078458
14,86,e,0.22186204389151468
14,86,c,0.2362610052550315
14,86,s,0.04232715021297471
15,86,e,0.26526166565334686
15,86,c,0.3868907514261184
15,86,s,0.03535387829122794
16,86,e,0.32848976648834277
16,86,c,0.46650370101285016
16,86,s,0.043807253881266696
17,86,e,0.3791150204548024
17,86,c,0.5944419572183346
17,86,s,0.053496592328332766
18,86,e,0.40114326916320153
18,86,c,0.6195991055010229
18,86,s,0.11035088375158977
19,86,e,0.45983434512552435
19,86,c,0.7309589113384339
19,86,s,0.15119869323630772
20,86,e,0.5006217404455144
20,86,c,0.8063287491868537
20,86,s,0.3114161006287389
21,86,e,0.538552490475303
21,86,c,0.8363445403226577
21,86,s,0.4279780792069086
22,86,e,0.5510942326317494
22,86,c,0.8431362314250003
22,86,s,0.44015460216873337
23,86,e,0.6028651999498942
23,86,c,0.9023620847556635
23,86,s,0.4596706082692019
24,86,e,0.907731884744292
24,86,c,0.936068174218957
24,86,s,0.5431972833231227
25,86,e,0.8424873284103304
25,86,c,0.9088668648876452
25,86,s,0.7573087748022269
26,86,e,0.8668528323561672
26,86,c,0.9339844241491717
26,86,s,0.7216642163575869
27,86,e,0.6931474120626813
27,86,c,0.8690537979445508
27,86,s,0.571944863849536
28,86,e,0.8624074645516289
28,86,c,0.9378725785362271
28,86,s,0.5730129798988188
29,86,e,0.8978023690296877
29,86,c,0.9505748153928745
29,86,s,0.7615659801986543
30,86,e,0.8575038114064166
30,86,c,0.9211348245578921
30,86,s,0.7601774293345865
31,86,e,0.9578071963019428
31,86,c,0.9733461340837674
31,86,s,0.8141478074247799
32,86,e,0.9628788874054023
32,86,c,0.9698934189261388
32,86,s,0.9220275284023501
33,86,e,0.9693865392429737
33,86,c,0.9784368736457679
33,86,s,0.9324950656853224
34,86,e,0.8441829841708244
34,86,c,0.9083749832160171
34,86,s,0.8092039559966705
35,86,e,0.8313662708099735
35,86,c,0.8779191699447745
35,86,s,0.6891782296586835
36,86,e,0.8899351373481166
36,86,c,0.9352709169862559
36,86,s,0.7287748174856701
37,86,e,0.7647926869880571
37,86,c,0.9119094677829183
37,86,s,0.6598813323069247
38,86,e,0.856862211929473
38,86,c,0.9028453541830193
38,86,s,0.6280819916397031
39,86,e,0.9344651962836115
39,86,c,0.9571883422862367
39,86,s,0.791564782382799
40,86,e,0.8783710705851082
40,86,c,0.9279427398435958
40,86,s,0.810119484038913
1,87,e,-0.0003757939793527177
1,87,c,-0.013513513513513525
1,87,s,-7.629400352020534e-7
2,87,e,0.06583116157002447
2,87,c,0.39735988065086425
2,87,s,0.4101710587852927
3,87,e,0.09034942729608593
3,87,c,0.30215265722970003
3,87,s,0.31332345071674406
4,87,e,0.09151041682579351
4,87,c,0.39921870342655724
4,87,s,0.28279059050795785
5,87,e,0.1093377165780139
5,87,c,0.49503506394911667
5,87,s,0.32017465223285846
6,87,e,0.09676542206552258
6,87,c,0.26397343395681383
6,87,s,0.2841028473685054
7,87,e,0.10509093908776775
7,87,c,0.41553884855683887
7,87,s,0.2782282090974496
8,87,e,0.11456216946169803
8,87,c,0.4052665981268924
8,87,s,0.2632898432081934
9,87,e,0.12589709355436943
9,87,c,0.23260712194491348
9,87,s,0.22749269675651304
10,87,e,0.14563391555939836
10,87,c,0.368804984263437
10,87,s,0.16294796977841935
11,87,e,0.15489127944101408
11,87,c,0.39283179136344226
11,87,s,0.1583245531650949
12,87,e,0.14569502027148823
12,87,c,0.2650769724727628
12,87,s,0.08964469119620605
13,87,e,0.1688231537975051
13,87,c,0.20373499978866533
13,87,s,0.08027578756392484
14,87,e,0.1996046525127785
14,87,c,0.13727695463209563
14,87,s,0.07441640809357307
15,87,e,0.20058232790621647
15,87,c,0.21217932240370038
15,87,s,0.060164688235998715
16,87,e,0.19778678732810479
16,87,c,0.20391630920359446
16,87,s,0.056594128871253105
17,87,e,0.21019104388234897
17,87,c,0.1842567057398016
17,87,s,0.024184436175869888
18,87,e,0.21645427687156094
18,87,c,0.17345206668414914
18,87,s,0.022841661713914274
19,87,e,0.24344728343726224
19,87,c,0.17642151617163257
19,87,s,0.023146837727995095
20,87,e,0.26179397324224657
20,87,c,0.24237207918188064
20,87,s,0.013961039704162374
21,87,e,0.3101736290394034
21,87,c,0.3349426204671623
21,87,s,0.024153918574461804
22,87,e,0.36063084504761583
22,87,c,0.4713898094751691
22,87,s,0.05033802058259627
23,87,e,0.3965298634004161
23,87,c,0.5989479830319062
23,87,s,0.09419181380601029
24,87,e,0.4493701631801337
24,87,c,0.712005598791426
24,87,s,0.19456420483719242
25,87,e,0.5375900912598875
25,87,c,0.7997586673348669
25,87,s,0.27174321879823216
26,87,e,0.5566547614319278
26,87,c,0.7825652526404808
26,87,s,0.38250685310886623
27,87,e,0.6496408570546918
27,87,c,0.824216115495652
27,87,s,0.3725428562491274
28,87,e,0.7047573073597571
28,87,c,0.8496190183533465
28,87,s,0.4773250406837774
29,87,e,0.8690526019914026
29,87,c,0.921669359774593
29,87,s,0.5910641411316995
30,87,e,0.848185342812711
30,87,c,0.9057616321174459
30,87,s,0.7253568461279649
31,87,e,0.8492393990962613
31,87,c,0.8921146984716136
31,87,s,0.6995542141374315
32,87,e,0.952170286611652
32,87,c,0.9618946807220649
32,87,s,0.7996672055566448
33,87,e,0.9325556740308029
33,87,c,0.9529028315581017
33,87,s,0.8868254751781274
34,87,e,0.9711280235375351
34,87,c,0.9760336836247576
34,87,s,0.9054564708377616
35,87,e,0.9763066478871518
35,87,c,0.9813904607792273
35,87,s,0.9483947360189331
36,87,e,0.9490844986511134
36,87,c,0.9609509624013374
36,87,s,0.9267577566206029
37,87,e,0.9680727879330414
37,87,c,0.9723498562142935
37,87,s,0.9184722278383086
38,87,e,0.963489934526301
38,87,c,0.9689559038208057
38,87,s,0.93237299527969
39,87,e,0.8136306281258879
39,87,c,0.8708509265781564
39,87,s,0.7667081960359161
40,87,e,0.9097636164212803
40,87,c,0.9390471412802133
40,87,s,0.724288730078682
1,88,e,-0.00013137513099322645
1,88,c,-0.013513513513513525
1,88,s,2.9754661372880077e-5
2,88,e,0.055107284598251795
2,88,c,0.2872174447341783
2,88,s,0.3088983985125721
3,88,e,0.09516142337316341
3,88,c,0.29345848720389944
3,88,s,0.2907556844754673
4,88,e,0.09493228070282639
4,88,c,0.30674771528092803
4,88,s,0.223021868150229
5,88,e,0.10868084092304778
5,88,c,0.35227180180147605
5,88,s,0.23783816363385288
6,88,e,0.11960330820911254
6,88,c,0.3311523642187946
6,88,s,0.15241939729263101
7,88,e,0.12184890637841536
7,88,c,0.1842883187028494
7,88,s,0.1635278042051729
8,88,e,0.1344212008909067
8,88,c,0.3706948524990183
8,88,s,0.1347649648780555
9,88,e,0.1813954483099964
9,88,c,0.37915535225512015
9,88,s,0.11727837927122442
10,88,e,0.18545891166397296
10,88,c,0.3123531032918595
10,88,s,0.06988454428447287
11,88,e,0.22491727949600832
11,88,c,0.3918427158163537
11,88,s,0.04496692273477382
12,88,e,0.2170958763485046
12,88,c,0.30960266248206075
12,88,s,0.023329943336443587
13,88,e,0.2842346787572524
13,88,c,0.3224193731060374
13,88,s,0.01567002538301497
14,88,e,0.31568832930551444
14,88,c,0.41294298176643196
14,88,s,0.02836534756877714
15,88,e,0.3481196552472144
15,88,c,0.41715213614888214
15,88,s,0.04975818615584271
16,88,e,0.3796802390416337
16,88,c,0.5434778667153555
16,88,s,0.06434559962890597
17,88,e,0.3816661421845546
17,88,c,0.5661867421408914
17,88,s,0.08479239257232099
18,88,e,0.3925427809365519
18,88,c,0.627328235778457
18,88,s,0.1283715273830623
19,88,e,0.38828072726828333
19,88,c,0.6204518545889841
19,88,s,0.12055902142259325
20,88,e,0.5227416462220484
20,88,c,0.8194266340570574
20,88,s,0.24853458292738567
21,88,e,0.5643386789772293
21,88,c,0.8182712894309736
21,88,s,0.36537121991822813
22,88,e,0.5613445480848256
22,88,c,0.883075303067019
22,88,s,0.42123368929572247
23,88,e,0.7891123623998265
23,88,c,0.9166280320443864
23,88,s,0.44071917779478287
24,88,e,0.9397813062354303
24,88,c,0.9517760807305002
24,88,s,0.728378088667365
25,88,e,0.8768740051389063
25,88,c,0.9314294715147772
25,88,s,0.8183592364190951
26,88,e,0.8606507040790451
26,88,c,0.9017078451428925
26,88,s,0.7406919408355261
27,88,e,0.8992383297637997
27,88,c,0.941699859753575
27,88,s,0.7645567051366464
28,88,e,0.9302489711494102
28,88,c,0.9641170920359381
28,88,s,0.8332823435076473
29,88,e,0.9576086059876507
29,88,c,0.9662954098991655
29,88,s,0.8890837776823255
30,88,e,0.7540993623723293
30,88,c,0.8998326769812341
30,88,s,0.6981656632733637
31,88,e,0.8729327512091095
31,88,c,0.9032940706595646
31,88,s,0.633605677494566
32,88,e,0.9580974436843698
32,88,c,0.9728219730403073
32,88,s,0.82464586230916
33,88,e,0.7920301124021178
33,88,c,0.8362764267038957
33,88,s,0.7433317133573253
34,88,e,0.9272853926130513
34,88,c,0.9624619359244903
34,88,s,0.7219693923716678
35,88,e,0.9388647355540822
35,88,c,0.9532996348232688
35,88,s,0.8672026574727306
36,88,e,0.8995591295022716
36,88,c,0.9413724508330623
36,88,s,0.8400725098209456
37,88,e,0.803716388589306
37,88,c,0.8948518369380671
37,88,s,0.7030027030965447
38,88,e,0.8370184566782868
38,88,c,0.8984173457474892
38,88,s,0.6536557416196759
39,88,e,0.9453418350356088
39,88,c,0.96016573422569
39,88,s,0.7782896257702834
40,88,e,0.9616567931636049
40,88,c,0.9779204754182007
40,88,s,0.9085540073806819
1,89,e,0.00031163403165835143
1,89,c,-0.013513513513513525
1,89,s,4.5013462076921144e-5
2,89,e,0.05484758957186984
2,89,c,0.3022983480978297
2,89,s,0.23063600970154552
3,89,e,0.09470313803248936
3,89,c,0.35904370196920327
3,89,s,0.17320188385153493
4,89,e,0.09329772965442229
4,89,c,0.3918933140203453
4,89,s,0.2837976713544246
5,89,e,0.11553984485513599
5,89,c,0.2983206320845395
5,89,s,0.2281793427881949
6,89,e,0.15964217080600168
6,89,c,0.2204017015170533
6,89,s,0.16361935700939714
7,89,e,0.1758807480438854
7,89,c,0.2735224035443376
7,89,s,0.15313656092572095
8,89,e,0.18388546532765873
8,89,c,0.2499275546410446
8,89,s,0.14385921009766398
9,89,e,0.19050005041138746
9,89,c,0.23778097514559068
9,89,s,0.09767082036653166
10,89,e,0.21981503603650396
10,89,c,0.43852471085668804
10,89,s,0.07817007306676717
11,89,e,0.24787737506377802
11,89,c,0.4346734105269584
11,89,s,0.06916738065138295
12,89,e,0.2662546172248073
12,89,c,0.5069423362398683
12,89,s,0.08660818985610189
13,89,e,0.39877546156971894
13,89,c,0.6466070730998628
13,89,s,0.13767939581252733
14,89,e,0.4515088281032792
14,89,c,0.6981455720617313
14,89,s,0.32989450828133265
15,89,e,0.4462843752195951
15,89,c,0.6262194996843983
15,89,s,0.3387293538889724
16,89,e,0.3746085479381743
16,89,c,0.6077187198874692
