generation,trial,propertyType,property
250,-1,m,-1.0
1,23,e,-0.0005533256628929272
1,23,c,-0.018675721561969436
1,23,s,3.0517578125e-5
2,23,e,0.08299923130120124
2,23,c,0.19997394673148364
2,23,s,0.0052490234375
3,23,e,0.17273803791254552
3,23,c,0.05237918812665838
3,23,s,0.0018310546875
4,23,e,0.1899984381628977
4,23,c,0.0543989581119753
4,23,s,0.0023345947265625
5,23,e,0.1788326394168734
5,23,c,0.0963596723313138
5,23,s,0.00311279296875
6,23,e,0.20677004831766468
6,23,c,0.1963225312920905
6,23,s,0.0028228759765625
7,23,e,0.19502381133313296
7,23,c,0.1384287879641161
7,23,s,0.0040283203125
8,23,e,0.23014032476283178
8,23,c,0.16451238708304342
8,23,s,0.002716064453125
9,23,e,0.20414280155389425
9,23,c,0.18156679316290264
9,23,s,0.0035552978515625
10,23,e,0.23186636478786699
10,23,c,0.21958580025015353
10,23,s,0.0038299560546875
11,23,e,0.21863848282609266
11,23,c,0.17742304227311406
11,23,s,0.0070953369140625
12,23,e,0.22241133137639088
12,23,c,0.13617171178500753
12,23,s,0.0031890869140625
13,23,e,0.2256801151406169
13,23,c,0.18347664618754367
13,23,s,0.0052337646484375
14,23,e,0.19551260142871815
14,23,c,0.21619119151359556
14,23,s,0.005523681640625
15,23,e,0.20417335093486833
15,23,c,0.14026301523183982
15,23,s,0.0036163330078125
16,23,e,0.2297431828101688
16,23,c,0.2553891981546126
16,23,s,0.003936767578125
17,23,e,0.2799969145125216
17,23,c,0.38061254536052036
17,23,s,0.0070343017578125
18,23,e,0.33894194510199865
18,23,c,0.54371062957367
18,23,s,0.02276611328125
19,23,e,0.3026951045762591
19,23,c,0.5341763567913799
19,23,s,0.029327392578125
20,23,e,0.3944043462604312
20,23,c,0.6150755949506378
20,23,s,0.0642547607421875
21,23,e,0.4493779573232785
21,23,c,0.68112228474413
21,23,s,0.17156982421875
22,23,e,0.5175794503479002
22,23,c,0.6761796523596565
22,23,s,0.1660614013671875
23,23,e,0.6550516647312361
23,23,c,0.7761300583543821
23,23,s,0.273040771484375
24,23,e,0.6293443606415523
24,23,c,0.7848521693275097
24,23,s,0.358673095703125
25,23,e,0.5924712578058442
25,23,c,0.7724417027722655
25,23,s,0.3065185546875
26,23,e,0.4469951056073007
26,23,c,0.6795586583618437
26,23,s,0.1870880126953125
27,23,e,0.5297075545946078
27,23,c,0.7006447867147918
27,23,s,0.1729583740234375
28,23,e,0.5544525531836083
28,23,c,0.7347875161731046
28,23,s,0.2454986572265625
29,23,e,0.5676804351453826
29,23,c,0.7329857620041169
29,23,s,0.2674560546875
30,23,e,0.6392270853866654
30,23,c,0.7643119395699309
30,23,s,0.321014404296875
31,23,e,0.5978479488572813
31,23,c,0.7728664906125919
31,23,s,0.3411865234375
32,23,e,0.5352217178604283
32,23,c,0.7095957163907229
32,23,s,0.264801025390625
33,23,e,0.6241509658759596
33,23,c,0.7596211000246862
33,23,s,0.2738189697265625
34,23,e,0.5009605870980036
34,23,c,0.655344611265519
34,23,s,0.241546630859375
35,23,e,0.5177321972527705
35,23,c,0.6845156239315958
35,23,s,0.20880126953125
36,23,e,0.6115646209146408
36,23,c,0.753429406907252
36,23,s,0.2656097412109375
37,23,e,0.6232955832086855
37,23,c,0.7580503869369202
37,23,s,0.3381500244140625
38,23,e,0.6995010140485147
38,23,c,0.8547412978238846
38,23,s,0.4024505615234375
39,23,e,0.7155852631313651
39,23,c,0.8629741226046551
39,23,s,0.474700927734375
40,23,e,0.536367319646956
40,23,c,0.7124109229189294
40,23,s,0.3307647705078125
41,23,e,0.5300130484043486
41,23,c,0.7418904878586251
41,23,s,0.2232818603515625
42,23,e,0.5976799272619239
42,23,c,0.7410569574862321
42,23,s,0.2458953857421875
43,23,e,0.6928259743056794
43,23,c,0.820395443596133
43,23,s,0.36138916015625
44,23,e,0.7018227670025444
44,23,c,0.8210698740418283
44,23,s,0.4466400146484375
45,23,e,0.7888885027786572
45,23,c,0.8471325471784616
45,23,s,0.53497314453125
46,23,e,0.7771880898655865
46,23,c,0.8639505451402677
