generation,trial,propertyType,property
50,-1,m,-1.0
1,21,e,2.2912254466553942e-6
1,21,c,-0.015228426395939108
1,21,s,0.0
2,21,e,0.10643735064074118
2,21,c,0.01795982639278423
2,21,s,0.0021514892578125
3,21,e,0.1634277649172142
3,21,c,0.025859081442012995
3,21,s,0.002838134765625
4,21,e,0.16332084106303696
4,21,c,0.00013761506508205173
4,21,s,0.0032958984375
5,21,e,0.15553067454440891
5,21,c,0.07484930029356987
5,21,s,0.0029296875
6,21,e,0.25527535565547
6,21,c,0.09917012252274346
6,21,s,0.00286865234375
7,21,e,0.21957806319658027
7,21,c,0.1647459072879409
7,21,s,0.005157470703125
8,21,e,0.1941301859023953
8,21,c,0.1240647085649459
8,21,s,0.0028839111328125
9,21,e,0.1989570341766825
9,21,c,0.22701620234922637
9,21,s,0.004180908203125
10,21,e,0.22258720594985423
10,21,c,0.23990108839613344
10,21,s,0.0053863525390625
11,21,e,0.23960337360034764
11,21,c,0.2519243650011261
11,21,s,0.0063323974609375
12,21,e,0.22735295487889726
12,21,c,0.3460314685104513
12,21,s,0.01007080078125
13,21,e,0.23141606133763268
13,21,c,0.3594602564432093
13,21,s,0.01239013671875
14,21,e,0.29498993006416196
14,21,c,0.56136614445872
14,21,s,0.0285186767578125
15,21,e,0.42705616480937386
15,21,c,0.6673223094602232
15,21,s,0.06671142578125
16,21,e,0.556647876072198
16,21,c,0.7255601712342815
16,21,s,0.1985626220703125
17,21,e,0.4939599478517088
17,21,c,0.6638786905377613
17,21,s,0.204620361328125
18,21,e,0.5473760504313996
18,21,c,0.7004887872439013
18,21,s,0.209686279296875
19,21,e,0.6532306660668747
19,21,c,0.7854072996745559
19,21,s,0.3058624267578125
20,21,e,0.5982259805108363
20,21,c,0.7407871552822617
20,21,s,0.3229827880859375
21,21,e,0.6090711142916715
21,21,c,0.7509247496803004
21,21,s,0.3011016845703125
22,21,e,0.6808170204446047
22,21,c,0.7704056620277538
22,21,s,0.3868255615234375
23,21,e,0.7111528453583209
23,21,c,0.8351532169990479
23,21,s,0.4609527587890625
24,21,e,0.646845784488862
24,21,c,0.7713667651380093
24,21,s,0.422882080078125
25,21,e,0.6376503330296187
25,21,c,0.7778623886748023
25,21,s,0.37359619140625
26,21,e,0.6097890315982901
26,21,c,0.7682545182590776
26,21,s,0.341522216796875
27,21,e,0.6693608932113281
27,21,c,0.7942726158631661
27,21,s,0.365875244140625
28,21,e,0.6007310536658461
28,21,c,0.7410388476513552
28,21,s,0.3435211181640625
29,21,e,0.5321470386292974
29,21,c,0.6798876879252185
29,21,s,0.248931884765625
30,21,e,0.7333471825182554
30,21,c,0.8312001766790983
30,21,s,0.3370208740234375
31,21,e,0.6794270103403004
31,21,c,0.8220476285934052
31,21,s,0.4748992919921875
32,21,e,0.7153381505075447
32,21,c,0.8198617653789759
32,21,s,0.4547119140625
33,21,e,0.7039889471284453
33,21,c,0.7659960929410728
33,21,s,0.478607177734375
34,21,e,0.6323652396660004
34,21,c,0.7372910672265929
34,21,s,0.4078826904296875
35,21,e,0.6610055577491918
35,21,c,0.7761845740718267
35,21,s,0.3824310302734375
36,21,e,0.6846204546860525
36,21,c,0.7980280038373285
36,21,s,0.4278411865234375
37,21,e,0.593781003144325
37,21,c,0.7641225115637236
37,21,s,0.356781005859375
38,21,e,0.6598904946984862
38,21,c,0.8240120141578726
38,21,s,0.3396453857421875
39,21,e,0.6167849066287443
39,21,c,0.7621539451039709
39,21,s,0.3610992431640625
40,21,e,0.6263775038320746
40,21,c,0.7778132974727585
40,21,s,0.3304595947265625
41,21,e,0.7181639952250862
41,21,c,0.8447861421604825
41,21,s,0.4186248779296875
42,21,e,0.6475789766317916
42,21,c,0.7680546863944069
42,21,s,0.4210357666015625
43,21,e,0.6741266421403712
43,21,c,0.7824802275467774
43,21,s,0.3984222412109375
44,21,e,0.7251598702555404
44,21,c,0.8379380722914044
44,21,s,0.458526611328125
45,21,e,0.6242695764211517
45,21,c,0.7447057351062061
45,21,s,0.417938232421875
46,21,e,0.6629454619606933
46,21,c,0.7491344288121712
46,21,s,0.368194580078125
47,21,e,0.6934187604012089
47,21,c,0.8257586144918793
47,21,s,0.411468505859375
48,21,e,0.690898412409888
48,21,c,0.7995179030310012
48,21,s,0.4385528564453125
49,21,e,0.7156283723974542
49,21,c,0.8527401947643348
49,21,s,0.459869384765625
50,21,e,0.7150937531265681
50,21,c,0.8696937372028458
50,21,s,0.4780731201171875
