reflection,trial,propertyType,property
175,1,e0,0.9960535727499198
175,1,c0,0.9976355785233524
175,1,s0,0.998046875
175,1,e1,0.9940803591248798
175,1,c1,1.0
175,1,s1,0.994140625
175,2,e0,1.0
175,2,c0,1.0
175,2,s0,0.9794921875
175,2,e1,0.9832276841871593
175,2,c1,0.9826955369920266
175,2,s1,0.9755859375
175,3,e0,1.0
175,3,c0,1.0
175,3,s0,1.0
175,3,e1,0.9674419751868387
175,3,c1,0.9957246949270873
175,3,s1,0.693359375
175,4,e0,1.0
175,4,c0,1.0
175,4,s0,1.0
175,4,e1,0.9901339318747996
175,4,c1,0.9899933278168898
175,4,s1,0.990234375
175,5,e0,1.0
175,5,c0,1.0
175,5,s0,1.0
175,5,e1,1.0
175,5,c1,1.0
175,5,s1,1.0
175,6,e0,0.9960535727499198
175,6,c0,0.9933602734504399
175,6,s0,0.99609375
175,6,e1,0.8707545075598747
175,6,c1,0.910094393099897
175,6,s1,0.8505859375
175,7,e0,1.0
175,7,c0,1.0
175,7,s0,1.0
175,7,e1,0.99901339318748
175,7,c1,0.9976355785233524
175,7,s1,0.9853515625
175,8,e0,1.0
175,8,c0,1.0
175,8,s0,1.0
175,8,e1,0.9842142909996794
175,8,c1,0.995271157046705
175,8,s1,0.9765625
175,9,e0,0.9822410773746393
175,9,c0,0.9929067355700574
175,9,s0,0.98046875
175,9,e1,1.0
175,9,c1,1.0
175,9,s1,1.0
175,10,e0,0.99901339318748
175,10,c0,0.9976355785233524
175,10,s0,0.984375
175,10,e1,0.9950669659373998
175,10,c1,0.9957246949270873
175,10,s1,0.9912109375
175,11,e0,0.9980267863749599
175,11,c0,0.9957246949270873
175,11,s0,0.998046875
175,11,e1,0.9664553683743187
175,11,c1,0.9603211260620973
175,11,s1,0.77734375
175,12,e0,0.952642872999038
175,12,c0,0.9276928424837898
175,12,s0,0.951171875
175,12,e1,0.99901339318748
175,12,c1,0.9976355785233524
175,12,s1,0.9970703125
175,13,e0,0.99901339318748
175,13,c0,1.0
175,13,s0,0.9990234375
175,13,e1,0.9960535727499198
175,13,c1,0.9933602734504399
175,13,s1,0.9912109375
175,14,e0,0.9930937523123597
175,14,c0,0.9976355785233524
175,14,s0,0.9697265625
175,14,e1,1.0
175,14,c1,1.0
175,14,s1,0.9912109375
175,15,e0,0.9970401795624398
175,15,c0,1.0
175,15,s0,0.970703125
175,15,e1,0.9950669659373998
175,15,c1,0.9957246949270873
175,15,s1,0.98046875
175,16,e0,1.0
175,16,c0,1.0
175,16,s0,0.9921875
175,16,e1,1.0
175,16,c1,1.0
175,16,s1,1.0
175,17,e0,0.9980267863749599
175,17,c0,0.9957246949270873
175,17,s0,0.9951171875
175,17,e1,1.0
175,17,c1,1.0
175,17,s1,1.0
175,18,e0,0.9911205386873196
175,18,c0,0.9933602734504399
175,18,s0,0.9912109375
175,18,e1,1.0
175,18,c1,1.0
175,18,s1,1.0
175,19,e0,0.9565893002491183
175,19,c0,0.9391151721257605
175,19,s0,0.6171875
175,19,e1,0.9358705571861974
175,19,c1,0.9324212434972269
175,19,s1,0.6826171875
175,20,e0,0.99901339318748
175,20,c0,0.9976355785233524
175,20,s0,0.9990234375
175,20,e1,1.0
175,20,c1,1.0
175,20,s1,1.0
175,21,e0,0.99901339318748
175,21,c0,0.9976355785233524
175,21,s0,0.9990234375
175,21,e1,0.9980267863749599
175,21,c1,0.9957246949270873
175,21,s1,0.990234375
175,22,e0,1.0
175,22,c0,1.0
175,22,s0,0.9892578125
175,22,e1,1.0
175,22,c1,1.0
175,22,s1,0.986328125
175,23,e0,1.0
175,23,c0,1.0
175,23,s0,0.9765625
175,23,e1,1.0
175,23,c1,1.0
175,23,s1,0.99609375
175,24,e0,0.9940803591248798
175,24,c0,0.9880824442206245
175,24,s0,0.9912109375
175,24,e1,1.0
175,24,c1,1.0
175,24,s1,0.9990234375
175,25,e0,0.5441876526157413
175,25,c0,0.5578772183940837
175,25,s0,0.4365234375
175,25,e1,0.9980267863749599
175,25,c1,0.9976355785233524
175,25,s1,0.998046875
