reflection,trial,propertyType,property
300,1,e0,0.8646612827541923
300,1,c0,0.9332828793731646
300,1,s0,0.8662109375
300,1,e1,1.0
300,1,c1,1.0
300,1,s1,0.998046875
300,2,e0,0.9930848830604332
300,2,c0,0.9934175124724188
300,2,s0,0.990234375
300,2,e1,1.0
300,2,c1,1.0
300,2,s1,1.0
300,3,e0,1.0
300,3,c0,1.0
300,3,s0,1.0
300,3,e1,1.0
300,3,c1,1.0
300,3,s1,1.0
300,4,e0,1.0
300,4,c0,1.0
300,4,s0,1.0
300,4,e1,1.0
300,4,c1,1.0
300,4,s1,0.99609375
300,5,e0,1.0
300,5,c0,1.0
300,5,s0,1.0
300,5,e1,1.0
300,5,c1,1.0
300,5,s1,1.0
300,6,e0,1.0
300,6,c0,1.0
300,6,s0,0.994140625
300,6,e1,1.0
300,6,c1,1.0
300,6,s1,1.0
300,7,e0,1.0
300,7,c0,1.0
300,7,s0,1.0
300,7,e1,0.9990121261514905
300,7,c1,0.9976559614671167
300,7,s1,0.8974609375
300,8,e0,1.0
300,8,c0,1.0
300,8,s0,1.0
300,8,e1,0.9980242523029809
300,8,c1,1.0
300,8,s1,0.998046875
300,9,e0,1.0
300,9,c0,1.0
300,9,s0,1.0
300,9,e1,1.0
300,9,c1,1.0
300,9,s1,1.0
300,10,e0,0.9980242523029809
300,10,c0,0.9976559614671167
300,10,s0,0.9892578125
300,10,e1,1.0
300,10,c1,1.0
300,10,s1,1.0
300,11,e0,1.0
300,11,c0,1.0
300,11,s0,1.0
300,11,e1,1.0
300,11,c1,1.0
300,11,s1,1.0
300,12,e0,1.0
300,12,c0,1.0
300,12,s0,1.0
300,12,e1,1.0
300,12,c1,1.0
300,12,s1,0.9990234375
300,13,e0,1.0
300,13,c0,1.0
300,13,s0,1.0
300,13,e1,1.0
300,13,c1,1.0
300,13,s1,1.0
300,14,e0,0.8735521473907782
300,14,c0,0.9375213283678624
300,14,s0,0.8740234375
300,14,e1,1.0
300,14,c1,1.0
300,14,s1,1.0
300,15,e0,1.0
300,15,c0,1.0
300,15,s0,1.0
300,15,e1,1.0
300,15,c1,1.0
300,15,s1,1.0
300,16,e0,1.0
300,16,c0,1.0
300,16,s0,1.0
300,16,e1,0.9990121261514905
300,16,c1,0.9976559614671167
300,16,s1,0.9990234375
300,17,e0,1.0
300,17,c0,1.0
300,17,s0,1.0
300,17,e1,0.97826677533279
300,17,c1,0.9940372456794838
300,17,s1,0.7802734375
300,18,e0,1.0
300,18,c0,1.0
300,18,s0,1.0
300,18,e1,1.0
300,18,c1,1.0
300,18,s1,0.9951171875
300,19,e0,1.0
300,19,c0,1.0
300,19,s0,1.0
300,19,e1,1.0
300,19,c1,1.0
300,19,s1,1.0
300,20,e0,1.0
300,20,c0,1.0
300,20,s0,0.9970703125
300,20,e1,1.0
300,20,c1,1.0
300,20,s1,0.998046875
300,21,e0,1.0
300,21,c0,1.0
300,21,s0,0.9990234375
300,21,e1,1.0
300,21,c1,1.0
300,21,s1,0.9990234375
300,22,e0,0.9990121261514905
300,22,c0,1.0
300,22,s0,0.9990234375
300,22,e1,0.9960485046059618
300,22,c1,0.9957615510053021
300,22,s1,0.98828125
300,23,e0,0.9851818922723569
300,23,c0,0.982054031590533
300,23,s0,0.9853515625
300,23,e1,0.9990121261514905
300,23,c1,1.0
300,23,s1,0.9990234375
300,24,e0,1.0
300,24,c0,1.0
300,24,s0,1.0
300,24,e1,1.0
300,24,c1,1.0
300,24,s1,1.0
300,25,e0,1.0
300,25,c0,1.0
300,25,s0,1.0
300,25,e1,1.0
300,25,c1,1.0
300,25,s1,1.0
