reflection,trial,propertyType,property
325,1,e0,1.0
325,1,c0,1.0
325,1,s0,1.0
325,1,e1,1.0
325,1,c1,1.0
325,1,s1,1.0
325,2,e0,1.0
325,2,c0,1.0
325,2,s0,0.9990234375
325,2,e1,1.0
325,2,c1,1.0
325,2,s1,1.0
325,3,e0,1.0
325,3,c0,1.0
325,3,s0,1.0
325,3,e1,1.0
325,3,c1,1.0
325,3,s1,0.998046875
325,4,e0,1.0
325,4,c0,1.0
325,4,s0,1.0
325,4,e1,1.0
325,4,c1,1.0
325,4,s1,0.9990234375
325,5,e0,1.0
325,5,c0,1.0
325,5,s0,1.0
325,5,e1,0.999012589484078
325,5,c1,1.0
325,5,s1,0.9990234375
325,6,e0,0.994075536904468
325,6,c0,0.989576957285687
325,6,s0,0.994140625
325,6,e1,1.0
325,6,c1,1.0
325,6,s1,1.0
325,7,e0,1.0
325,7,c0,1.0
325,7,s0,1.0
325,7,e1,1.0
325,7,c1,1.0
325,7,s1,1.0
325,8,e0,1.0
325,8,c0,1.0
325,8,s0,0.994140625
325,8,e1,1.0
325,8,c1,1.0
325,8,s1,1.0
325,9,e0,1.0
325,9,c0,1.0
325,9,s0,1.0
325,9,e1,1.0
325,9,c1,1.0
325,9,s1,1.0
325,10,e0,1.0
325,10,c0,1.0
325,10,s0,1.0
325,10,e1,1.0
325,10,c1,1.0
325,10,s1,0.9990234375
325,11,e0,1.0
325,11,c0,1.0
325,11,s0,1.0
325,11,e1,1.0
325,11,c1,1.0
325,11,s1,1.0
325,12,e0,1.0
325,12,c0,1.0
325,12,s0,1.0
325,12,e1,1.0
325,12,c1,1.0
325,12,s1,1.0
325,13,e0,1.0
325,13,c0,1.0
325,13,s0,1.0
325,13,e1,1.0
325,13,c1,1.0
325,13,s1,1.0
325,14,e0,1.0
325,14,c0,1.0
325,14,s0,1.0
325,14,e1,1.0
325,14,c1,1.0
325,14,s1,1.0
325,15,e0,1.0
325,15,c0,1.0
325,15,s0,1.0
325,15,e1,1.0
325,15,c1,1.0
325,15,s1,1.0
325,16,e0,1.0
325,16,c0,1.0
325,16,s0,1.0
325,16,e1,1.0
325,16,c1,1.0
325,16,s1,0.9990234375
325,17,e0,1.0
325,17,c0,1.0
325,17,s0,1.0
325,17,e1,0.997037768452234
325,17,c1,1.0
325,17,s1,0.9970703125
325,18,e0,1.0
325,18,c0,1.0
325,18,s0,0.998046875
325,18,e1,0.9901258948407801
325,18,c1,0.9842718982454323
325,18,s1,0.8994140625
325,19,e0,1.0
325,19,c0,1.0
325,19,s0,1.0
325,19,e1,1.0
325,19,c1,1.0
325,19,s1,1.0
325,20,e0,1.0
325,20,c0,1.0
325,20,s0,1.0
325,20,e1,1.0
325,20,c1,1.0
325,20,s1,1.0
325,21,e0,0.998025178968156
325,21,c0,0.9976891631460526
325,21,s0,0.998046875
325,21,e1,1.0
325,21,c1,1.0
325,21,s1,1.0
325,22,e0,1.0
325,22,c0,1.0
325,22,s0,1.0
325,22,e1,0.999012589484078
325,22,c1,1.0
325,22,s1,0.9990234375
325,23,e0,1.0
325,23,c0,1.0
325,23,s0,1.0
325,23,e1,1.0
325,23,c1,1.0
325,23,s1,1.0
325,24,e0,1.0
325,24,c0,1.0
325,24,s0,1.0
325,24,e1,1.0
325,24,c1,1.0
325,24,s1,1.0
325,25,e0,1.0
325,25,c0,1.0
325,25,s0,1.0
325,25,e1,1.0
325,25,c1,1.0
325,25,s1,1.0
