reflection,trial,propertyType,property
275,1,e0,0.995056113116132
275,1,c0,0.9940543309354165
275,1,s0,0.9951164721394735
275,1,e1,0.9990112226232264
275,1,c1,1.0
275,1,s1,0.9990232944278947
275,2,e0,1.0
275,2,c0,1.0
275,2,s0,1.0
275,2,e1,1.0
275,2,c1,1.0
275,2,s1,1.0
275,3,e0,0.9673703465664706
275,3,c0,0.9892100690264953
275,3,s0,0.8144259412999951
275,3,e1,1.0
275,3,c1,1.0
275,3,s1,0.9980465888557895
275,4,e0,1.0
275,4,c0,1.0
275,4,s0,1.0
275,4,e1,0.9980224452464528
275,4,c1,0.9957736955582954
275,4,s1,0.993163060995263
275,5,e0,1.0
275,5,c0,1.0
275,5,s0,1.0
275,5,e1,1.0
275,5,c1,1.0
275,5,s1,0.9374908433852616
275,6,e0,1.0
275,6,c0,1.0
275,6,s0,1.0
275,6,e1,0.9891234488554902
275,6,c1,0.985373357737545
275,6,s1,0.9892562387068419
275,7,e0,0.9980224452464528
275,7,c0,0.9976626779099043
275,7,s0,0.9980465888557895
275,7,e1,0.9930785583625846
275,7,c1,0.9976626779099043
275,7,s1,0.9921863554231577
275,8,e0,1.0
275,8,c0,1.0
275,8,s0,1.0
275,8,e1,1.0
275,8,c1,1.0
275,8,s1,1.0
275,9,e0,0.9980224452464528
275,9,c0,0.9976626779099043
275,9,s0,0.9980465888557895
275,9,e1,0.9980224452464528
275,9,c1,1.0
275,9,s1,0.956048249255262
275,10,e0,1.0
275,10,c0,1.0
275,10,s0,1.0
275,10,e1,0.9990112226232264
275,10,c1,1.0
275,10,s1,0.9990232944278947
275,11,e0,1.0
275,11,c0,1.0
275,11,s0,1.0
275,11,e1,1.0
275,11,c1,1.0
275,11,s1,1.0
275,12,e0,1.0
275,12,c0,1.0
275,12,s0,1.0
275,12,e1,1.0
275,12,c1,1.0
275,12,s1,1.0
275,13,e0,1.0
275,13,c0,1.0
275,13,s0,1.0
275,13,e1,1.0
275,13,c1,1.0
275,13,s1,1.0
275,14,e0,1.0
275,14,c0,1.0
275,14,s0,0.9853494164184207
275,14,e1,1.0
275,14,c1,1.0
275,14,s1,0.9951164721394735
275,15,e0,1.0
275,15,c0,1.0
275,15,s0,1.0
275,15,e1,1.0
275,15,c1,1.0
275,15,s1,1.0
275,16,e0,1.0
275,16,c0,1.0
275,16,s0,1.0
275,16,e1,0.9980224452464528
275,16,c1,0.9976626779099043
275,16,s1,0.9980465888557895
275,17,e0,1.0
275,17,c0,1.0
275,17,s0,0.9833960052742101
275,17,e1,1.0
275,17,c1,1.0
275,17,s1,1.0
275,18,e0,0.9564937954219608
275,18,c0,0.9901080174694182
275,18,s0,0.9042828539336817
275,18,e1,0.9980224452464528
275,18,c1,1.0
275,18,s1,0.9951164721394735
275,19,e0,1.0
275,19,c0,1.0
275,19,s0,1.0
275,19,e1,0.73500766302467
275,19,c1,0.8630348283776139
275,19,s1,0.736289495531572
275,20,e0,1.0
275,20,c0,1.0
275,20,s0,1.0
275,20,e1,1.0
275,20,c1,1.0
275,20,s1,0.9990232944278947
275,21,e0,0.9980224452464528
275,21,c0,0.9953253558198086
275,21,s0,0.9892562387068419
275,21,e1,1.0
275,21,c1,1.0
275,21,s1,1.0
275,22,e0,0.9930785583625846
275,22,c0,0.9910990513781041
275,22,s0,0.993163060995263
275,22,e1,1.0
275,22,c1,1.0
275,22,s1,1.0
275,23,e0,1.0
275,23,c0,1.0
275,23,s0,1.0
275,23,e1,1.0
275,23,c1,1.0
275,23,s1,1.0
275,24,e0,1.0
275,24,c0,1.0
275,24,s0,1.0
275,24,e1,1.0
275,24,c1,1.0
275,24,s1,1.0
275,25,e0,1.0
275,25,c0,1.0
275,25,s0,1.0
275,25,e1,1.0
275,25,c1,1.0
275,25,s1,0.9960931777115788
