reflection,trial,propertyType,property
175,1,e0,0.9783096300313031
175,1,c0,0.9849729158510527
175,1,s0,0.9736328125
175,1,e1,0.9842251854773114
175,1,c1,0.9910990513781041
175,1,s1,0.9365234375
175,2,e0,0.5208400088733331
175,2,c0,0.4055776539986191
175,2,s0,0.158203125
175,2,e1,0.9940844445539918
175,2,c1,0.9917170088453208
175,2,s1,0.9921875
175,3,e0,0.9980281481846639
175,3,c0,0.9976626779099043
175,3,s0,0.9951171875
175,3,e1,0.999014074092332
175,3,c1,0.9976626779099043
175,3,s1,0.9990234375
175,4,e0,0.9960562963693278
175,4,c0,0.9910990513781041
175,4,s0,0.8916015625
175,4,e1,0.9950703704616598
175,4,c1,0.9953253558198086
175,4,s1,0.986328125
175,5,e0,0.9073229646792044
175,5,c0,0.9181433539914452
175,5,s0,0.896484375
175,5,e1,0.9960562963693278
175,5,c1,0.9934363734681998
175,5,s1,0.994140625
175,6,e0,0.999014074092332
175,6,c0,1.0
175,6,s0,0.9990234375
175,6,e1,1.0
175,6,c1,1.0
175,6,s1,0.998046875
175,7,e0,0.9408444455399176
175,7,c0,0.9488220736859827
175,7,s0,0.822265625
175,7,e1,0.9980281481846639
175,7,c1,0.9976626779099043
175,7,s1,0.9970703125
175,8,e0,0.7219688940376131
175,8,c0,0.7289343986709784
175,8,s0,0.4853515625
175,8,e1,0.9970422222769959
175,8,c1,0.9929880337297129
175,8,s1,0.994140625
175,9,e0,0.7545044489906584
175,9,c0,0.8482973824013677
175,9,s0,0.3798828125
175,9,e1,0.9595770377856104
175,9,c1,0.9774291041443045
175,9,s1,0.95703125
175,10,e0,0.6716866727465431
175,10,c0,0.7769276683278552
175,10,s0,0.53515625
175,10,e1,0.9921125927386557
175,10,c1,0.9910990513781041
175,10,s1,0.98828125
175,11,e0,1.0
175,11,c0,1.0
175,11,s0,0.9931640625
175,11,e1,1.0
175,11,c1,1.0
175,11,s1,0.998046875
175,12,e0,0.999014074092332
175,12,c0,1.0
175,12,s0,0.9921875
175,12,e1,0.9950703704616598
175,12,c1,0.9976626779099043
175,12,s1,0.9951171875
175,13,e0,0.9053511128638683
175,13,c0,0.9065075110754917
175,13,s0,0.8359375
175,13,e1,0.9861970372926474
175,13,c1,0.9934363734681998
175,13,s1,0.982421875
175,14,e0,0.9980281481846639
175,14,c0,0.9957736955582954
175,14,s0,0.99609375
175,14,e1,0.9980281481846639
175,14,c1,0.9976626779099043
175,14,s1,0.9951171875
175,15,e0,0.9970422222769959
175,15,c0,0.9953253558198086
175,15,s0,0.970703125
175,15,e1,0.9980281481846639
175,15,c1,0.9953253558198086
175,15,s1,0.9970703125
175,16,e0,0.7338000049296295
175,16,c0,0.7172045035698663
175,16,s0,0.5791015625
175,16,e1,0.9960562963693278
175,16,c1,0.9953253558198086
175,16,s1,0.9873046875
175,17,e0,1.0
175,17,c0,1.0
175,17,s0,0.9931640625
175,17,e1,1.0
175,17,c1,1.0
175,17,s1,0.998046875
175,18,e0,1.0
175,18,c0,1.0
175,18,s0,0.9853515625
175,18,e1,0.9921125927386557
175,18,c1,0.9915473911165908
175,18,s1,0.9697265625
175,19,e0,0.9861970372926474
175,19,c0,0.9851533823135206
175,19,s0,0.919921875
175,19,e1,0.9418303714475857
175,19,c1,0.9521317342196444
175,19,s1,0.9072265625
175,20,e0,1.0
175,20,c0,1.0
175,20,s0,0.9599609375
175,20,e1,1.0
175,20,c1,1.0
175,20,s1,0.9990234375
175,21,e0,0.9921125927386557
175,21,c0,0.9910990513781041
175,21,s0,0.9814453125
175,21,e1,0.9950703704616598
175,21,c1,0.9917170088453208
175,21,s1,0.986328125
175,22,e0,0.9950703704616598
175,22,c0,0.9910990513781041
175,22,s0,0.9169921875
175,22,e1,0.9625348155086145
175,22,c1,0.9562781038432645
175,22,s1,0.9541015625
175,23,e0,0.6687288950235389
175,23,c0,0.8769667345549111
175,23,s0,0.396484375
175,23,e1,0.999014074092332
175,23,c1,1.0
175,23,s1,0.9921875
175,24,e0,0.9714081486776269
175,24,c0,0.9622341066455856
175,24,s0,0.876953125
175,24,e1,0.9970422222769959
175,24,c1,0.9940543309354165
175,24,s1,0.990234375
175,25,e0,0.5809814892410835
175,25,c0,0.5692558615698947
175,25,s0,0.3837890625
175,25,e1,0.9921125927386557
175,25,c1,0.9957736955582954
175,25,s1,0.9912109375
