bottle,trial,propertyType,property
160,1,e0,0.6358073430714568
160,1,c0,0.7679469727993363
160,1,s0,0.3738056739673673
160,1,e1,0.9772996446900908
160,1,c1,0.969411260895808
160,1,s1,0.9627615267774021
160,2,e0,0.9960521121200158
160,2,c0,0.9958567970501268
160,2,s0,0.877505022294086
160,2,e1,0.9654559810501382
160,2,c1,0.9738076605863419
160,2,s1,0.9225831740898623
160,3,e0,0.8628108961705487
160,3,c0,0.9427264551763243
160,3,s0,0.827527071390073
160,3,e1,1.0
160,3,c1,1.0
160,3,s1,0.9921603214268215
160,4,e0,0.7572048953809712
160,4,c0,0.5868549284228854
160,4,s0,0.6168357097359009
160,4,e1,0.9861823924200552
160,4,c1,0.9793832236870847
160,4,s1,0.9451222499877505
160,5,e0,0.7838531385708646
160,5,c0,0.9342141047716807
160,5,s0,0.8402665490714881
160,5,e1,0.9990130280300039
160,5,c1,1.0
160,5,s1,0.9931402812484688
160,6,e0,0.8371496249506514
160,6,c0,0.7031955269938832
160,6,s0,0.93434269194963
160,6,e1,0.9980260560600079
160,6,c1,0.9958567970501268
160,6,s1,0.9578617276691656
160,7,e0,0.8716936439005132
160,7,c0,0.6946546882404734
160,7,s0,0.8079278749571268
160,7,e1,1.0
160,7,c1,1.0
160,7,s1,1.0
160,8,e0,0.8183971575207264
160,8,c0,0.8585876292281882
160,8,s0,0.7569699642314666
160,8,e1,1.0
160,8,c1,1.0
160,8,s1,0.9990200401783527
160,9,e0,0.96249506514015
160,9,c0,0.9782274323560886
160,9,s0,0.9069038169435053
160,9,e1,0.9990130280300039
160,9,c1,0.9977086364903275
160,9,s1,0.9421823705228086
160,10,e0,0.9032767469403868
160,10,c0,0.9925938862535683
160,10,s0,0.6932725758243912
160,10,e1,0.9970390840900119
160,10,c1,0.9977086364903275
160,10,s1,0.9970601205350581
160,11,e0,0.8539281484405843
160,11,c0,0.8978658729486412
160,11,s0,0.6913126561810966
160,11,e1,0.9970390840900119
160,11,c1,0.9958567970501268
160,11,s1,0.9941202410701161
160,12,e0,0.8203711014607186
160,12,c0,0.9149893998099158
160,12,s0,0.702092214219217
160,12,e1,0.9832214765100671
160,12,c1,0.9758564627712935
160,12,s1,0.9745210446371699
160,13,e0,0.9210422424003158
160,13,c0,0.9472619947325418
160,13,s0,0.8794649419373806
160,13,e1,0.8914330833004342
160,13,c1,0.9389253434607194
160,13,s1,0.9539418883825763
160,14,e0,0.979273588630083
160,14,c0,0.9779698719692116
160,14,s0,0.7765691606644127
160,14,e1,0.979273588630083
160,14,c1,0.9824573117795097
160,14,s1,0.9696212455289334
160,15,e0,0.9417686537702329
160,15,c0,0.9500402978737161
160,15,s0,0.8138076338870106
160,15,e1,0.9950651401500198
160,15,c1,0.9910971520661715
160,15,s1,0.9951002008917634
160,16,e0,0.8440584287406238
160,16,c0,0.8694300527668715
160,16,s0,0.7706894017345289
160,16,e1,0.9575602052901697
160,16,c1,0.9771482688736921
160,16,s1,0.9353226517712774
160,17,e0,0.8539281484405843
160,17,c0,0.9254879408767531
160,17,s0,0.6540741829584987
160,17,e1,0.9970390840900119
160,17,c1,0.9941712401585965
160,17,s1,0.9970601205350581
160,18,e0,0.8983418870904066
160,18,c0,0.9689735780548641
160,18,s0,0.7148316919006321
160,18,e1,1.0
160,18,c1,1.0
160,18,s1,0.9568817678475182
160,19,e0,0.9476904855902092
160,19,c0,0.9522742896483265
160,19,s0,0.8108677544220687
160,19,e1,0.9901302803000395
160,19,c1,0.9826219234622915
160,19,s1,0.9853006026752903
160,20,e0,0.9832214765100671
160,20,c0,0.9720135736245628
160,20,s0,0.9441422901661032
160,20,e1,0.9930911962100276
160,20,c1,0.9935654335404543
160,20,s1,0.9774609241021118
160,21,e0,0.8371496249506514
160,21,c0,0.7226062747106337
160,21,s0,0.8392865892498408
160,21,e1,0.9990130280300039
160,21,c1,0.9977086364903275
160,21,s1,0.9882404821402323
160,22,e0,0.7858270825108568
160,22,c0,0.8524045728447992
160,22,s0,0.46984173648880395
160,22,e1,0.9950651401500198
160,22,c1,0.9941712401585965
160,22,s1,0.9931402812484688
160,23,e0,0.7818791946308725
160,23,c0,0.7716229464147811
160,23,s0,0.3816453525405458
160,23,e1,0.9960521121200158
160,23,c1,1.0
160,23,s1,0.9735410848155226
160,24,e0,0.9575602052901697
160,24,c0,0.9549990027104257
160,24,s0,0.8657455044343182
160,24,e1,0.9980260560600079
160,24,c1,1.0
160,24,s1,0.9931402812484688
160,25,e0,0.8529411764705882
160,25,c0,0.6671960141272439
160,25,s0,0.5413788034690578
160,25,e1,1.0
160,25,c1,1.0
160,25,s1,1.0
