reflection,trial,propertyType,property
100,1,e0,0.9812350312337967
100,1,c0,0.9727230055047607
100,1,s0,0.888671875
100,1,e1,0.9891360707143033
100,1,c1,0.9868948702985542
100,1,s1,0.98046875
100,2,e0,0.4854448038320041
100,2,c0,0.5649985092861921
100,2,s0,0.2646484375
100,2,e1,0.9111133058443002
100,2,c1,0.9020348089468556
100,2,s1,0.8994140625
100,3,e0,0.4064344090269376
100,3,c0,0.37314203215183905
100,3,s0,0.0751953125
100,3,e1,0.9861731809091133
100,3,c1,0.9825154665247092
100,3,s1,0.9677734375
100,4,e0,0.4686550949359275
100,4,c0,0.536519332712207
100,4,s0,0.1767578125
100,4,e1,0.9841979210389867
100,4,c1,0.9770945588061057
100,4,s1,0.931640625
100,5,e0,0.48643243376706746
100,5,c0,0.8117552868834141
100,5,s0,0.25390625
100,5,e1,0.9930865904545567
100,5,c1,0.993321557843737
100,5,s1,0.9814453125
100,6,e0,0.5160613318189674
100,6,c0,0.5288555650969871
100,6,s0,0.134765625
100,6,e1,0.9980247401298733
100,6,c1,0.9956997660345338
100,6,s1,0.98046875
100,7,e0,0.6642058220784672
100,7,c0,0.6635401181742493
100,7,s0,0.388671875
100,7,e1,0.99111133058443
100,7,c1,0.9847100514052985
100,7,s1,0.984375
100,8,e0,0.5871706871435273
100,8,c0,0.7184151422403021
100,8,s0,0.3662109375
100,8,e1,0.99703711019481
100,8,c1,0.995243583618406
100,8,s1,0.990234375
100,9,e0,0.9713587318831634
100,9,c0,0.9657900374635204
100,9,s0,0.9541015625
100,9,e1,0.8795091479222735
100,9,c1,0.8523894556725422
100,9,s1,0.859375
100,10,e0,0.9555566529221501
100,10,c0,0.9386034036231241
100,10,s0,0.9296875
100,10,e1,0.8962988568183502
100,10,c1,0.9001228803746698
100,10,s1,0.82421875
100,11,e0,0.8172884620132836
100,11,c0,0.8301250716823072
100,11,s0,0.5
100,11,e1,0.97629688155848
100,11,c1,0.9760887789795266
100,11,s1,0.955078125
100,12,e0,0.8350658008444236
100,12,c0,0.8107681609043446
100,12,s0,0.57421875
100,12,e1,0.9950618503246833
100,12,c1,0.9976217918092029
100,12,s1,0.9736328125
100,13,e0,0.8785215179872102
100,13,c0,0.9504860745412181
100,13,s0,0.6064453125
100,13,e1,0.9841979210389867
100,13,c1,0.9836251017703409
100,13,s1,0.927734375
100,14,e0,0.33730031357250434
100,14,c0,0.18614666247136144
100,14,s0,0.046875
100,14,e1,0.98222266116886
100,14,c1,0.9765449613956547
100,14,s1,0.8701171875
100,15,e0,0.4992716229228908
100,15,c0,0.6802314805086382
100,15,s0,0.431640625
100,15,e1,0.9832102911039233
100,15,c1,0.968322797236076
100,15,s1,0.9697265625
100,16,e0,0.9960494802597467
100,16,c0,0.9923131880649281
100,16,s0,0.9892578125
100,16,e1,0.9871608108441767
100,16,c1,0.9904871672368117
100,16,s1,0.9775390625
100,17,e0,0.7135873188316337
100,17,c0,0.6605423480627881
100,17,s0,0.3486328125
100,17,e1,0.9920989605194933
100,17,c1,0.9896500910971006
100,17,s1,0.9794921875
100,18,e0,0.5526036394163107
100,18,c0,0.6890563194069182
100,18,s0,0.296875
100,18,e1,0.97629688155848
100,18,c1,0.9703447973139635
100,18,s1,0.9541015625
100,19,e0,0.4182859682476976
100,19,c0,0.39372408157348904
100,19,s0,0.142578125
100,19,e1,0.9713587318831634
100,19,c1,0.971613370259129
100,19,s1,0.9599609375
100,20,e0,0.9377793140910101
100,20,c0,0.9317123370629381
100,20,s0,0.884765625
100,20,e1,0.97333399175329
100,20,c1,0.9623523956560776
100,20,s1,0.94921875
100,21,e0,0.9585195427273401
100,21,c0,0.9461763143354873
100,21,s0,0.951171875
100,21,e1,0.99703711019481
100,21,c1,0.995243583618406
100,21,s1,0.9638671875
100,22,e0,0.9802474012987333
100,22,c0,0.9658732697093999
100,22,s0,0.9716796875
100,22,e1,0.8804967778573368
100,22,c1,0.8777620066879416
100,22,s1,0.8564453125
100,23,e0,0.98518555097405
100,23,c0,0.9823318432145016
100,23,s0,0.9755859375
100,23,e1,0.98222266116886
100,23,c1,0.9840806751555856
100,23,s1,0.912109375
100,24,e0,0.97333399175329
100,24,c0,0.9543947464100366
100,24,s0,0.9169921875
100,24,e1,0.9545690229870868
100,24,c1,0.9692267135130558
100,24,s1,0.9521484375
100,25,e0,0.9288906446754401
100,25,c0,0.9161740389183762
100,25,s0,0.828125
100,25,e1,0.9723463618182268
100,25,c1,0.9619477201073496
100,25,s1,0.951171875
