bottle,trial,propertyType,property
200,1,e0,0.8366660067313403
200,1,c0,0.9213676172640805
200,1,s0,0.12201798983183418
200,1,e1,1.0
200,1,c1,1.0
200,1,s1,1.0
200,2,e0,0.9673332013462681
200,2,c0,0.6936122431675971
200,2,s0,0.9667579194368401
200,2,e1,0.9316966937240151
200,2,c1,0.9313669922007125
200,2,s1,0.9208056315995307
200,3,e0,0.8980399920807761
200,3,c0,0.9800369313365986
200,3,s0,0.5326554556120453
200,3,e1,0.9940605820629578
200,3,c1,1.0
200,3,s1,0.9941337504888541
200,4,e0,0.9910908730944368
200,4,c0,0.9854980166204637
200,4,s0,0.909073132577239
200,4,e1,1.0
200,4,c1,1.0
200,4,s1,1.0
200,5,e0,1.0
200,5,c0,1.0
200,5,s0,0.9902229174814235
200,5,e1,1.0
200,5,c1,1.0
200,5,s1,1.0
200,6,e0,0.6634329835676104
200,6,c0,0.8227237278273742
200,6,s0,0.6206491982792335
200,6,e1,1.0
200,6,c1,1.0
200,6,s1,1.0
200,7,e0,1.0
200,7,c0,1.0
200,7,s0,0.9980445834962847
200,7,e1,1.0
200,7,c1,1.0
200,7,s1,1.0
200,8,e0,0.9049693130073253
200,8,c0,0.9772020086008278
200,8,s0,0.644114196323817
200,8,e1,1.0
200,8,c1,1.0
200,8,s1,1.0
200,9,e0,0.9366462086715502
200,9,c0,0.9735100203657322
200,9,s0,0.2901838091513493
200,9,e1,1.0
200,9,c1,1.0
200,9,s1,1.0
200,10,e0,0.9267471787764799
200,10,c0,0.9459524943559702
200,10,s0,0.7966366836136097
200,10,e1,1.0
200,10,c1,1.0
200,10,s1,1.0
200,11,e0,0.8643832904375371
200,11,c0,0.9012551495716115
200,11,s0,0.8445443879546344
200,11,e1,1.0
200,11,c1,1.0
200,11,s1,1.0
200,12,e0,0.9802019402098594
200,12,c0,0.9882100085026156
200,12,s0,0.7917481423543214
200,12,e1,0.7465848346862007
200,12,c1,0.8863648871497327
200,12,s1,0.7497066875244427
200,13,e0,0.9247673727974659
200,13,c0,0.9401266405538691
200,13,s0,0.6558466953461087
200,13,e1,0.9990100970104929
200,13,c1,1.0
200,13,s1,0.9990222917481424
200,14,e0,0.6584834686200752
200,14,c0,0.7047041684878124
200,14,s0,0.5864294094642158
200,14,e1,1.0
200,14,c1,1.0
200,14,s1,1.0
200,15,e0,0.7505444466442289
200,15,c0,0.8258526516538647
200,15,s0,0.7937035588580368
200,15,e1,1.0
200,15,c1,1.0
200,15,s1,1.0
200,16,e0,0.9841615521678876
200,16,c0,0.9958097151984237
200,16,s0,0.8865858427845131
200,16,e1,1.0
200,16,c1,1.0
200,16,s1,1.0
200,17,e0,0.6960997822213423
200,17,c0,0.9093544626625384
200,17,s0,0.335158388736801
200,17,e1,1.0
200,17,c1,1.0
200,17,s1,1.0
200,18,e0,1.0
200,18,c0,1.0
200,18,s0,0.9990222917481424
200,18,e1,1.0
200,18,c1,1.0
200,18,s1,1.0
200,19,e0,0.9079390219758464
200,19,c0,0.9210908480829433
200,19,s0,0.6822448181462651
200,19,e1,1.0
200,19,c1,1.0
200,19,s1,0.997066875244427
200,20,e0,0.8633933874480301
200,20,c0,0.8936316126647135
200,20,s0,0.8161908486507626
200,20,e1,1.0
200,20,c1,1.0
200,20,s1,0.9990222917481424
200,21,e0,0.7059988121164126
200,21,c0,0.8414161583572185
200,21,s0,0.8865858427845131
200,21,e1,1.0
200,21,c1,1.0
200,21,s1,0.9951114587407117
200,22,e0,1.0
200,22,c0,1.0
200,22,s0,0.9569808369182636
200,22,e1,1.0
200,22,c1,1.0
200,22,s1,1.0
200,23,e0,0.9554543654721838
200,23,c0,0.956626161493192
200,23,s0,0.9139616738365272
200,23,e1,0.9960403880419719
200,23,c1,0.9925097258700861
200,23,s1,0.9960891669925694
200,24,e0,0.7980597901405663
200,24,c0,1.0
200,24,s0,0.8719202190066484
200,24,e1,1.0
200,24,c1,1.0
200,24,s1,0.9931560422369965
200,25,e0,0.8752722233221144
200,25,c0,0.9085195505030336
200,25,s0,0.8582323034806414
200,25,e1,1.0
200,25,c1,1.0
200,25,s1,1.0
