reflection,trial,propertyType,property
150,1,e0,0.9615299252792779
150,1,c0,0.9934737730495776
150,1,s0,0.9003663003663004
150,1,e1,0.9980271756553476
150,1,c1,0.9976759959844917
150,1,s1,0.9970695970695971
150,2,e0,0.9980271756553476
150,2,c0,0.9976759959844917
150,2,s0,0.9970695970695971
150,2,e1,0.9940815269660428
150,2,c1,0.9917642053761166
150,2,s1,0.9892551892551893
150,3,e0,0.517644447732485
150,3,c0,0.6457502561900902
150,3,s0,0.4158730158730159
150,3,e1,0.9802717565534759
150,3,c1,0.9812817721050269
150,3,s1,0.8544566544566544
150,4,e0,0.8983995462504007
150,4,c0,0.9911497690340693
150,4,s0,0.8134310134310134
150,4,e1,1.0
150,4,c1,1.0
150,4,s1,0.9365079365079365
150,5,e0,0.9782989322088235
150,5,c0,0.9690676460037574
150,5,s0,0.9726495726495726
150,5,e1,0.9970407634830214
150,5,c1,0.9930279879534752
150,5,s1,0.9941391941391942
150,6,e0,0.9911222904490642
150,6,c0,0.9957977770650858
150,6,s0,0.9804639804639804
150,6,e1,0.9388424453157752
150,6,c1,0.9702387112990528
150,6,s1,0.9257631257631258
150,7,e0,0.9990135878276738
150,7,c0,0.9976759959844917
150,7,s0,0.9970695970695971
150,7,e1,1.0
150,7,c1,1.0
150,7,s1,0.9902319902319903
150,8,e0,0.9960543513106952
150,8,c0,0.9934737730495776
150,8,s0,0.9843711843711843
150,8,e1,0.9940815269660428
150,8,c1,0.9940882093916249
150,8,s1,0.9941391941391942
150,9,e0,0.9871766417597593
150,9,c0,0.987193562713402
150,9,s0,0.9873015873015873
150,9,e1,1.0
150,9,c1,1.0
150,9,s1,0.998046398046398
150,10,e0,0.6172720771374318
150,10,c0,0.7934180124876631
150,10,s0,0.4256410256410256
150,10,e1,0.9250326749032083
150,10,c1,0.9322644623421776
150,10,s1,0.9091575091575091
150,11,e0,0.9970407634830214
150,11,c0,0.9957977770650858
150,11,s0,0.9716727716727717
150,11,e1,0.909250080145989
150,11,c1,0.8806008012332932
150,11,s1,0.9023199023199023
150,12,e0,0.9980271756553476
150,12,c0,0.9976759959844917
150,12,s0,0.9892551892551893
150,12,e1,0.9921087026213904
150,12,c1,0.9852379784256943
150,12,s1,0.9882783882783883
150,13,e0,0.9940815269660428
150,13,c0,0.9894402013606083
150,13,s0,0.9863247863247864
150,13,e1,1.0
150,13,c1,1.0
150,13,s1,1.0
150,14,e0,0.9980271756553476
150,14,c0,0.9976759959844917
150,14,s0,0.9824175824175824
150,14,e1,0.9852038174151069
150,14,c1,0.9865017610030529
150,14,s1,0.8935286935286936
150,15,e0,0.9911222904490642
150,15,c0,0.9856837635217965
150,15,s0,0.9814407814407814
150,15,e1,0.9970407634830214
150,15,c1,0.9953519919689835
150,15,s1,0.9892551892551893
150,16,e0,0.9398288574881014
150,16,c0,0.9294950625482111
150,16,s0,0.5115995115995116
150,16,e1,0.9960543513106952
150,16,c1,0.9957977770650858
150,16,s1,0.9824175824175824
150,17,e0,0.9960543513106952
150,17,c0,0.9940882093916249
150,17,s0,0.9960927960927961
150,17,e1,1.0
150,17,c1,1.0
150,17,s1,0.999023199023199
150,18,e0,0.6547557396858277
150,18,c0,0.6711080031576273
150,18,s0,0.36214896214896214
150,18,e1,0.995067939138369
150,18,c1,0.9917642053761166
150,18,s1,0.9931623931623932
150,19,e0,0.9595571009346255
150,19,c0,0.9774720918735857
150,19,s0,0.957997557997558
150,19,e1,1.0
150,19,c1,1.0
150,19,s1,0.9960927960927961
150,20,e0,0.9654755739685827
150,20,c0,0.9875619824412024
150,20,s0,0.9638583638583639
150,20,e1,0.9723804591748663
150,20,c1,0.9783433317474712
150,20,s1,0.9677655677655678
150,21,e0,0.9447609183497324
150,21,c0,0.9518653076015426
150,21,s0,0.5985347985347985
150,21,e1,0.9842174052427807
150,21,c1,0.9792689755783573
150,21,s1,0.9658119658119658
150,22,e0,1.0
150,22,c0,1.0
150,22,s0,0.9970695970695971
150,22,e1,0.9930951147937166
150,22,c1,0.9898859864567107
150,22,s1,0.9921855921855922
150,23,e0,0.9921087026213904
150,23,c0,0.9976759959844917
150,23,s0,0.9785103785103785
150,23,e1,0.9181277896969249
150,23,c1,0.9175856587608421
150,23,s1,0.8222222222222222
150,24,e0,0.9901358782767379
150,24,c0,0.9823743725144609
150,24,s0,0.9785103785103785
150,24,e1,0.9842174052427807
150,24,c1,0.9829406631044805
150,24,s1,0.9785103785103785
150,25,e0,0.9802717565534759
150,25,c0,0.9748969017891075
150,25,s0,0.9697191697191697
150,25,e1,0.9773125200364973
150,25,c1,0.9648496151949955
150,25,s1,0.9697191697191697
