generation,trial,propertyType,property
50,-1,m,-1.0
1,3,e,0.00450325583029209
1,3,c,0.261744966442953
1,3,s,0.0
2,3,e,0.27422514140925863
2,3,c,0.5083149994856592
2,3,s,9.1552734375e-5
3,3,e,0.6892700021458621
3,3,c,0.8251183888305492
3,3,s,0.0596466064453125
4,3,e,0.9360823277945653
4,3,c,0.9574147785882817
4,3,s,0.57086181640625
5,3,e,0.9966399312102281
5,3,c,0.9975747015809678
5,3,s,0.930938720703125
6,3,e,0.999159982802557
6,3,c,0.9996351338110022
6,3,s,0.9958038330078125
7,3,e,0.9786635631849481
7,3,c,0.9889399457648661
7,3,s,0.9776458740234375
8,3,e,0.9883619435554263
8,3,c,0.9919275529396616
8,3,s,0.9669036865234375
9,3,e,0.9769224366302481
9,3,c,0.9836991630757638
9,3,s,0.9653167724609375
10,3,e,0.9772584435092253
10,3,c,0.9809689731252633
10,3,s,0.953521728515625
11,3,e,0.9911721829068719
11,3,c,0.9938465991244962
11,3,s,0.9680328369140625
12,3,e,0.9498280637527233
12,3,c,0.9745953096955501
12,3,s,0.9403076171875
13,3,e,0.967162964099956
13,3,c,0.9796941213253834
13,3,s,0.91741943359375
14,3,e,0.9774722660685744
14,3,c,0.9834872494733783
14,3,s,0.9450225830078125
15,3,e,0.9818556285352315
15,3,c,0.9922833602051254
15,3,s,0.959442138671875
16,3,e,0.9825276422931859
16,3,c,0.9891125170431249
16,3,s,0.964447021484375
17,3,e,0.708956950645935
17,3,c,0.8849595277446292
17,3,s,0.668426513671875
18,3,e,0.9486520396763032
18,3,c,0.9701445042447503
18,3,s,0.6492767333984375
19,3,e,0.9944406134569228
19,3,c,0.9974345632906138
19,3,s,0.9433441162109375
20,3,e,0.9894768754720323
20,3,c,0.9929850081440528
20,3,s,0.9838714599609375
21,3,e,0.9908667221078017
21,3,c,0.9924310733694849
21,3,s,0.98016357421875
22,3,e,0.9820083589347666
22,3,c,0.9882886466503977
22,3,s,0.97247314453125
23,3,e,0.9826192805329069
23,3,c,0.9900892945120219
23,3,s,0.964813232421875
24,3,e,0.6191056565994424
24,3,c,0.8053023643504812
24,3,s,0.5612945556640625
25,3,e,0.967162964099956
25,3,c,0.9882554214607995
25,3,s,0.5576019287109375
26,3,e,0.8692475049580106
26,3,c,0.9544040481302328
26,3,s,0.8372344970703125
27,3,e,0.9248566434287364
27,3,c,0.9790638975526265
27,3,s,0.9076385498046875
28,3,e,0.9811072495775095
28,3,c,0.988672952864232
28,3,s,0.9067535400390625
29,3,e,0.6162495981281362
29,3,c,0.8863540589519894
29,3,s,0.5514984130859375
30,3,e,0.9762962419921543
30,3,c,0.9930535402427821
30,3,s,0.55279541015625
31,3,e,0.9811377956574165
31,3,c,0.9935370939022617
31,3,s,0.957244873046875
32,3,e,0.9920732922641289
32,3,c,0.9942273761354182
32,3,s,0.972747802734375
33,3,e,0.9801145019805314
33,3,c,0.9848730925489453
33,3,s,0.97125244140625
34,3,e,0.9859640762827253
34,3,c,0.9928683362811309
34,3,s,0.965911865234375
35,3,e,0.9824512770934183
35,3,c,0.9887077275327781
35,3,s,0.9684295654296875
36,3,e,0.981091976537556
36,3,c,0.9878092941288188
36,3,s,0.9643707275390625
37,3,e,0.9856891615635622
37,3,c,0.9896951786352999
37,3,s,0.9672393798828125
38,3,e,0.9937227805791079
38,3,c,0.996769238382717
38,3,s,0.979522705078125
39,3,e,0.9640778100293471
39,3,c,0.9766978805363832
39,3,s,0.9576873779296875
40,3,e,0.9833676594906289
40,3,c,0.9885091621003527
40,3,s,0.94708251953125
41,3,e,0.998319965605114
41,3,c,0.99903295479081
41,3,s,0.981658935546875
42,3,e,0.9948835316155745
42,3,c,0.9955455976276697
42,3,s,0.9932098388671875
43,3,e,0.98463532180677
43,3,c,0.9885996532200908
43,3,s,0.9794921875
44,3,e,0.9845742296469561
44,3,c,0.991035366792416
44,3,s,0.969482421875
45,3,e,0.9822221814941157
45,3,c,0.9885802921110487
45,3,s,0.9669342041015625
46,3,e,0.9512026373485392
46,3,c,0.9707873291641191
46,3,s,0.9304351806640625
47,3,e,0.8846885483510081
47,3,c,0.9539699393915431
47,3,s,0.8392791748046875
48,3,e,0.9755631360743858
48,3,c,0.9889884503464526
48,3,s,0.86419677734375
49,3,e,0.9938602379386894
49,3,c,0.99378519349668
49,3,s,0.9691619873046875
50,3,e,0.981061430457649
50,3,c,0.9888941492943792
50,3,s,0.9749298095703125
