bottle,trial,propertyType,property
80,1,e0,0.9980266890308577
80,1,c0,1.0
80,1,s0,0.8689358372456965
80,1,e1,1.0
80,1,c1,1.0
80,1,s1,1.0
80,2,e0,0.9990133445154288
80,2,c0,0.9976217918092029
80,2,s0,0.9921752738654147
80,2,e1,0.9940800670925729
80,2,c1,0.9872718829063033
80,2,s1,0.8503521126760564
80,3,e0,0.971386990947436
80,3,c0,1.0
80,3,s0,0.9442488262910798
80,3,e1,1.0
80,3,c1,1.0
80,3,s1,1.0
80,4,e0,0.943760637379443
80,4,c0,0.9464162607185609
80,4,s0,0.5667057902973396
80,4,e1,1.0
80,4,c1,1.0
80,4,s1,1.0
80,5,e0,0.9516538812560125
80,5,c0,0.9764931027584052
80,5,s0,0.7828638497652582
80,5,e1,1.0
80,5,c1,1.0
80,5,s1,1.0
80,6,e0,0.9921067561234306
80,6,c0,0.9864588833463825
80,6,s0,0.9735915492957746
80,6,e1,0.9960533780617153
80,6,c1,0.9939503250625666
80,6,s1,0.9911971830985915
80,7,e0,0.9565871586788683
80,7,c0,0.97536483881872
80,7,s0,0.781885758998435
80,7,e1,1.0
80,7,c1,1.0
80,7,s1,1.0
80,8,e0,0.9901334451542882
80,8,c0,0.9838133530047742
80,8,s0,0.9021909233176839
80,8,e1,1.0
80,8,c1,1.0
80,8,s1,0.9765258215962441
80,9,e0,0.9486939148022989
80,9,c0,0.9729183757236484
80,9,s0,0.8924100156494522
80,9,e1,1.0
80,9,c1,1.0
80,9,s1,1.0
80,10,e0,0.9980266890308577
80,10,c0,0.9976217918092029
80,10,s0,0.9794600938967136
80,10,e1,1.0
80,10,c1,1.0
80,10,s1,1.0
80,11,e0,0.8668015095828914
80,11,c0,0.9275539102127536
80,11,s0,0.8415492957746479
80,11,e1,0.9921067561234306
80,11,c1,0.9896500910971004
80,11,s1,0.9921752738654147
80,12,e0,0.9960533780617153
80,12,c0,1.0
80,12,s0,0.9276212832550861
80,12,e1,1.0
80,12,c1,1.0
80,12,s1,1.0
80,13,e0,0.6921634888137934
80,13,c0,0.7854114118301005
80,13,s0,0.6009389671361502
80,13,e1,1.0
80,13,c1,1.0
80,13,s1,1.0
80,14,e0,0.836215189561185
80,14,c0,0.8364731400284952
80,14,s0,0.6038732394366197
80,14,e1,1.0
80,14,c1,1.0
80,14,s1,1.0
80,15,e0,0.9960533780617153
80,15,c0,1.0
80,15,s0,0.952073552425665
80,15,e1,1.0
80,15,c1,1.0
80,15,s1,0.9833724569640062
80,16,e0,0.8066155250240498
80,16,c0,0.9030527578713649
80,16,s0,0.598982785602504
80,16,e1,0.989146789669717
80,16,c1,1.0
80,16,s1,0.9726134585289515
80,17,e0,0.9131743173577366
80,17,c0,0.9512943884625537
80,17,s0,0.7926447574334898
80,17,e1,1.0
80,17,c1,1.0
80,17,s1,0.9990219092331768
80,18,e0,0.9970400335462865
80,18,c0,0.9956997660345338
80,18,s0,0.9540297339593115
80,18,e1,1.0
80,18,c1,1.0
80,18,s1,1.0
80,19,e0,0.960533780617153
80,19,c0,0.9425019131742298
80,19,s0,0.82981220657277
80,19,e1,1.0
80,19,c1,1.0
80,19,s1,1.0
80,20,e0,0.610271083594386
80,20,c0,0.9076186173344161
80,20,s0,0.6664710485133021
80,20,e1,1.0
80,20,c1,1.0
80,20,s1,1.0
80,21,e0,0.9723736464320071
80,21,c0,0.9681666638001085
80,21,s0,0.8219874804381847
80,21,e1,1.0
80,21,c1,1.0
80,21,s1,1.0
80,22,e0,0.9092276954194519
80,22,c0,0.910431367147184
80,22,s0,0.6136541471048513
80,22,e1,0.9980266890308577
80,22,c1,0.9976217918092029
80,22,s1,0.9980438184663537
80,23,e0,0.9950667225771441
80,23,c0,1.0
80,23,s0,0.8708920187793427
80,23,e1,1.0
80,23,c1,1.0
80,23,s1,0.9980438184663537
80,24,e0,0.9200809057497349
80,24,c0,0.9265313729275364
80,24,s0,0.8161189358372457
80,24,e1,1.0
80,24,c1,1.0
80,24,s1,1.0
80,25,e0,0.5954712513258184
80,25,c0,0.8194098268636036
80,25,s0,0.41412363067292646
80,25,e1,1.0
80,25,c1,1.0
80,25,s1,0.9980438184663537
