reflection,trial,propertyType,property
125,1,e0,0.8371335504885994
125,1,c0,0.8117480698058045
125,1,s0,0.28794686462199653
125,1,e1,0.9921034448721745
125,1,c1,0.9958333891238562
125,1,s1,0.987302207462395
125,2,e0,0.8420688974434902
125,2,c0,0.8786007053887808
125,2,s0,0.33873803477241654
125,2,e1,0.9960517224360873
125,2,c1,1.0
125,2,s1,0.9921859738230123
125,3,e0,0.601223966044813
125,3,c0,0.6538327644796337
125,3,s0,0.19710881031451458
125,3,e1,1.0
125,3,c1,1.0
125,3,s1,1.0
125,4,e0,0.6930214194057842
125,4,c0,0.7223764186092029
125,4,s0,0.3934362180113304
125,4,e1,0.9832198203533709
125,4,c1,0.9739384027293945
125,4,s1,0.9804649345575308
125,5,e0,0.6189912150824203
125,5,c0,0.5801411072159366
125,5,s0,0.26450478609103345
125,5,e1,0.995064653045109
125,5,c1,0.9902477347367993
125,5,s1,0.9931627270951358
125,6,e0,0.7482973053005626
125,6,c0,0.6667932402801646
125,6,s0,0.4256690759914046
125,6,e1,0.9851939591353273
125,6,c1,0.9976956909337756
125,6,s1,0.9658136354756789
125,7,e0,0.5518704964959037
125,7,c0,0.39930599180655735
125,7,s0,0.21859738230123074
125,7,e1,0.9960517224360873
125,7,c1,0.9935290800576321
125,7,s1,0.9833951943739011
125,8,e0,0.9447241141052216
125,8,c0,0.9676521776517448
125,8,s0,0.7685094745067396
125,8,e1,1.0
125,8,c1,1.0
125,8,s1,0.9960929869115062
125,9,e0,0.49758167999210345
125,9,c0,0.6412717629779803
125,9,s0,0.10041023637429186
125,9,e1,0.9003059915112033
125,9,c1,0.9197458931952631
125,9,s1,0.8954873998827896
125,10,e0,0.5666765373605764
125,10,c0,0.6083595954809534
125,10,s0,0.3309240085954288
125,10,e1,0.9940775836541309
125,10,c1,0.9889204619251833
125,10,s1,0.9531158429380738
125,11,e0,0.6446550192478532
125,11,c0,0.7669249378587591
125,11,s0,0.2908771244383669
125,11,e1,0.904254269075116
125,11,c1,0.9221864325126581
125,11,s1,0.8398124633717523
125,12,e0,0.76606455433817
125,12,c0,0.9530021534810663
125,12,s0,0.13166634108224265
125,12,e1,0.9328792814134834
125,12,c1,0.9636511084678901
125,12,s1,0.8974409064270366
125,13,e0,0.5745730924884019
125,13,c0,0.6363555739138514
125,13,s0,0.21078335612424304
125,13,e1,1.0
125,13,c1,1.0
125,13,s1,1.0
125,14,e0,0.6880860724508933
125,14,c0,0.7439086350573886
125,14,s0,0.11408478218402032
125,14,e1,0.9990129306090219
125,14,c1,1.0
125,14,s1,0.998046493455753
125,15,e0,0.7986378442404501
125,15,c0,0.8843038801375831
125,15,s0,0.6151592107833561
125,15,e1,0.6624222682854605
125,15,c1,0.6177002223174962
125,15,s1,0.5878101191638991
125,16,e0,0.49856874938308166
125,16,c0,0.5744901672606635
125,16,s0,0.10627075600703263
125,16,e1,0.98914223669924
125,16,c1,0.9902477347367993
125,16,s1,0.9687438952920492
125,17,e0,0.7700128319020827
125,17,c0,0.870649149630795
125,17,s0,0.25864426645829264
125,17,e1,0.9723620570526108
125,17,c1,0.9641704635573786
125,17,s1,0.9687438952920492
125,18,e0,0.7937024972855592
125,18,c0,0.8496507819070428
125,18,s0,0.6591131080289119
125,18,e1,0.9930905142631526
125,18,c1,0.9935290800576321
125,18,s1,0.925766751318617
125,19,e0,0.2675945118941862
125,19,c0,0.20903954802259897
125,19,s0,0.14241062707560073
125,19,e1,0.9960517224360873
125,19,c1,0.9976956909337756
125,19,s1,0.9579996092986911
125,20,e0,0.7028921133155661
125,20,c0,0.7784870335537787
125,20,s0,0.23324868138308266
125,20,e1,0.9990129306090219
125,20,c1,1.0
125,20,s1,0.9863254541902715
125,21,e0,0.6041851742177475
125,21,c0,0.7111254085432724
125,21,s0,0.3846454385622192
125,21,e1,0.9930905142631526
125,21,c1,0.9935290800576321
125,21,s1,0.9892557140066419
125,22,e0,0.696969696969697
125,22,c0,0.6770770018971773
125,22,s0,0.502832584489158
125,22,e1,0.9911163754811964
125,22,c1,0.9918340002458106
125,22,s1,0.9843719476460246
125,23,e0,0.43539630836047777
125,23,c0,0.2911164679171832
125,23,s0,0.04766555967962493
125,23,e1,0.8430559668344685
125,23,c1,0.9036208261024017
125,23,s1,0.8329751904668881
125,24,e0,0.5173230678116671
125,24,c0,0.6198241010838188
125,24,s0,0.29966790388747805
125,24,e1,0.9990129306090219
125,24,c1,0.9976956909337756
125,24,s1,0.998046493455753
125,25,e0,0.9615042937518508
125,25,c0,0.9690949189348086
125,25,s0,0.9013479195155304
125,25,e1,0.9536077386240253
125,25,c1,0.9419379578114752
125,25,s1,0.7509279156085172
